1)regulatorId	2)regulatorName	3)RegulatorGeneName	4)regulatedId	5)regulatedName	6)function	7)confidenceLevel 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00373	glgP	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00376	glnA	-+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00378	glnG	-+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00380	glnL	-+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00384	glpA	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00385	glpB	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00386	glpC	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00387	glpD	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00388	glpE	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00389	glpF	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00390	glpG	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00391	glpK	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00392	glpQ	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00393	glpR	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00394	glpT	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00395	gltA	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00396	gltB	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00397	gltD	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00409	grpE	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00413	guaA	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00414	guaB	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00416	gyrA	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00428	hflC	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00429	hflK	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00430	hflX	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00431	hfq	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00454	htpG	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00459	hupA	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00460	hupB	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00475	zraR	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00487	ilvB	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00494	ilvN	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00497	infB	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00502	rpoS	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00516	lacA	-+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00517	lacI	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00518	lacY	-+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00519	lacZ	-+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00520	lamB	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00535	lpd	-+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00546	malE	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00547	malF	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00548	malG	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00549	malI	-+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00550	malK	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00551	malM	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00554	malT	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00555	malX	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00556	malY	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00558	manA	-+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00559	manX	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00560	manY	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00561	manZ	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00563	mazE	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00568	mdh	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00569	melA	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00570	melB	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00581	metK	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00584	mglA	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00585	mglB	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00586	mglC	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00607	mtlA	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00608	mtlD	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00624	nagA	-+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00625	nagB	-+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00626	umpH	-+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00627	nagE	-+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00628	nagC	-+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00629	nanA	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00645	nirB	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00646	nirC	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00647	nirD	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00651	nmpC	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00652	nrdA	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00653	nrdB	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00656	nupG	-+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00657	nusA	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00661	ompA	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00663	ompF	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00664	ompR	-+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00673	oxyR	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00680	pck	-+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00692	pflB	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00694	pgk	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00732	pncB	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00733	pnp	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00747	ppiA	-+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00754	priB	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00777	ptsG	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00778	ptsH	-+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00779	ptsI	-+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00785	purH	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00792	putP	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00804	rbsA	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00805	rbsB	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00806	rbsC	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00807	rbsD	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00808	rbsK	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00809	rbsR	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00825	relA	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00832	rhaR	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00833	rhaS	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00860	rplI	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00864	rplM	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00887	rpoH	-+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00895	rpsF	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00898	rpsI	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00904	rpsO	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00907	rpsR	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00919	sdhA	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00920	sdhB	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00921	sdhC	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00922	sdhD	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00925	secB	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00932	serA	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00934	serC	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00937	sfsA	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00941	sodA	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00942	sodB	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00944	sohB	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00949	speC	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00957	srlE	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00958	srlB	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00959	srlD	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00960	gutM	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00961	gutQ	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00962	srlR	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00967	sucA	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00968	sucB	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00969	sucC	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00970	sucD	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00977	tdcA	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00978	tdcB	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00979	tdcC	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00993	tnaA	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC00994	tnaB	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01006	trg	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01019	trxA	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01023	tsx	-+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01033	udp	-+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01034	ugpA	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01035	ugpB	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01036	ugpC	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01037	ugpE	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01038	ugpQ	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01042	uhpT	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01043	uidA	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01053	uxaB	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01054	uxuA	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01060	xseA	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01062	xylA	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01063	xylB	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01064	xylE	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01075	pdhR	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01092	entH	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01096	cspD	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01107	ompW	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01126	ubiG	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01132	hyfA	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01133	raiA	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01139	ygeA	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01153	tdcD	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01158	truB	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01159	rbfA	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01160	rimP	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01163	yhfA	-+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01188	psiE	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01202	dcuA	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01207	melR	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01223	mazF	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01232	focA	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01248	ivbL	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01249	tnaC	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01254	hyfB	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01261	preA	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01281	dusB	-+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01283	rhaT	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01286	malS	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01295	acnA	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01299	gabD	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01300	gabP	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01348	glgS	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01357	osmY	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01367	treC	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01372	dadA	-+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01373	dadX	-+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01397	marA	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01398	marR	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01405	gcvT	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01410	acs	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01422	narQ	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01445	gadB	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01468	gltF	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01471	glpX	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01483	fadD	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01486	ychH	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01497	gadE	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01499	nadC	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01509	caiD	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01510	caiC	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01511	caiB	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01512	caiA	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01513	caiT	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01514	fixA	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01515	fixB	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01516	fixC	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01517	fixX	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01546	marB	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01558	proP	-+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01588	psuK	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01599	uidB	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01639	galM	-+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01715	grcA	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01729	hofC	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01741	gcvP	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01751	puuB	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01777	csqR	-+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01794	rhaD	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01795	rhaA	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01796	rhaB	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01819	sbmC	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01824	rpoE	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01859	aphA	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01867	actP	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01868	yjcH	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01888	mtlR	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01893	nupC	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01909	yehA	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01910	yehB	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01911	yehC	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01912	yehD	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01946	psuG	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC01948	eflP	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02006	hofB	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02007	ppdD	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02024	treB	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02033	nlpE	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02043	galP	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02046	idnK	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02067	cspE	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02082	chbG	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02118	mdtE	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02119	mdtF	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02121	gadX	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02151	xylG	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02152	xylH	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02154	plaR	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02155	yiaK	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02156	yiaL	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02157	yiaM	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02158	yiaN	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02159	yiaO	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02160	lyxK	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02161	sgbH	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02162	sgbU	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02163	sgbE	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02168	aldB	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02188	acnB	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02211	rseA	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02218	arfB	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02222	ybgD	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02223	yfaE	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02242	gntT	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02247	lhgD	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02265	aegA	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02269	gatA	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02270	gatB	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02271	gatC	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02272	gatD	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02273	gatY	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02278	modA	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02281	puuR	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02289	mpl	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02304	ulaB	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02305	ulaC	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02306	cycA	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02312	idnT	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02315	sgcA	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02316	sgcC	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02317	sgcX	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02318	gntP	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02325	caiE	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02336	gntK	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02338	gntU	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02340	cas3	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02370	uxaA	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02371	exuT	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02372	exuR	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02375	agaA	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02393	cas2	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02419	frlA	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02432	dctA	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02433	dgoA	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02434	dgoK	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02435	dgoT	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02437	gpsA	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02438	hpt	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02441	uxuB	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02442	uxuR	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02443	xylF	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02444	xylR	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02498	metY	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02535	spf	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02558	rmf	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02563	gadA	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02568	sgcB	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02589	hicA	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02613	yeiW	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02694	azuC	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02695	ykgR	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02758	gadF	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02764	rseD	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02812	sdhX	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02853	rbsZ	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02854	raiZ	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02856	malH	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02857	chiZ	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02877	csrC	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02880	cyaR	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02899	mcaS	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02922	sroD	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02967	fadH	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02969	yaeP	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02973	nanT	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02984	caiF	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02993	rof	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC02994	yaeQ	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC03086	yahN	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC03088	prpR	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC03089	prpB	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC03090	prpC	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC03091	prpD	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC03092	prpE	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC03093	mhpR	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC03094	mhpE	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC03169	sfmA	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLIGNC03216	citG	-	W 
