uniprot_protein_id	go_term	qualifier
P07003	GO:0005829	located_in
P07003	GO:0005886	located_in
P07003	GO:0016020	located_in
P07003	GO:0032991	part_of
P07004	GO:0006561	acts_upstream_of_or_within
P07004	GO:0055129	acts_upstream_of_or_within
P07004	GO:0004350	enables
P07004	GO:0004350	enables
P07004	GO:0004350	enables
P07004	GO:0004350	enables
P07004	GO:0004350	enables
P07004	GO:0004350	enables
P07004	GO:0005515	enables
P07004	GO:0005515	enables
P07004	GO:0005515	enables
P07004	GO:0005515	enables
P07004	GO:0005515	enables
P07004	GO:0005515	enables
P07004	GO:0005515	enables
P07004	GO:0005515	enables
P07004	GO:0016491	enables
P07004	GO:0016620	enables
P07004	GO:0042802	enables
P07004	GO:0050661	enables
P07004	GO:0006561	involved_in
P07004	GO:0008652	involved_in
P07004	GO:0055129	involved_in
P07004	GO:0005737	located_in
P07004	GO:0005829	located_in
P07004	GO:0005829	located_in
P07012	GO:0006415	acts_upstream_of_or_within
P07012	GO:0003747	enables
P07012	GO:0016149	enables
P07012	GO:0016149	enables
P07012	GO:0006412	involved_in
P07012	GO:0006415	involved_in
P07012	GO:0075523	involved_in
P07012	GO:0005737	located_in
P07012	GO:0005829	located_in
P07012	GO:0005829	located_in
P07013	GO:0006270	acts_upstream_of_or_within
P07013	GO:0006276	acts_upstream_of_or_within
P07013	GO:0009314	acts_upstream_of_or_within
P07013	GO:0003677	enables
P07013	GO:0003697	enables
P07013	GO:0003697	enables
P07013	GO:0003723	enables
P07013	GO:0005515	enables
P07013	GO:0005515	enables
P07013	GO:0005515	enables
P07013	GO:0042802	enables
P07013	GO:0042802	enables
P07013	GO:0006260	involved_in
P07013	GO:0006260	involved_in
P07013	GO:0006269	involved_in
P07013	GO:0006269	involved_in
P07013	GO:0031297	involved_in
P07013	GO:0030894	part_of
P07013	GO:1990077	part_of
P07013	GO:1990077	part_of
P07013	GO:1990099	part_of
P07013	GO:1990158	part_of
P07014	GO:0009060	acts_upstream_of_or_within
P07014	GO:0005515	enables
P07014	GO:0005515	enables
P07014	GO:0008177	enables
P07014	GO:0009055	enables
P07014	GO:0009055	enables
P07014	GO:0016491	enables
P07014	GO:0046872	enables
P07014	GO:0051536	enables
P07014	GO:0051536	enables
P07014	GO:0051537	enables
P07014	GO:0051537	enables
P07014	GO:0051538	enables
P07014	GO:0051538	enables
P07014	GO:0051539	enables
P07014	GO:0051539	enables
P07014	GO:0006099	involved_in
P07014	GO:0009060	involved_in
P07014	GO:0019646	involved_in
P07014	GO:0022904	involved_in
P07014	GO:0005886	located_in
P07014	GO:0016020	located_in
P07014	GO:0016020	located_in
P07017	GO:0006935	acts_upstream_of_or_within
P07017	GO:0051260	acts_upstream_of_or_within
P07017	GO:0004888	enables
P07017	GO:0004888	enables
P07017	GO:0004888	enables
P07017	GO:0005515	enables
P07017	GO:0005515	enables
P07017	GO:0005515	enables
P07017	GO:0005515	enables
P07017	GO:0005515	enables
P07017	GO:0005515	enables
P07017	GO:0042802	enables
P07017	GO:0042803	enables
P07017	GO:0042803	enables
P07017	GO:0042803	enables
P07017	GO:0043424	enables
P07017	GO:0006935	involved_in
P07017	GO:0006935	involved_in
P07017	GO:0006935	involved_in
P07017	GO:0007165	involved_in
P07017	GO:0009593	involved_in
P07017	GO:0071230	involved_in
P07017	GO:1901875	involved_in
P07017	GO:0005886	is_active_in
P07017	GO:0005886	located_in
P07017	GO:0005886	located_in
P07017	GO:0005886	located_in
P07017	GO:0005886	located_in
P07017	GO:0005886	located_in
P07017	GO:0005886	located_in
P07017	GO:0005886	located_in
P07017	GO:0016020	located_in
P07017	GO:0051286	part_of
P07017	GO:0098561	part_of
P07017	GO:0098561	part_of
P07018	GO:0006935	acts_upstream_of_or_within
P07018	GO:0004888	enables
P07018	GO:0004888	enables
P07018	GO:0004888	enables
P07018	GO:0006935	involved_in
P07018	GO:0006935	involved_in
P07018	GO:0007165	involved_in
P07018	GO:0005886	is_active_in
P07018	GO:0005886	located_in
P07018	GO:0005886	located_in
P07018	GO:0005886	located_in
P07018	GO:0005886	located_in
P07018	GO:0016020	located_in
P07021	GO:0071973	involved_in
P07021	GO:0005886	located_in
P07021	GO:0016020	located_in
P07021	GO:0120101	part_of
P07023	GO:0006571	acts_upstream_of_or_within
P07023	GO:0009094	acts_upstream_of_or_within
P07023	GO:0003824	enables
P07023	GO:0004106	enables
P07023	GO:0004106	enables
P07023	GO:0004665	enables
P07023	GO:0008977	enables
P07023	GO:0008977	enables
P07023	GO:0008977	enables
P07023	GO:0016491	enables
P07023	GO:0016853	enables
P07023	GO:0042803	enables
P07023	GO:0070403	enables
P07023	GO:0070403	enables
P07023	GO:0006571	involved_in
P07023	GO:0006571	involved_in
P07023	GO:0008652	involved_in
P07023	GO:0009073	involved_in
P07023	GO:0019752	involved_in
P07023	GO:0046417	involved_in
P07023	GO:0005737	located_in
P07024	GO:0009166	acts_upstream_of_or_within
P07024	GO:0000166	enables
P07024	GO:0008253	enables
P07024	GO:0008253	enables
P07024	GO:0008253	enables
P07024	GO:0008253	enables
P07024	GO:0008768	enables
P07024	GO:0008768	enables
P07024	GO:0008768	enables
P07024	GO:0016787	enables
P07024	GO:0016788	enables
P07024	GO:0046872	enables
P07024	GO:0046872	enables
P07024	GO:0009166	involved_in
P07024	GO:0030288	is_active_in
P07024	GO:0030288	located_in
P07024	GO:0030288	located_in
P07024	GO:0030288	located_in
P07024	GO:0042597	located_in
P07026	GO:2000144	acts_upstream_of_or_within
P07026	GO:0003677	enables
P07026	GO:0006355	involved_in
P07026	GO:0045893	involved_in
P07026	GO:0051301	involved_in
P07102	GO:0016036	acts_upstream_of_or_within
P07102	GO:0071454	acts_upstream_of_or_within
P07102	GO:0003924	enables
P07102	GO:0003993	enables
P07102	GO:0008252	enables
P07102	GO:0008707	enables
P07102	GO:0016787	enables
P07102	GO:0050308	enables
P07102	GO:0050308	enables
P07102	GO:0050308	enables
P07102	GO:0052745	enables
P07102	GO:0052745	enables
P07102	GO:0030288	is_active_in
P07102	GO:0030288	located_in
P07102	GO:0030288	located_in
P07102	GO:0030288	located_in
P07102	GO:0042597	located_in
P07109	GO:0089709	acts_upstream_of_or_within
P07109	GO:1903810	acts_upstream_of_or_within
P07109	GO:0000166	enables
P07109	GO:0005291	enables
P07109	GO:0005524	enables
P07109	GO:0005524	enables
P07109	GO:0015424	enables
P07109	GO:0016887	enables
P07109	GO:0042626	enables
P07109	GO:0003333	involved_in
P07109	GO:0006865	involved_in
P07109	GO:0089718	involved_in
P07109	GO:1903810	involved_in
P07109	GO:0005886	is_active_in
P07109	GO:0005886	located_in
P07109	GO:0016020	located_in
P07109	GO:0016020	located_in
P07109	GO:0016020	located_in
P07109	GO:0043190	part_of
P07109	GO:0055052	part_of
P07109	GO:0055052	part_of
P07117	GO:0015824	acts_upstream_of_or_within
P07117	GO:0015824	acts_upstream_of_or_within
P07117	GO:0015912	acts_upstream_of_or_within
P07117	GO:0015912	acts_upstream_of_or_within
P07117	GO:0005298	enables
P07117	GO:0005298	enables
P07117	GO:0005298	enables
P07117	GO:0005298	enables
P07117	GO:0015193	enables
P07117	GO:0015293	enables
P07117	GO:0022857	enables
P07117	GO:0031402	enables
P07117	GO:0006811	involved_in
P07117	GO:0006814	involved_in
P07117	GO:0006865	involved_in
P07117	GO:0015824	involved_in
P07117	GO:0015824	involved_in
P07117	GO:0035524	involved_in
P07117	GO:0055085	involved_in
P07117	GO:0055085	involved_in
P07117	GO:1905039	involved_in
P07117	GO:0005886	is_active_in
P07117	GO:0005886	located_in
P07117	GO:0005886	located_in
P07117	GO:0005886	located_in
P07117	GO:0005886	located_in
P07117	GO:0005886	located_in
P07117	GO:0016020	located_in
P07118	GO:0006438	acts_upstream_of_or_within
P07118	GO:0045903	acts_upstream_of_or_within
P07118	GO:0061475	acts_upstream_of_or_within
P07118	GO:0000166	enables
P07118	GO:0000287	enables
P07118	GO:0002161	enables
P07118	GO:0002161	enables
P07118	GO:0004812	enables
P07118	GO:0004832	enables
P07118	GO:0004832	enables
P07118	GO:0004832	enables
P07118	GO:0004832	enables
P07118	GO:0005524	enables
P07118	GO:0016874	enables
P07118	GO:0006412	involved_in
P07118	GO:0006418	involved_in
P07118	GO:0006438	involved_in
P07118	GO:0006438	involved_in
P07118	GO:0106074	involved_in
P07118	GO:0005829	is_active_in
P07118	GO:0005737	located_in
P07118	GO:0005829	located_in
P07330	GO:0006935	acts_upstream_of_or_within
P07330	GO:0006935	acts_upstream_of_or_within
P07330	GO:0007165	acts_upstream_of_or_within
P07330	GO:0007165	acts_upstream_of_or_within
P07330	GO:0000156	enables
P07330	GO:0000156	enables
P07330	GO:0005515	enables
P07330	GO:0005515	enables
P07330	GO:0005515	enables
P07330	GO:0005515	enables
P07330	GO:0008984	enables
P07330	GO:0008984	enables
P07330	GO:0008984	enables
P07330	GO:0008984	enables
P07330	GO:0016787	enables
P07330	GO:0050568	enables
P07330	GO:0050568	enables
P07330	GO:0050568	enables
P07330	GO:0050568	enables
P07330	GO:1990827	enables
P07330	GO:0000160	involved_in
P07330	GO:0006482	involved_in
P07330	GO:0006935	involved_in
P07330	GO:0006935	involved_in
P07330	GO:0007165	involved_in
P07330	GO:0007165	involved_in
P07330	GO:0018277	involved_in
P07330	GO:0005737	located_in
P07330	GO:0005829	located_in
P07330	GO:0005886	located_in
P07330	GO:0005886	located_in
P07363	GO:0000155	enables
P07363	GO:0000155	enables
P07363	GO:0000155	enables
P07363	GO:0000166	enables
P07363	GO:0004673	enables
P07363	GO:0004673	enables
P07363	GO:0005515	enables
P07363	GO:0005515	enables
P07363	GO:0005515	enables
P07363	GO:0005515	enables
P07363	GO:0005515	enables
P07363	GO:0005515	enables
P07363	GO:0005515	enables
P07363	GO:0005515	enables
P07363	GO:0005515	enables
P07363	GO:0005515	enables
P07363	GO:0005515	enables
P07363	GO:0005515	enables
P07363	GO:0005524	enables
P07363	GO:0016301	enables
P07363	GO:0016740	enables
P07363	GO:0016772	enables
P07363	GO:0000160	involved_in
P07363	GO:0000160	involved_in
P07363	GO:0000160	involved_in
P07363	GO:0006935	involved_in
P07363	GO:0007165	involved_in
P07363	GO:0031400	involved_in
P07363	GO:0050920	involved_in
P07363	GO:0050920	involved_in
P07363	GO:0050920	involved_in
P07363	GO:0071977	involved_in
P07363	GO:1901875	involved_in
P07363	GO:1902021	involved_in
P07363	GO:0005737	located_in
P07363	GO:0005737	located_in
P07363	GO:0005886	located_in
P07363	GO:0005886	located_in
P07363	GO:0098561	part_of
P07363	GO:0098561	part_of
P07364	GO:0006935	acts_upstream_of_or_within
P07364	GO:0005515	enables
P07364	GO:0008168	enables
P07364	GO:0008276	enables
P07364	GO:0008276	enables
P07364	GO:0008276	enables
P07364	GO:0008757	enables
P07364	GO:0008983	enables
P07364	GO:0008983	enables
P07364	GO:0016740	enables
P07364	GO:0006479	involved_in
P07364	GO:0006935	involved_in
P07364	GO:0006935	involved_in
P07364	GO:0032259	involved_in
P07364	GO:0005829	located_in
P07364	GO:0005886	located_in
P07364	GO:0005886	located_in
P07364	GO:0005886	located_in
P07364	GO:0098561	part_of
P07364	GO:0098561	part_of
P07395	GO:0006432	acts_upstream_of_or_within
P07395	GO:0004826	contributes_to
P07395	GO:0000049	enables
P07395	GO:0000166	enables
P07395	GO:0000287	enables
P07395	GO:0003723	enables
P07395	GO:0004812	enables
P07395	GO:0004826	enables
P07395	GO:0005515	enables
P07395	GO:0005515	enables
P07395	GO:0005515	enables
P07395	GO:0005515	enables
P07395	GO:0005515	enables
P07395	GO:0005515	enables
P07395	GO:0005515	enables
P07395	GO:0005524	enables
P07395	GO:0016874	enables
P07395	GO:0042802	enables
P07395	GO:0042802	enables
P07395	GO:0046872	enables
P07395	GO:0006412	involved_in
P07395	GO:0006432	involved_in
P07395	GO:0006432	involved_in
P07395	GO:0006432	involved_in
P07395	GO:0005737	located_in
P07395	GO:0005829	located_in
P07395	GO:0016020	located_in
P07395	GO:0009328	part_of
P07395	GO:0009328	part_of
P07395	GO:0009328	part_of
P07464	GO:0008870	enables
P07464	GO:0008870	enables
P07464	GO:0008870	enables
P07464	GO:0016407	enables
P07464	GO:0016413	enables
P07464	GO:0016740	enables
P07464	GO:0016746	enables
P07464	GO:0042802	enables
P07464	GO:0005989	involved_in
P07464	GO:0005737	located_in
P07604	GO:0006355	acts_upstream_of_or_within
P07604	GO:0045892	acts_upstream_of_or_within
P07604	GO:0000166	enables
P07604	GO:0000987	enables
P07604	GO:0001216	enables
P07604	GO:0003677	enables
P07604	GO:0003677	enables
P07604	GO:0005515	enables
P07604	GO:0005524	enables
P07604	GO:0005524	enables
P07604	GO:0006355	involved_in
P07604	GO:0045893	involved_in
P07604	GO:0005737	located_in
P07604	GO:0005829	located_in
P07604	GO:0005829	located_in
P07604	GO:0032993	part_of
P07623	GO:0004414	enables
P07623	GO:0008899	enables
P07623	GO:0008899	enables
P07623	GO:0008899	enables
P07623	GO:0016740	enables
P07623	GO:0016746	enables
P07623	GO:0042803	enables
P07623	GO:0008652	involved_in
P07623	GO:0009086	involved_in
P07623	GO:0019281	involved_in
P07623	GO:0005737	located_in
P07639	GO:0009073	acts_upstream_of_or_within
P07639	GO:0000166	enables
P07639	GO:0003856	enables
P07639	GO:0003856	enables
P07639	GO:0003856	enables
P07639	GO:0003856	enables
P07639	GO:0003856	enables
P07639	GO:0005515	enables
P07639	GO:0008270	enables
P07639	GO:0016829	enables
P07639	GO:0016838	enables
P07639	GO:0046872	enables
P07639	GO:0070403	enables
P07639	GO:0008652	involved_in
P07639	GO:0009073	involved_in
P07639	GO:0009073	involved_in
P07639	GO:0009423	involved_in
P07639	GO:0005737	located_in
P07639	GO:0005737	located_in
P07648	GO:0000724	acts_upstream_of_or_within
P07648	GO:0006310	acts_upstream_of_or_within
P07648	GO:0006310	acts_upstream_of_or_within
P07648	GO:0009314	acts_upstream_of_or_within
P07648	GO:0000166	enables
P07648	GO:0003677	enables
P07648	GO:0003678	enables
P07648	GO:0004386	enables
P07648	GO:0004518	enables
P07648	GO:0004527	enables
P07648	GO:0005515	enables
P07648	GO:0005515	enables
P07648	GO:0005524	enables
P07648	GO:0008854	enables
P07648	GO:0008854	enables
P07648	GO:0016787	enables
P07648	GO:0140097	enables
P07648	GO:0000724	involved_in
P07648	GO:0000725	involved_in
P07648	GO:0006281	involved_in
P07648	GO:0006310	involved_in
P07648	GO:0006974	involved_in
P07648	GO:0044355	involved_in
P07648	GO:0009338	part_of
P07648	GO:0009338	part_of
P07648	GO:0009338	part_of
P07648	GO:0009338	part_of
P07649	GO:0031119	acts_upstream_of_or_within
P07649	GO:0000049	enables
P07649	GO:0003723	enables
P07649	GO:0009982	enables
P07649	GO:0009982	enables
P07649	GO:0016853	enables
P07649	GO:0042803	enables
P07649	GO:0106029	enables
P07649	GO:0140098	enables
P07649	GO:0160147	enables
P07649	GO:0001522	involved_in
P07649	GO:0006396	involved_in
P07649	GO:0008033	involved_in
P07649	GO:0009451	involved_in
P07649	GO:0031119	involved_in
P07649	GO:0031119	involved_in
P07650	GO:0006974	acts_upstream_of_or_within
P07650	GO:0004645	enables
P07650	GO:0009032	enables
P07650	GO:0009032	enables
P07650	GO:0009032	enables
P07650	GO:0009032	enables
P07650	GO:0016154	enables
P07650	GO:0016740	enables
P07650	GO:0016757	enables
P07650	GO:0016763	enables
P07650	GO:0006206	involved_in
P07650	GO:0006213	involved_in
P07650	GO:0006213	involved_in
P07650	GO:0046104	involved_in
P07650	GO:0005829	is_active_in
P07650	GO:0005829	located_in
P07650	GO:0016020	located_in
P07654	GO:0006817	acts_upstream_of_or_within
P07654	GO:0006974	acts_upstream_of_or_within
P07654	GO:0035435	acts_upstream_of_or_within
P07654	GO:0035435	acts_upstream_of_or_within
P07654	GO:0005315	enables
P07654	GO:0005315	enables
P07654	GO:0005315	enables
P07654	GO:0006817	involved_in
P07654	GO:0035435	involved_in
P07654	GO:0035435	involved_in
P07654	GO:0035435	involved_in
P07654	GO:0055085	involved_in
P07654	GO:0005886	located_in
P07654	GO:0016020	located_in
P07654	GO:0016020	located_in
P07654	GO:0016020	located_in
P07654	GO:0055052	part_of
P07658	GO:0019628	acts_upstream_of_or_within
P07658	GO:0003954	contributes_to
P07658	GO:0005515	enables
P07658	GO:0008863	enables
P07658	GO:0016491	enables
P07658	GO:0016903	enables
P07658	GO:0043546	enables
P07658	GO:0043546	enables
P07658	GO:0046872	enables
P07658	GO:0051536	enables
P07658	GO:0051539	enables
P07658	GO:0051539	enables
P07658	GO:0006007	involved_in
P07658	GO:0006007	involved_in
P07658	GO:0009061	involved_in
P07658	GO:0009061	involved_in
P07658	GO:0015942	involved_in
P07658	GO:0015944	involved_in
P07658	GO:0015944	involved_in
P07658	GO:0019645	involved_in
P07658	GO:0019645	involved_in
P07658	GO:0022904	involved_in
P07658	GO:0045333	involved_in
P07658	GO:0016020	is_active_in
P07658	GO:0005829	located_in
P07658	GO:0016020	located_in
P07658	GO:0009326	part_of
P07658	GO:0009326	part_of
P07658	GO:1990204	part_of
P07762	GO:0005978	acts_upstream_of_or_within
P07762	GO:0006974	acts_upstream_of_or_within
P07762	GO:0003824	enables
P07762	GO:0003844	enables
P07762	GO:0003844	enables
P07762	GO:0003844	enables
P07762	GO:0004553	enables
P07762	GO:0016740	enables
P07762	GO:0016757	enables
P07762	GO:0043169	enables
P07762	GO:0005975	involved_in
P07762	GO:0005977	involved_in
P07762	GO:0005978	involved_in
P07762	GO:0005978	involved_in
P07762	GO:0044042	involved_in
P07762	GO:0005737	is_active_in
P07762	GO:0005829	is_active_in
P07762	GO:0005829	located_in
P07813	GO:0006429	acts_upstream_of_or_within
P07813	GO:0000166	enables
P07813	GO:0002161	enables
P07813	GO:0004812	enables
P07813	GO:0004823	enables
P07813	GO:0004823	enables
P07813	GO:0004823	enables
P07813	GO:0005515	enables
P07813	GO:0005515	enables
P07813	GO:0005515	enables
P07813	GO:0005515	enables
P07813	GO:0005524	enables
P07813	GO:0016874	enables
P07813	GO:0006412	involved_in
P07813	GO:0006418	involved_in
P07813	GO:0006429	involved_in
P07813	GO:0006429	involved_in
P07813	GO:0106074	involved_in
P07813	GO:0005829	is_active_in
P07813	GO:0005737	located_in
P07813	GO:0005829	located_in
P07821	GO:0015687	acts_upstream_of_or_within
P07821	GO:0000166	enables
P07821	GO:0005524	enables
P07821	GO:0005524	enables
P07821	GO:0005524	enables
P07821	GO:0015091	enables
P07821	GO:0015091	enables
P07821	GO:0015344	enables
P07821	GO:0015344	enables
P07821	GO:0015625	enables
P07821	GO:0015625	enables
P07821	GO:0015625	enables
P07821	GO:0016887	enables
P07821	GO:0006811	involved_in
P07821	GO:0006826	involved_in
P07821	GO:0015687	involved_in
P07821	GO:0071281	involved_in
P07821	GO:0098711	involved_in
P07821	GO:0005886	is_active_in
P07821	GO:0005886	located_in
P07821	GO:0005886	located_in
P07821	GO:0016020	located_in
P07821	GO:0043190	part_of
P07821	GO:0055052	part_of
P07821	GO:0055052	part_of
P07821	GO:0055052	part_of
P07822	GO:0015687	acts_upstream_of_or_within
P07822	GO:0005515	enables
P07822	GO:0006811	involved_in
P07822	GO:0006826	involved_in
P07822	GO:0098711	involved_in
P07822	GO:1901678	involved_in
P07822	GO:0030288	is_active_in
P07822	GO:0030288	located_in
P07822	GO:0042597	located_in
P07822	GO:0055052	part_of
P07862	GO:0009252	acts_upstream_of_or_within
P07862	GO:0000166	enables
P07862	GO:0005524	enables
P07862	GO:0008716	enables
P07862	GO:0008716	enables
P07862	GO:0008716	enables
P07862	GO:0008716	enables
P07862	GO:0008716	enables
P07862	GO:0016874	enables
P07862	GO:0042803	enables
P07862	GO:0046872	enables
P07862	GO:0008360	involved_in
P07862	GO:0009252	involved_in
P07862	GO:0009252	involved_in
P07862	GO:0071555	involved_in
P07862	GO:0005829	is_active_in
P07862	GO:0005737	located_in
P07862	GO:0005829	located_in
P07862	GO:0005829	located_in
P07913	GO:0006564	acts_upstream_of_or_within
P07913	GO:0006564	acts_upstream_of_or_within
P07913	GO:0006564	acts_upstream_of_or_within
P07913	GO:0006567	acts_upstream_of_or_within
P07913	GO:0008198	enables
