protein1 protein2 homology experiments experiments_transferred database database_transferred textmining textmining_transferred combined_score
511145.b2201 511145.b4290 0 0 0 540 0 0 0 540
511145.b2201 511145.b3566 0 0 0 540 0 0 0 540
511145.b2201 511145.b0153 0 0 0 540 0 0 0 540
511145.b2201 511145.b3456 0 0 0 540 0 0 0 540
511145.b2201 511145.b3455 0 0 0 540 0 0 0 540
511145.b2201 511145.b0654 0 0 0 540 0 0 0 540
511145.b2201 511145.b0936 0 0 0 540 0 0 0 540
511145.b2201 511145.b1116 0 0 0 540 0 0 0 540
511145.b2201 511145.b2149 0 0 0 540 0 0 0 540
511145.b2201 511145.b2417 0 0 0 540 0 0 0 540
511145.b2201 511145.b0653 0 0 0 540 0 0 0 540
511145.b2201 511145.b2547 0 0 0 540 0 0 0 540
511145.b2201 511145.b2180 0 0 0 540 0 0 0 540
511145.b2201 511145.b3541 0 0 0 540 0 0 0 540
511145.b2201 511145.b4035 0 0 0 540 0 0 0 540
511145.b2201 511145.b3201 0 0 0 540 0 0 0 540
511145.b2201 511145.b2309 0 0 0 540 0 0 0 540
511145.b2201 511145.b0832 0 0 0 540 0 0 0 540
511145.b2201 511145.b1244 0 0 0 540 0 0 0 540
511145.b2201 511145.b0792 0 0 0 540 0 0 0 540
511145.b2201 511145.b0809 0 0 0 540 0 0 0 540
511145.b2201 511145.b3460 0 0 0 540 0 0 0 540
511145.b2201 511145.b0198 0 0 0 540 0 0 0 540
511145.b2201 511145.b0886 0 0 0 540 0 0 0 540
511145.b2201 511145.b1755 0 0 0 540 0 0 0 540
511145.b2201 511145.b3450 0 0 0 540 0 0 0 540
511145.b2201 511145.b2199 0 943 0 800 0 270 0 991
511145.b2201 511145.b1117 0 0 0 540 0 0 0 540
511145.b2201 511145.b3457 0 0 0 540 0 0 0 540
511145.b2201 511145.b2198 0 800 0 540 0 516 0 951
511145.b2201 511145.b0857 0 0 0 540 0 0 0 540
511145.b2201 511145.b3479 0 0 0 540 0 0 0 540
511145.b2201 511145.b0151 0 0 0 540 0 0 0 540
511145.b2201 511145.b3477 0 0 0 540 0 0 0 540
511145.b2201 511145.b3485 0 0 0 360 0 0 0 360
511145.b2201 511145.b3451 0 0 0 540 0 0 0 540
511145.b2201 511145.b1246 0 0 0 540 0 0 0 540
511145.b2201 511145.b0367 0 0 0 540 0 0 0 540
511145.b2201 511145.b3194 0 0 0 360 0 0 0 360
511145.b2201 511145.b2129 0 0 0 540 0 0 0 540
511145.b2201 511145.b1311 0 0 0 540 0 0 0 540
511145.b2201 511145.b2310 0 0 0 540 0 0 0 540
511145.b2201 511145.b3728 0 0 0 540 0 0 0 540
511145.b2201 511145.b1319 0 0 0 540 0 0 0 540
511145.b2201 511145.b0855 0 0 0 540 0 0 0 540
511145.b2201 511145.b4033 0 0 0 540 0 0 0 540
511145.b2201 511145.b2148 0 0 0 540 0 0 0 540
511145.b2202 511145.b2204 0 399 0 0 0 0 0 398
511145.b2202 511145.b0957 0 0 318 0 0 0 135 384
511145.b2202 511145.b4071 0 0 283 0 0 0 105 330
511145.b2202 511145.b4070 0 0 454 0 0 0 139 509
511145.b2202 511145.b0814 0 0 318 0 0 0 65 335
511145.b2203 511145.b1225 0 0 0 900 0 0 0 900
511145.b2203 511145.b1501 0 0 378 0 0 0 133 437
511145.b2203 511145.b2206 0 509 378 900 0 632 207 989
511145.b2203 511145.b3551 0 0 260 0 0 0 89 297
511145.b2203 511145.b2207 0 0 0 0 0 494 280 620
511145.b2203 511145.b1468 0 0 0 900 0 0 0 900
511145.b2203 511145.b1587 0 0 260 0 0 0 89 297
511145.b2203 511145.b1474 0 0 378 0 0 0 133 437
511145.b2203 511145.b0997 0 0 260 0 0 0 89 297
511145.b2203 511145.b1227 0 0 0 900 0 0 0 900
511145.b2203 511145.b1224 0 0 0 900 0 0 0 900
511145.b2203 511145.b1588 0 0 260 0 0 0 89 297
511145.b2203 511145.b1467 0 0 0 900 0 0 0 900
511145.b2203 511145.b1465 0 0 0 900 0 0 0 900
511145.b2203 511145.b1872 0 0 260 0 0 0 89 297
511145.b2203 511145.b0894 0 0 260 0 0 0 89 297
511145.b2203 511145.b3894 0 0 378 0 0 0 133 437
511145.b2204 511145.b1378 0 0 163 0 0 0 315 402
511145.b2204 511145.b2488 0 0 163 0 0 0 92 207
511145.b2204 511145.b2205 0 0 0 900 0 361 209 945
511145.b2204 511145.b2207 0 0 0 0 0 0 285 284
511145.b2204 511145.b0484 0 0 0 0 0 0 313 313
511145.b2204 511145.b2878 0 0 196 0 0 0 0 196
511145.b2204 511145.b2720 0 0 163 0 0 0 92 207
511145.b2204 511145.b2562 0 0 163 0 0 0 92 207
511145.b2204 511145.b2281 0 0 163 0 0 0 92 207
511145.b2204 511145.b2208 0 0 196 0 0 0 0 196
511145.b2204 511145.b0892 0 173 0 0 0 0 0 173
511145.b2204 511145.b2202 0 399 0 0 0 0 0 398
511145.b2205 511145.b2995 0 0 454 0 0 0 95 484
511145.b2205 511145.b0997 0 0 213 0 0 0 0 213
511145.b2205 511145.b0894 0 0 213 0 0 0 0 213
511145.b2205 511145.b3894 0 0 213 0 0 0 0 213
511145.b2205 511145.b1588 0 0 213 0 0 0 0 213
511145.b2205 511145.b1872 0 0 213 0 0 0 0 213
511145.b2205 511145.b2206 0 0 213 0 0 0 0 213
511145.b2205 511145.b3339 0 0 282 0 0 0 0 282
511145.b2205 511145.b1501 0 0 213 0 0 0 0 213
511145.b2205 511145.b1474 0 0 213 0 0 0 0 213
511145.b2205 511145.b1673 0 0 417 0 0 0 0 416
511145.b2205 511145.b2204 0 0 0 900 0 361 209 945
511145.b2205 511145.b3551 0 0 213 0 0 0 0 213
511145.b2205 511145.b3980 0 0 282 0 0 0 0 282
511145.b2205 511145.b1587 0 0 213 0 0 0 0 213
511145.b2206 511145.b3980 0 0 277 0 0 0 0 277
511145.b2206 511145.b2203 0 509 378 900 0 632 207 989
511145.b2206 511145.b1589 0 0 252 0 0 0 49 258
511145.b2206 511145.b1468 0 0 0 900 0 0 0 900
511145.b2206 511145.b2207 0 964 75 0 0 204 140 974
511145.b2206 511145.b0133 0 470 0 0 0 0 0 470
511145.b2206 511145.b3339 0 0 277 0 0 0 0 277
511145.b2206 511145.b1225 0 0 195 900 0 0 0 916
511145.b2206 511145.b4072 0 0 252 0 0 0 49 258
511145.b2206 511145.b3893 0 0 252 0 0 0 49 258
511145.b2206 511145.b1465 0 0 0 900 0 0 0 900
511145.b2206 511145.b1467 0 0 195 900 0 0 0 916
511145.b2206 511145.b3212 0 0 222 0 0 0 0 222
511145.b2206 511145.b0480 0 510 0 0 0 0 0 510
511145.b2206 511145.b2996 0 0 252 0 0 0 49 258
511145.b2206 511145.b1674 0 0 252 0 0 0 49 258
511145.b2206 511145.b0119 0 179 0 0 0 0 0 179
511145.b2206 511145.b1671 0 0 252 0 0 0 49 258
511145.b2206 511145.b1224 0 0 0 900 0 0 0 900
511145.b2206 511145.b1475 0 0 252 0 0 0 49 258
511145.b2206 511145.b0895 0 0 252 0 0 0 49 258
511145.b2206 511145.b2205 0 0 213 0 0 0 0 213
511145.b2206 511145.b1227 0 0 0 900 0 0 0 900
511145.b2206 511145.b2995 0 0 392 0 0 0 94 425
511145.b2207 511145.b0426 0 160 0 0 0 0 0 159
511145.b2207 511145.b1501 0 0 75 0 0 0 133 163
511145.b2207 511145.b2206 0 964 75 0 0 204 140 974
511145.b2207 511145.b2203 0 0 0 0 0 494 280 620
511145.b2207 511145.b2204 0 0 0 0 0 0 285 284
511145.b2207 511145.b0992 0 0 0 0 0 0 154 153
511145.b2207 511145.b2997 0 421 0 0 0 0 0 420
511145.b2207 511145.b1474 0 0 75 0 0 0 133 163
511145.b2207 511145.b0444 0 157 0 0 0 0 0 156
511145.b2207 511145.b3894 0 0 75 0 0 0 133 163
511145.b2208 511145.b4079 0 0 802 0 0 0 0 802
511145.b2208 511145.b4154 0 0 381 0 0 0 141 445
511145.b2208 511145.b1103 0 0 192 0 0 0 0 192
511145.b2208 511145.b0041 0 0 283 0 0 0 135 353
511145.b2208 511145.b0992 0 0 196 0 0 0 0 196
511145.b2208 511145.b0307 0 0 170 0 0 0 0 169
511145.b2208 511145.b2770 0 0 283 0 0 0 135 353
511145.b2208 511145.b1697 0 0 283 0 0 0 135 353
511145.b2208 511145.b2060 0 0 75 0 0 0 136 166
511145.b2208 511145.b2204 0 0 196 0 0 0 0 196
511145.b2208 511145.b1439 0 0 261 0 0 0 0 261
511145.b2208 511145.b3376 0 0 261 0 0 0 0 261
511145.b2208 511145.b2285 0 0 802 0 0 0 0 802
511145.b2208 511145.b4340 0 0 261 0 0 0 0 261
511145.b2208 511145.b3236 0 0 0 0 0 0 303 303
511145.b2208 511145.b0981 0 0 75 0 0 0 136 166
511145.b2208 511145.b0723 0 0 381 0 0 0 141 445
511145.b2210 511145.b3236 0 0 0 900 0 0 0 900
511145.b2210 511145.b3781 0 457 0 0 0 0 0 457
511145.b2211 511145.b1125 0 0 0 540 0 0 0 540
511145.b2211 511145.b0067 0 0 0 540 0 0 0 540
511145.b2211 511145.b2130 0 0 0 540 0 0 0 540
511145.b2211 511145.b1920 0 0 0 540 0 0 0 540
511145.b2211 511145.b2128 0 0 0 540 0 0 0 540
511145.b2211 511145.b2548 0 0 0 540 0 0 0 540
511145.b2211 511145.b0588 0 0 0 540 0 0 0 540
511145.b2211 511145.b0152 0 0 0 540 0 0 0 540
511145.b2211 511145.b1443 0 0 0 540 0 0 0 540
511145.b2211 511145.b0128 0 0 0 360 0 0 0 360
511145.b2211 511145.b0860 0 0 0 540 0 0 0 540
511145.b2211 511145.b0862 0 0 0 540 0 0 0 540
511145.b2211 511145.b2423 0 0 0 540 0 0 0 540
511145.b2211 511145.b4513 0 0 0 540 0 0 0 540
511145.b2211 511145.b0914 0 0 0 540 0 0 0 540
511145.b2211 511145.b3567 0 0 0 540 0 0 0 540
511145.b2211 511145.b2308 0 0 0 540 0 0 0 540
511145.b2211 511145.b1292 0 0 0 540 0 0 0 540
511145.b2211 511145.b4230 0 0 0 540 0 0 0 540
511145.b2211 511145.b2422 0 0 0 540 0 0 0 540
511145.b2211 511145.b0794 0 0 0 540 0 0 0 540
511145.b2211 511145.b3271 0 0 0 540 0 0 0 540
511145.b2211 511145.b3727 0 0 0 540 0 0 0 540
511145.b2211 511145.b3458 0 0 0 540 0 0 0 540
511145.b2211 511145.b0696 0 0 0 540 0 0 0 540
511145.b2211 511145.b1290 0 0 0 540 0 0 0 540
511145.b2211 511145.b2149 0 0 0 540 0 0 0 540
511145.b2211 511145.b0936 0 0 0 540 0 0 0 540
511145.b2211 511145.b1116 0 0 0 540 0 0 0 540
511145.b2211 511145.b0653 0 0 0 540 0 0 0 540
511145.b2211 511145.b2417 0 0 0 540 0 0 0 540
511145.b2211 511145.b4290 0 0 0 540 0 0 0 540
511145.b2211 511145.b0887 0 0 0 540 0 0 0 540
511145.b2211 511145.b3566 0 0 0 540 0 0 0 540
511145.b2211 511145.b4034 0 0 0 540 0 0 0 540
511145.b2211 511145.b1487 0 0 0 540 0 0 0 540
511145.b2211 511145.b0654 0 0 0 540 0 0 0 540
511145.b2211 511145.b3455 0 0 0 540 0 0 0 540
511145.b2211 511145.b3456 0 0 0 540 0 0 0 540
511145.b2211 511145.b0153 0 0 0 540 0 0 0 540
511145.b2211 511145.b2307 0 0 0 540 0 0 0 540
511145.b2211 511145.b4288 0 0 0 540 0 0 0 540
511145.b2211 511145.b3269 0 0 0 540 0 0 0 540
511145.b2211 511145.b0262 0 0 0 360 0 0 0 360
511145.b2211 511145.b1709 0 0 0 540 0 0 0 540
511145.b2211 511145.b0810 0 0 0 540 0 0 0 540
511145.b2211 511145.b3540 0 0 0 540 0 0 0 540
511145.b2211 511145.b1516 0 0 0 540 0 0 0 540
511145.b2211 511145.b1858 0 0 0 540 0 0 0 540
511145.b2211 511145.b0765 0 0 0 540 0 0 0 540
511145.b2211 511145.b2306 0 0 0 540 0 0 0 540
511145.b2211 511145.b0811 0 0 0 540 0 0 0 540
511145.b2211 511145.b0856 0 0 0 540 0 0 0 540
511145.b2211 511145.b1329 0 0 0 540 0 0 0 540
511145.b2211 511145.b0697 0 0 0 540 0 0 0 540
511145.b2211 511145.b0198 0 0 0 540 0 0 0 540
511145.b2211 511145.b3450 0 0 0 540 0 0 0 540
511145.b2211 511145.b1755 0 0 0 540 0 0 0 540
511145.b2211 511145.b0886 0 0 0 540 0 0 0 540
511145.b2211 511145.b0792 0 0 0 540 0 0 0 540
511145.b2211 511145.b3460 0 0 0 540 0 0 0 540
511145.b2211 511145.b0809 0 0 0 540 0 0 0 540
511145.b2211 511145.b4035 0 0 0 540 0 0 0 540
511145.b2211 511145.b1244 0 0 0 540 0 0 0 540
511145.b2211 511145.b0832 0 0 0 540 0 0 0 540
511145.b2211 511145.b2309 0 0 0 540 0 0 0 540
511145.b2211 511145.b3201 0 0 0 540 0 0 0 540
511145.b2211 511145.b3541 0 0 0 540 0 0 0 540
511145.b2211 511145.b2180 0 0 0 540 0 0 0 540
511145.b2211 511145.b2547 0 0 0 540 0 0 0 540
511145.b2211 511145.b1319 0 0 0 540 0 0 0 540
511145.b2211 511145.b2310 0 0 0 540 0 0 0 540
511145.b2211 511145.b3728 0 0 0 540 0 0 0 540
511145.b2211 511145.b4033 0 0 0 540 0 0 0 540
511145.b2211 511145.b2148 0 0 0 540 0 0 0 540
511145.b2211 511145.b0855 0 0 0 540 0 0 0 540
511145.b2211 511145.b1246 0 0 0 540 0 0 0 540
511145.b2211 511145.b0367 0 0 0 540 0 0 0 540
511145.b2211 511145.b3451 0 0 0 540 0 0 0 540
511145.b2211 511145.b1311 0 0 0 540 0 0 0 540
511145.b2211 511145.b2129 0 0 0 540 0 0 0 540
511145.b2211 511145.b3194 0 0 0 360 0 0 0 360
511145.b2211 511145.b3479 0 0 0 540 0 0 0 540
511145.b2211 511145.b0857 0 0 0 540 0 0 0 540
511145.b2211 511145.b3485 0 0 0 360 0 0 0 360
511145.b2211 511145.b3477 0 0 0 540 0 0 0 540
511145.b2211 511145.b0151 0 0 0 540 0 0 0 540
511145.b2211 511145.b1117 0 0 0 540 0 0 0 540
511145.b2211 511145.b2199 0 0 0 540 0 0 0 540
511145.b2211 511145.b3457 0 0 0 540 0 0 0 540
511145.b2211 511145.b2198 0 0 0 540 0 0 0 540
511145.b2211 511145.b0830 0 0 0 540 0 0 0 540
511145.b2211 511145.b3542 0 0 0 540 0 0 0 540
511145.b2211 511145.b3270 0 0 0 540 0 0 0 540
511145.b2211 511145.b4231 0 0 0 540 0 0 0 540
511145.b2211 511145.b1513 0 0 0 540 0 0 0 540
511145.b2211 511145.b0864 0 0 0 540 0 0 0 540
511145.b2211 511145.b0933 0 0 0 540 0 0 0 540
511145.b2211 511145.b2679 0 0 0 540 0 0 0 540
511145.b2211 511145.b2179 0 0 0 540 0 0 0 540
511145.b2211 511145.b1243 0 0 0 540 0 0 0 540
511145.b2211 511145.b3020 0 0 0 360 0 0 0 360
511145.b2211 511145.b1917 0 0 0 540 0 0 0 540
511145.b2211 511145.b4460 0 0 0 540 0 0 0 540
511145.b2211 511145.b0655 0 0 0 540 0 0 0 540
511145.b2211 511145.b3543 0 0 0 540 0 0 0 540
511145.b2211 511145.b1859 0 0 0 540 0 0 0 540
511145.b2211 511145.b0199 0 0 0 540 0 0 0 540
511145.b2211 511145.b3917 0 0 0 540 0 0 0 540
511145.b2211 511145.b0589 0 0 0 540 0 0 0 540
511145.b2211 511145.b0764 0 0 0 540 0 0 0 540
511145.b2211 511145.b3568 0 0 0 540 0 0 0 540
511145.b2211 511145.b3544 0 0 0 540 0 0 0 540
511145.b2211 511145.b4289 0 0 0 540 0 0 0 540
511145.b2211 511145.b3486 0 0 0 360 0 0 0 360
511145.b2211 511145.b0861 0 0 0 540 0 0 0 540
511145.b2211 511145.b4227 0 0 0 540 0 0 0 540
511145.b2211 511145.b1312 0 0 0 540 0 0 0 540
511145.b2211 511145.b1126 0 0 0 540 0 0 0 540
511145.b2211 511145.b1294 0 0 0 540 0 0 0 540
511145.b2211 511145.b0760 0 0 0 540 0 0 0 540
511145.b2211 511145.b2546 0 0 0 540 0 0 0 540
511145.b2211 511145.b3725 0 0 0 540 0 0 0 540
511145.b2211 511145.b0365 0 0 0 540 0 0 0 540
511145.b2211 511145.b4087 0 0 0 540 0 0 0 540
511145.b2211 511145.b1754 0 0 0 540 0 0 0 540
511145.b2211 511145.b0652 0 0 0 540 0 0 0 540
511145.b2211 511145.b2200 0 0 0 540 0 0 0 540
511145.b2211 511145.b0197 0 0 0 540 0 0 0 540
511145.b2211 511145.b2177 0 0 0 540 0 0 0 540
511145.b2211 511145.b0366 0 0 0 540 0 0 0 540
511145.b2211 511145.b1124 0 0 0 540 0 0 0 540
511145.b2211 511145.b1485 0 0 0 540 0 0 0 540
511145.b2211 511145.b3454 0 0 0 540 0 0 0 540
511145.b2211 511145.b2201 0 0 0 540 0 0 0 540
511145.b2211 511145.b0068 0 0 0 540 0 0 0 540
511145.b2211 511145.b4032 0 0 0 540 0 0 0 540
511145.b2211 511145.b0066 0 0 0 540 0 0 0 540
511145.b2211 511145.b1441 0 0 0 540 0 0 0 540
511145.b2211 511145.b1918 0 0 0 540 0 0 0 540
511145.b2211 511145.b2677 0 0 0 540 0 0 0 540
511145.b2211 511145.b1293 0 0 0 540 0 0 0 540
511145.b2211 511145.b3749 0 0 0 540 0 0 0 540
511145.b2211 511145.b2150 0 0 0 540 0 0 0 540
511145.b2211 511145.b0590 0 0 0 540 0 0 0 540
511145.b2211 511145.b1901 0 0 0 540 0 0 0 540
511145.b2211 511145.b3480 0 0 0 540 0 0 0 540
511145.b2211 511145.b1486 0 0 0 540 0 0 0 540
511145.b2211 511145.b2197 0 0 0 540 0 0 0 540
511145.b2211 511145.b4485 0 0 0 540 0 0 0 540
511145.b2211 511145.b2131 0 0 0 540 0 0 0 540
511145.b2211 511145.b1118 0 0 0 540 0 0 0 540
511145.b2211 511145.b1440 0 0 0 540 0 0 0 540
511145.b2211 511145.b3726 0 0 0 540 0 0 0 540
511145.b2211 511145.b1756 0 0 0 540 0 0 0 540
511145.b2211 511145.b0829 0 0 0 540 0 0 0 540
511145.b2211 511145.b0831 0 0 0 540 0 0 0 540
511145.b2211 511145.b3750 0 0 0 540 0 0 0 540
511145.b2211 511145.b2424 0 0 0 540 0 0 0 540
511145.b2211 511145.b4105 0 0 0 360 0 0 0 360
511145.b2211 511145.b0158 0 0 0 540 0 0 0 540
511145.b2211 511145.b4086 0 0 0 540 0 0 0 540
511145.b2211 511145.b0698 0 0 0 540 0 0 0 540
511145.b2211 511145.b1483 0 0 0 540 0 0 0 540
511145.b2211 511145.b0934 0 0 0 540 0 0 0 540
511145.b2211 511145.b2425 0 0 0 540 0 0 0 540
511145.b2211 511145.b0863 0 0 0 540 0 0 0 540
511145.b2211 511145.b1515 0 0 0 540 0 0 0 540
511145.b2211 511145.b4088 0 0 0 540 0 0 0 540
511145.b2211 511145.b1245 0 0 0 540 0 0 0 540
511145.b2211 511145.b0854 0 0 0 540 0 0 0 540
511145.b2211 511145.b1291 0 0 0 540 0 0 0 540
511145.b2211 511145.b3452 0 0 0 540 0 0 0 540
511145.b2211 511145.b3476 0 0 0 540 0 0 0 540
511145.b2211 511145.b3453 0 0 0 540 0 0 0 540
511145.b2211 511145.b2178 0 0 0 540 0 0 0 540
511145.b2211 511145.b3478 0 0 0 540 0 0 0 540
511145.b2211 511145.b1514 0 0 0 540 0 0 0 540
511145.b2211 511145.b4261 0 0 0 540 0 0 0 540
511145.b2211 511145.b1711 0 0 0 540 0 0 0 540
511145.b2211 511145.b1857 0 0 0 540 0 0 0 540
511145.b2211 511145.b4287 0 0 0 540 0 0 0 540
511145.b2211 511145.b1900 0 0 0 540 0 0 0 540
511145.b2211 511145.b1247 0 0 0 540 0 0 0 540
511145.b2211 511145.b1310 0 0 0 540 0 0 0 540
511145.b2211 511145.b0592 0 0 0 540 0 0 0 540
511145.b2211 511145.b1484 0 0 0 540 0 0 0 540
511145.b2211 511145.b0793 0 0 0 540 0 0 0 540
511145.b2211 511145.b4262 0 0 0 540 0 0 0 540
511145.b2211 511145.b1442 0 0 0 540 0 0 0 540
511145.b2211 511145.b2678 0 0 0 540 0 0 0 540
511145.b2211 511145.b3751 0 0 0 540 0 0 0 540
511145.b2211 511145.b0763 0 0 0 540 0 0 0 540
511145.b2213 511145.b2798 0 0 0 0 0 0 305 305
511145.b2213 511145.b3863 0 0 0 0 0 0 318 317
511145.b2213 511145.b2496 0 457 0 0 0 0 0 457
511145.b2213 511145.b3067 0 570 0 0 0 0 0 570
511145.b2214 511145.b1629 0 0 0 0 0 0 286 286
511145.b2215 511145.b0983 0 0 0 540 0 0 0 540
511145.b2215 511145.b0177 0 526 0 0 0 317 0 662
511145.b2215 511145.b4311 0 0 0 540 0 0 0 540
511145.b2215 511145.b0814 0 0 0 0 0 294 0 294
511145.b2215 511145.b0161 0 950 65 0 0 317 0 965
511145.b2215 511145.b0929 0 0 0 900 0 982 0 998
511145.b2215 511145.b0053 0 0 0 0 0 209 0 209
511145.b2215 511145.b3054 0 435 0 0 0 0 0 435
511145.b2215 511145.b3781 0 457 0 0 0 0 0 457
511145.b2215 511145.b2346 0 457 167 0 0 887 0 944
511145.b2215 511145.b0957 0 800 0 540 0 386 204 949
511145.b2215 511145.b1319 0 0 0 540 0 0 0 540
511145.b2215 511145.b3388 0 0 0 0 0 267 0 267
511145.b2215 511145.b0178 0 0 0 0 0 401 0 400
511145.b2215 511145.b2062 0 0 0 540 0 0 0 540
511145.b2215 511145.b0552 0 0 0 540 0 0 0 540
511145.b2215 511145.b0572 0 0 0 540 0 0 0 540
511145.b2215 511145.b1615 0 0 0 540 0 0 0 540
511145.b2215 511145.b3860 0 0 0 0 0 291 0 290
511145.b2215 511145.b0411 0 0 0 900 0 109 0 907
511145.b2215 511145.b1377 0 0 0 540 0 126 0 580
511145.b2215 511145.b0681 0 0 0 540 0 0 0 540
511145.b2215 511145.b3966 0 0 0 540 0 0 0 540
511145.b2215 511145.b3347 0 0 0 0 0 231 0 230
511145.b2215 511145.b4036 0 0 0 900 0 385 0 935
511145.b2215 511145.b0740 0 570 0 0 0 222 0 651
511145.b2215 511145.b1967 0 0 0 540 0 0 0 540
511145.b2215 511145.b0241 0 0 0 720 0 865 0 960
511145.b2215 511145.b3720 0 0 0 540 0 0 0 540
511145.b2215 511145.b3251 0 414 0 0 0 0 0 414
511145.b2215 511145.b0196 0 0 0 0 0 594 0 594
511145.b2215 511145.b3875 0 0 0 540 0 0 0 540
511145.b2216 511145.b0776 0 0 0 0 0 0 166 165
511145.b2216 511145.b3026 0 0 154 0 0 0 0 153
511145.b2216 511145.b1393 0 0 215 0 0 0 0 215
511145.b2216 511145.b2548 0 0 210 0 0 0 0 210
511145.b2216 511145.b3210 0 0 798 0 0 0 318 856
511145.b2216 511145.b2067 0 0 125 0 0 0 315 375
511145.b2216 511145.b1207 0 0 148 0 0 0 137 233
511145.b2216 511145.b2919 0 0 215 0 0 0 0 215
511145.b2216 511145.b3846 0 0 215 0 0 0 49 221
511145.b2216 511145.b4003 0 0 154 0 0 0 0 153
511145.b2216 511145.b1129 0 0 154 0 0 0 0 153
511145.b2216 511145.b3617 0 0 0 0 0 0 166 165
511145.b2216 511145.b0196 0 0 0 0 0 551 0 551
511145.b2216 511145.b1285 0 0 125 0 0 0 315 375
511145.b2216 511145.b2150 0 0 210 0 0 0 0 210
511145.b2216 511145.b0993 0 0 662 0 0 0 313 757
511145.b2216 511145.b1888 0 0 0 0 0 205 238 368
511145.b2216 511145.b3404 0 0 154 0 0 0 0 153
511145.b2216 511145.b2370 0 0 662 0 0 0 315 758
511145.b2216 511145.b2556 0 0 154 0 0 0 0 153
511145.b2216 511145.b3751 0 0 210 0 0 0 0 210
511145.b2216 511145.b0994 0 0 210 0 0 0 0 210
511145.b2216 511145.b2217 0 576 0 0 0 504 66 786
511145.b2216 511145.b4399 0 0 154 0 0 0 0 153
511145.b2216 511145.b1609 0 0 154 0 0 0 0 153
511145.b2216 511145.b1516 0 0 210 0 0 0 0 210
511145.b2216 511145.b4025 0 0 153 0 0 0 0 152
511145.b2216 511145.b2218 0 0 282 0 0 802 205 877
511145.b2216 511145.b1489 0 0 125 0 0 0 296 357
511145.b2216 511145.b0036 0 0 215 0 0 0 0 215
511145.b2216 511145.b2341 0 0 215 0 0 0 49 221
511145.b2216 511145.b3072 0 0 125 0 0 0 309 369
511145.b2216 511145.b1394 0 0 215 0 0 0 0 215
511145.b2216 511145.b3911 0 0 154 0 0 0 0 153
511145.b2216 511145.b2786 0 0 662 0 0 0 315 758
511145.b2216 511145.b1901 0 0 210 0 0 0 0 210
511145.b2216 511145.b4112 0 0 154 0 0 0 0 153
511145.b2216 511145.b4227 0 0 210 0 0 0 0 210
511145.b2216 511145.b0727 0 0 240 0 0 0 0 239
511145.b2216 511145.b1341 0 0 125 0 0 0 175 247
511145.b2216 511145.b4088 0 0 210 0 0 0 0 210
511145.b2216 511145.b0115 0 0 240 0 0 0 0 239
511145.b2216 511145.b0473 0 0 76 0 122 0 0 154
511145.b2217 511145.b4242 0 179 0 0 0 0 0 179
511145.b2217 511145.b2216 0 576 0 0 0 504 66 786
511145.b2217 511145.b3210 0 0 46 0 0 0 211 215
511145.b2217 511145.b3507 0 421 0 0 0 0 0 420
511145.b2217 511145.b2513 0 559 0 0 0 0 0 559
511145.b2217 511145.b0196 0 0 0 0 0 393 0 392
511145.b2217 511145.b0981 0 179 0 0 0 0 0 179
511145.b2217 511145.b0294 0 399 0 0 0 0 0 398
511145.b2217 511145.b3357 0 221 77 0 0 0 0 250
511145.b2217 511145.b3535 0 179 0 0 0 0 0 179
511145.b2217 511145.b0188 0 179 0 0 0 0 0 179
511145.b2217 511145.b1584 0 457 0 0 0 0 0 457
511145.b2217 511145.b0935 0 182 0 0 0 0 0 181
511145.b2217 511145.b2878 0 152 0 0 0 0 0 151
511145.b2217 511145.b2218 0 0 46 0 0 600 64 611
511145.b2217 511145.b3512 0 179 0 0 0 0 0 179
511145.b2217 511145.b2786 0 0 46 0 0 0 292 295
511145.b2217 511145.b3781 0 457 44 0 0 0 0 458
511145.b2217 511145.b0984 0 179 0 0 0 0 0 179
511145.b2217 511145.b1951 0 421 75 800 0 931 0 991
511145.b2217 511145.b4366 0 457 0 0 0 410 0 665
511145.b2217 511145.b2247 0 182 0 0 0 0 0 181
511145.b2217 511145.b2370 0 0 46 0 0 0 206 210
511145.b2217 511145.b3603 0 179 0 0 0 0 0 179
511145.b2218 511145.b1285 0 0 248 0 0 0 316 463
511145.b2218 511145.b0993 0 0 620 0 0 0 0 620
511145.b2218 511145.b2150 0 0 513 0 0 0 50 517
511145.b2218 511145.b4143 0 0 151 0 0 0 206 297
511145.b2218 511145.b1626 0 0 68 0 0 0 281 301
511145.b2218 511145.b2370 0 0 674 0 0 0 0 674
511145.b2218 511145.b4063 0 0 174 0 0 0 0 173
511145.b2218 511145.b3751 0 0 513 0 0 0 50 517
511145.b2218 511145.b1299 0 0 0 0 0 0 176 175
511145.b2218 511145.b1884 0 0 0 0 0 0 268 268
511145.b2218 511145.b1885 0 0 77 0 0 0 121 153
511145.b2218 511145.b1421 0 0 77 0 0 0 121 153
511145.b2218 511145.b0994 0 0 513 0 0 0 50 517
511145.b2218 511145.b2217 0 0 46 0 0 600 64 611
511145.b2218 511145.b1883 0 0 118 0 0 0 230 291
511145.b2218 511145.b1162 0 0 174 0 0 0 0 173
511145.b2218 511145.b4219 0 0 0 0 0 0 184 183
511145.b2218 511145.b1887 0 0 150 0 0 0 210 299
511145.b2218 511145.b2127 0 0 174 0 0 0 0 173
