protein_1_locus	protein_2_locus	evidence	source	protein_1_alt_name	protein_1_name	protein_2_alt_name	protein_2_name
BSU_14990	BSU_00320	textmined	string-db	RicF	YlbF	RicT	YaaT
BSU_15060	BSU_25670	textmined	string-db	YlbM	YlbM	YqeH	YqeH
BSU_15060	BSU_25630	textmined	string-db	YlbM	YlbM	YqeK	YqeK
BSU_15060	BSU_25680	textmined	string-db	YlbM	YlbM	YqeG	YqeG
BSU_15080	BSU_23880	experimental	string-db	RpmF	RpmF	MifM	MifM
BSU_15080	BSU_24900	experimental	string-db	RpmF	RpmF	RpmGA	RpmGA
BSU_15080	BSU_01320	experimental	string-db	RpmF	RpmF	RplR	RplR
BSU_15080	BSU_01170	experimental	string-db	RpmF	RpmF	RplD	RplD
BSU_15080	BSU_01040	experimental	string-db	RpmF	RpmF	RplJ	RplJ
BSU_15080	BSU_01180	experimental	string-db	RpmF	RpmF	RplW	RplW
BSU_15080	BSU_16680	experimental	string-db	RpmF	RpmF	RpsO	RpsO
BSU_15080	BSU_01300	experimental	string-db	RpmF	RpmF	RpsH	RpsH
BSU_15080	BSU_41060	experimental	string-db	RpmF	RpmF	RpmH	RpmH
BSU_15080	BSU_35310	experimental	string-db	RpmF	RpmF	Hpf	Hpf
BSU_15080	BSU_40910	experimental	string-db	RpmF	RpmF	RpsF	RpsF
BSU_15080	BSU_01500	experimental	string-db	RpmF	RpmF	RpsI	RpsI
BSU_15080	BSU_16040	experimental	string-db	RpmF	RpmF	RplS	RplS
BSU_15080	BSU_01280	experimental	string-db	RpmF	RpmF	RplE	RplE
BSU_15080	BSU_27940	experimental	string-db	RpmF	RpmF	RpmA	RpmA
BSU_15080	BSU_25410	experimental	string-db	RpmF	RpmF	RpsU	RpsU
BSU_15080	BSU_15990	experimental	string-db	RpmF	RpmF	RpsP	RpsP
BSU_15080	BSU_40890	experimental	string-db	RpmF	RpmF	RpsR	RpsR
BSU_15080	BSU_01270	experimental	string-db	RpmF	RpmF	RplX	RplX
BSU_15080	BSU_15980	experimental	string-db	RpmF	RpmF	Ffh	Ffh
BSU_15080	BSU_29660	experimental	string-db	RpmF	RpmF	RpsD	RpsD
BSU_15080	BSU_01150	experimental	string-db	RpmF	RpmF	RpsJ	RpsJ
BSU_15080	BSU_01400	experimental	string-db	RpmF	RpmF	RpmJ	RpmJ
BSU_15080	BSU_00590	experimental	string-db	RpmF	RpmF	RqcP	HslR
BSU_15080	BSU_28850	experimental	string-db	RpmF	RpmF	RplT	RplT
BSU_15080	BSU_01440	experimental	string-db	RpmF	RpmF	RplQ	RplQ
BSU_15080	BSU_37070	experimental	string-db	RpmF	RpmF	RpmE	RpmEA
BSU_15080	BSU_37070	experimental	string-db	RpmF	RpmF	RpmE	RpmEA
BSU_15080	BSU_01030	experimental	string-db	RpmF	RpmF	RplA	RplA
BSU_15080	BSU_01410	experimental	string-db	RpmF	RpmF	RpsM	RpsM
BSU_15080	BSU_01240	experimental	string-db	RpmF	RpmF	RpmC	RpmC
BSU_15080	BSU_28860	experimental	string-db	RpmF	RpmF	RpmI	RpmI
BSU_15080	BSU_01230	experimental	string-db	RpmF	RpmF	RplP	RplP
BSU_15080	BSU_01290	experimental	string-db	RpmF	RpmF	RpsN	RpsNA
BSU_15080	BSU_15640	experimental	string-db	RpmF	RpmF	RqcH	YloA
BSU_15080	BSU_01220	experimental	string-db	RpmF	RpmF	RpsC	RpsC
BSU_15080	BSU_01160	experimental	string-db	RpmF	RpmF	RplC	RplC
BSU_15080	BSU_01100	experimental	string-db	RpmF	RpmF	RpsL	RpsL
BSU_15080	BSU_01350	experimental	string-db	RpmF	RpmF	RplO	RplO
BSU_15080	BSU_01310	experimental	string-db	RpmF	RpmF	RplF	RplF
BSU_15080	BSU_00950	experimental	string-db	RpmF	RpmF	MrnC	MrnC
BSU_15080	BSU_16490	experimental	string-db	RpmF	RpmF	RpsB	RpsB
BSU_15080	BSU_01340	experimental	string-db	RpmF	RpmF	RpmD	RpmD
BSU_15080	BSU_01190	experimental	string-db	RpmF	RpmF	RplB	RplB
BSU_15080	BSU_01210	experimental	string-db	RpmF	RpmF	RplV	RplV
BSU_15080	BSU_27600	experimental	string-db	RpmF	RpmF	Rel	Rsh
BSU_15080	BSU_27600	experimental	string-db	RpmF	RpmF	Rel	Rsh
BSU_15080	BSU_25550	experimental	string-db	RpmF	RpmF	RpsT	RpsT
BSU_15080	BSU_01020	experimental	string-db	RpmF	RpmF	RplK	RplK
BSU_15080	BSU_28580	experimental	string-db	RpmF	RpmF	RqcU	MutSB
BSU_15080	BSU_28580	experimental	string-db	RpmF	RpmF	RqcU	MutSB
BSU_15080	BSU_01420	experimental	string-db	RpmF	RpmF	RpsK	RpsK
BSU_15080	BSU_05610	experimental	string-db	RpmF	RpmF	VmlR	VmlR
BSU_15080	BSU_01200	experimental	string-db	RpmF	RpmF	RpsS	RpsS
BSU_15080	BSU_01330	experimental	string-db	RpmF	RpmF	RpsE	RpsE
BSU_15080	BSU_16050	experimental	string-db	RpmF	RpmF	RbgA	RbgA
BSU_15080	BSU_01250	experimental	string-db	RpmF	RpmF	RpsQ	RpsQ
BSU_15080	BSU_01110	experimental	string-db	RpmF	RpmF	RpsG	RpsG
BSU_15080	BSU_15820	experimental	string-db	RpmF	RpmF	RpmB	RpmB
BSU_15080	BSU_40500	experimental	string-db	RpmF	RpmF	RplI	RplI
BSU_15080	BSU_01260	experimental	string-db	RpmF	RpmF	RplN	RplNA
BSU_15080	BSU_01260	experimental	string-db	RpmF	RpmF	RplN	RplNA
BSU_15080	BSU_01490	experimental	string-db	RpmF	RpmF	RplM	RplM
BSU_15080	BSU_27960	experimental	string-db	RpmF	RpmF	RplU	RplU
BSU_15090	BSU_23220	experimental	string-db	GerR	GerR	ScpA	ScpA
BSU_15100	BSU_29220	experimental	string-db	YlbP	YlbP	YtsJ	YtsJ
BSU_15110	BSU_14440	database	string-db	PanE-2	PanE-2	PanE	PanE
BSU_15120	BSU_11550	experimental	string-db	BshC	BshC	SpxH	YjbH
BSU_15120	BSU_11550	experimental	string-db	BshC	BshC	SpxH	YjbH
BSU_15130	BSU_25480	textmined	string-db	MraZ	MraZ	GrpE	GrpE
BSU_15130	BSU_25490	textmined	string-db	MraZ	MraZ	HrcA	HrcA
BSU_15150	BSU_22320	experimental	string-db	FtsL	FtsL	PonA	PonA
BSU_15150	BSU_15160	experimental	string-db	FtsL	FtsL	PbpB	PbpB
BSU_15150	BSU_15390	textmined	string-db	FtsL	FtsL	SepF	SepF
BSU_15150	BSU_09920	experimental	string-db	FtsL	FtsL	SbcE	SbcE
BSU_15150	BSU_00620	experimental	string-db	FtsL	FtsL	DivIC	DivIC
BSU_15150	BSU_29610	textmined	string-db	FtsL	FtsL	EzrA	EzrA
BSU_15150	BSU_27990	experimental	string-db	FtsL	FtsL	MinD	MinD
BSU_15150	BSU_14400	experimental	string-db	FtsL	FtsL	FruA	FruA
BSU_15150	BSU_14850	textmined	string-db	FtsL	FtsL	FtsW	FtsW
BSU_15150	BSU_26150	experimental	string-db	FtsL	FtsL	YqbD	YqbD
BSU_15150	BSU_09900	experimental	string-db	FtsL	FtsL	YhaP	YhaP
BSU_15150	BSU_37030	experimental	string-db	FtsL	FtsL	RacA	RacA
BSU_15150	BSU_26030	experimental	string-db	FtsL	FtsL	YqbO	YqbO
BSU_15150	BSU_06710	experimental	string-db	FtsL	FtsL	SwrC	SwrC
BSU_15150	BSU_15290	textmined	string-db	FtsL	FtsL	FtsZ	FtsZ
BSU_15150	BSU_25470	experimental	string-db	FtsL	FtsL	DnaK	DnaK
BSU_15150	BSU_10160	experimental	string-db	FtsL	FtsL	YhgE	YhgE
BSU_15150	BSU_40400	textmined	string-db	FtsL	FtsL	WalK	WalK
BSU_15150	BSU_28610	textmined	string-db	FtsL	FtsL	ZapA	YshA
BSU_15150	BSU_28610	textmined	string-db	FtsL	FtsL	ZapA	YshA
BSU_15150	BSU_15240	textmined	string-db	FtsL	FtsL	DivIB	DivIB
BSU_15150	BSU_15280	textmined	string-db	FtsL	FtsL	FtsA	FtsA
BSU_15150	BSU_12790	experimental	string-db	FtsL	FtsL	XhlA	XhlA
BSU_15150	BSU_25330	experimental	string-db	FtsL	FtsL	YqfF	YqfF
BSU_15150	BSU_12890	experimental	string-db	FtsL	FtsL	YkcC	YkcC
BSU_15160	BSU_00620	textmined	string-db	PbpB	PbpB	DivIC	DivIC
BSU_15160	BSU_15390	textmined	string-db	PbpB	PbpB	SepF	SepF
BSU_15160	BSU_15280	textmined	string-db	PbpB	PbpB	FtsA	FtsA
BSU_15160	BSU_37030	experimental	string-db	PbpB	PbpB	RacA	RacA
BSU_15160	BSU_25330	experimental	string-db	PbpB	PbpB	YqfF	YqfF
BSU_15160	BSU_28030	experimental	string-db	PbpB	PbpB	MreB	MreB
BSU_15160	BSU_22320	textmined	string-db	PbpB	PbpB	PonA	PonA
BSU_15160	BSU_14400	experimental	string-db	PbpB	PbpB	FruA	FruA
BSU_15160	BSU_28610	textmined	string-db	PbpB	PbpB	ZapA	YshA
BSU_15160	BSU_28610	textmined	string-db	PbpB	PbpB	ZapA	YshA
BSU_15160	BSU_38120	textmined	string-db	PbpB	PbpB	RodA	RodA
BSU_15160	BSU_15290	textmined	string-db	PbpB	PbpB	FtsZ	FtsZ
BSU_15160	BSU_06710	experimental	string-db	PbpB	PbpB	SwrC	SwrC
BSU_15160	BSU_09900	experimental	string-db	PbpB	PbpB	YhaP	YhaP
BSU_15160	BSU_12890	experimental	string-db	PbpB	PbpB	YkcC	YkcC
BSU_15160	BSU_28010	textmined	string-db	PbpB	PbpB	MreD	MreD
BSU_15160	BSU_15150	experimental	string-db	PbpB	PbpB	FtsL	FtsL
BSU_15160	BSU_26030	experimental	string-db	PbpB	PbpB	YqbO	YqbO
BSU_15160	BSU_14850	textmined	string-db	PbpB	PbpB	FtsW	FtsW
BSU_15160	BSU_26150	experimental	string-db	PbpB	PbpB	YqbD	YqbD
BSU_15160	BSU_29610	textmined	string-db	PbpB	PbpB	EzrA	EzrA
BSU_15160	BSU_15240	experimental	string-db	PbpB	PbpB	DivIB	DivIB
BSU_15160	BSU_25770	experimental	string-db	PbpB	PbpB	SpoIVCA	SpoIVCA
BSU_15160	BSU_10160	experimental	string-db	PbpB	PbpB	YhgE	YhgE
BSU_15160	BSU_40400	textmined	string-db	PbpB	PbpB	WalK	WalK
BSU_15160	BSU_15170	textmined	string-db	PbpB	PbpB	SpoVD	SpoVD
BSU_15160	BSU_12790	experimental	string-db	PbpB	PbpB	XhlA	XhlA
BSU_15170	BSU_15160	textmined	string-db	SpoVD	SpoVD	PbpB	PbpB
BSU_15170	BSU_15210	textmined	string-db	SpoVD	SpoVD	SpoVE	SpoVE
BSU_15180	BSU_29740	experimental	string-db	MurE	MurE	CcpA	CcpA
BSU_15200	BSU_16530	textmined	string-db	MurD	MurD	UppS	UppS
BSU_15210	BSU_15170	textmined	string-db	SpoVE	SpoVE	SpoVD	SpoVD
BSU_15220	BSU_04570	textmined	string-db	MurG	MurG	MurF	MurF
BSU_15220	BSU_38120	textmined	string-db	MurG	MurG	RodA	RodA
BSU_15220	BSU_28390	textmined	string-db	MurG	MurG	RacE	RacE
BSU_15220	BSU_26810	textmined	string-db	MurG	MurG	YrpC	YrpC
BSU_15220	BSU_15390	textmined	string-db	MurG	MurG	SepF	SepF
BSU_15220	BSU_16530	textmined	string-db	MurG	MurG	UppS	UppS
BSU_15220	BSU_19660	experimental	string-db	MurG	MurG	YozD	YozD
BSU_15220	BSU_28030	textmined	string-db	MurG	MurG	MreB	MreB
BSU_15230	BSU_28390	textmined	string-db	MurB	MurB	RacE	RacE
BSU_15230	BSU_29740	experimental	string-db	MurB	MurB	CcpA	CcpA
BSU_15230	BSU_26810	textmined	string-db	MurB	MurB	YrpC	YrpC
BSU_15230	BSU_16530	textmined	string-db	MurB	MurB	UppS	UppS
BSU_15240	BSU_14400	experimental	string-db	DivIB	DivIB	FruA	FruA
BSU_15240	BSU_22320	textmined	string-db	DivIB	DivIB	PonA	PonA
BSU_15240	BSU_12890	experimental	string-db	DivIB	DivIB	YkcC	YkcC
BSU_15240	BSU_09900	experimental	string-db	DivIB	DivIB	YhaP	YhaP
BSU_15240	BSU_06710	experimental	string-db	DivIB	DivIB	SwrC	SwrC
BSU_15240	BSU_15290	textmined	string-db	DivIB	DivIB	FtsZ	FtsZ
BSU_15240	BSU_28610	textmined	string-db	DivIB	DivIB	ZapA	YshA
BSU_15240	BSU_28610	textmined	string-db	DivIB	DivIB	ZapA	YshA
BSU_15240	BSU_15160	experimental	string-db	DivIB	DivIB	PbpB	PbpB
BSU_15240	BSU_15390	textmined	string-db	DivIB	DivIB	SepF	SepF
BSU_15240	BSU_00620	textmined	string-db	DivIB	DivIB	DivIC	DivIC
BSU_15240	BSU_25330	experimental	string-db	DivIB	DivIB	YqfF	YqfF
BSU_15240	BSU_37030	experimental	string-db	DivIB	DivIB	RacA	RacA
BSU_15240	BSU_15280	textmined	string-db	DivIB	DivIB	FtsA	FtsA
BSU_15240	BSU_29610	textmined	string-db	DivIB	DivIB	EzrA	EzrA
BSU_15240	BSU_26150	experimental	string-db	DivIB	DivIB	YqbD	YqbD
BSU_15240	BSU_14850	textmined	string-db	DivIB	DivIB	FtsW	FtsW
BSU_15240	BSU_12790	experimental	string-db	DivIB	DivIB	XhlA	XhlA
BSU_15240	BSU_40400	textmined	string-db	DivIB	DivIB	WalK	WalK
BSU_15240	BSU_10160	experimental	string-db	DivIB	DivIB	YhgE	YhgE
BSU_15240	BSU_09920	experimental	string-db	DivIB	DivIB	SbcE	SbcE
BSU_15240	BSU_15150	textmined	string-db	DivIB	DivIB	FtsL	FtsL
BSU_15240	BSU_26030	experimental	string-db	DivIB	DivIB	YqbO	YqbO
BSU_15280	BSU_16800	textmined	string-db	FtsA	FtsA	SpoIIIE	SpoIIIE
BSU_15280	BSU_01220	experimental	string-db	FtsA	FtsA	RpsC	RpsC
BSU_15280	BSU_12890	experimental	string-db	FtsA	FtsA	YkcC	YkcC
BSU_15280	BSU_09900	experimental	string-db	FtsA	FtsA	YhaP	YhaP
BSU_15280	BSU_06710	experimental	string-db	FtsA	FtsA	SwrC	SwrC
BSU_15280	BSU_15290	experimental	string-db	FtsA	FtsA	FtsZ	FtsZ
BSU_15280	BSU_28610	experimental	string-db	FtsA	FtsA	ZapA	YshA
BSU_15280	BSU_28610	experimental	string-db	FtsA	FtsA	ZapA	YshA
BSU_15280	BSU_09950	experimental	string-db	FtsA	FtsA	PrsA	PrsA
BSU_15280	BSU_24300	experimental	string-db	FtsA	FtsA	XseA	XseA
BSU_15280	BSU_14400	experimental	string-db	FtsA	FtsA	FruA	FruA
BSU_15280	BSU_22320	textmined	string-db	FtsA	FtsA	PonA	PonA
BSU_15280	BSU_00640	textmined	string-db	FtsA	FtsA	SpoIIE	SpoIIE
BSU_15280	BSU_35250	textmined	string-db	FtsA	FtsA	FtsX	FtsX
BSU_15280	BSU_25330	experimental	string-db	FtsA	FtsA	YqfF	YqfF
BSU_15280	BSU_01120	experimental	string-db	FtsA	FtsA	FusA	FusA
BSU_15280	BSU_30540	experimental	string-db	FtsA	FtsA	AsnB	AsnB
BSU_15280	BSU_01130	experimental	string-db	FtsA	FtsA	TufA	TufA
BSU_15280	BSU_36410	experimental	string-db	FtsA	FtsA	Mbl	Mbl
BSU_15280	BSU_15160	textmined	string-db	FtsA	FtsA	PbpB	PbpB
BSU_15280	BSU_15390	experimental	string-db	FtsA	FtsA	SepF	SepF
BSU_15280	BSU_00620	textmined	string-db	FtsA	FtsA	DivIC	DivIC
BSU_15280	BSU_15420	textmined	string-db	FtsA	FtsA	DivIVA	DivIVA
BSU_15280	BSU_12790	experimental	string-db	FtsA	FtsA	XhlA	XhlA
BSU_15280	BSU_10160	experimental	string-db	FtsA	FtsA	YhgE	YhgE
BSU_15280	BSU_25770	experimental	string-db	FtsA	FtsA	SpoIVCA	SpoIVCA
BSU_15280	BSU_15240	textmined	string-db	FtsA	FtsA	DivIB	DivIB
BSU_15280	BSU_29610	experimental	string-db	FtsA	FtsA	EzrA	EzrA
BSU_15280	BSU_26150	experimental	string-db	FtsA	FtsA	YqbD	YqbD
BSU_15280	BSU_14850	textmined	string-db	FtsA	FtsA	FtsW	FtsW
BSU_15280	BSU_15890	textmined	string-db	FtsA	FtsA	PlsX	PlsX
BSU_15280	BSU_35260	textmined	string-db	FtsA	FtsA	FtsE	FtsE
BSU_15280	BSU_26030	experimental	string-db	FtsA	FtsA	YqbO	YqbO
BSU_15280	BSU_04730	experimental	string-db	FtsA	FtsA	SigB	SigB
BSU_15280	BSU_17890	experimental	string-db	FtsA	FtsA	Tkt	Tkt
BSU_15280	BSU_09920	experimental	string-db	FtsA	FtsA	SbcE	SbcE
BSU_15280	BSU_39580	experimental	string-db	FtsA	FtsA	YxeE	YxeE
BSU_15280	BSU_15150	textmined	string-db	FtsA	FtsA	FtsL	FtsL
BSU_15290	BSU_25770	experimental	string-db	FtsZ	FtsZ	SpoIVCA	SpoIVCA
BSU_15290	BSU_40400	textmined	string-db	FtsZ	FtsZ	WalK	WalK
BSU_15290	BSU_14850	textmined	string-db	FtsZ	FtsZ	FtsW	FtsW
BSU_15290	BSU_29610	experimental	string-db	FtsZ	FtsZ	EzrA	EzrA
BSU_15290	BSU_26030	experimental	string-db	FtsZ	FtsZ	YqbO	YqbO
BSU_15290	BSU_15150	textmined	string-db	FtsZ	FtsZ	FtsL	FtsL
BSU_15290	BSU_29740	experimental	string-db	FtsZ	FtsZ	CcpA	CcpA
BSU_15290	BSU_04140	textmined	string-db	FtsZ	FtsZ	PbpC	PbpC
BSU_15290	BSU_28610	experimental	string-db	FtsZ	FtsZ	ZapA	YshA
BSU_15290	BSU_28610	experimental	string-db	FtsZ	FtsZ	ZapA	YshA
BSU_15290	BSU_35250	textmined	string-db	FtsZ	FtsZ	FtsX	FtsX
BSU_15290	BSU_23616	experimental	string-db	FtsZ	FtsZ	MciZ	MciZ
BSU_15290	BSU_22320	textmined	string-db	FtsZ	FtsZ	PonA	PonA
BSU_15290	BSU_06720	experimental	string-db	FtsZ	FtsZ	DagK	DagK
BSU_15290	BSU_28000	textmined	string-db	FtsZ	FtsZ	MinC	MinC
BSU_15290	BSU_00620	textmined	string-db	FtsZ	FtsZ	DivIC	DivIC
BSU_15290	BSU_15390	experimental	string-db	FtsZ	FtsZ	SepF	SepF
BSU_15290	BSU_15240	textmined	string-db	FtsZ	FtsZ	DivIB	DivIB
BSU_15290	BSU_35260	textmined	string-db	FtsZ	FtsZ	FtsE	FtsE
BSU_15290	BSU_21920	experimental	string-db	FtsZ	FtsZ	UgtP	UgtP
BSU_15290	BSU_17860	textmined	string-db	FtsZ	FtsZ	YneA	YneA
BSU_15290	BSU_16800	textmined	string-db	FtsZ	FtsZ	SpoIIIE	SpoIIIE
BSU_15290	BSU_28220	textmined	string-db	FtsZ	FtsZ	ClpX	ClpX
BSU_15290	BSU_00640	textmined	string-db	FtsZ	FtsZ	SpoIIE	SpoIIE
BSU_15290	BSU_28030	textmined	string-db	FtsZ	FtsZ	MreB	MreB
BSU_15290	BSU_15280	experimental	string-db	FtsZ	FtsZ	FtsA	FtsA
BSU_15290	BSU_34540	textmined	string-db	FtsZ	FtsZ	ClpP	ClpP
BSU_15290	BSU_15420	textmined	string-db	FtsZ	FtsZ	DivIVA	DivIVA
BSU_15290	BSU_15160	textmined	string-db	FtsZ	FtsZ	PbpB	PbpB
BSU_15310	BSU_36970	textmined	string-db	SpoIIGA	SpoIIGA	SpoIIR	SpoIIR
BSU_15340	BSU_30740	database	string-db	YlmA	YlmA	MntD	MntD
BSU_15340	BSU_08330	database	string-db	YlmA	YlmA	LnrN	YfiN
BSU_15340	BSU_08330	database	string-db	YlmA	YlmA	LnrN	YfiN
BSU_15340	BSU_03370	database	string-db	YlmA	YlmA	YckA	YckA
BSU_15340	BSU_02990	database	string-db	YlmA	YlmA	OpuAB	OpuAB
BSU_15340	BSU_32550	database	string-db	YlmA	YlmA	FrlP	YurJ
BSU_15340	BSU_32550	database	string-db	YlmA	YlmA	FrlP	YurJ
BSU_15340	BSU_27450	database	string-db	YlmA	YlmA	GlnM	GlnM
BSU_15340	BSU_34150	database	string-db	YlmA	YlmA	GanP	GanP
BSU_15340	BSU_08320	database	string-db	YlmA	YlmA	LnrM	YfiM
BSU_15340	BSU_01450	database	string-db	YlmA	YlmA	YbxA	EcfA
BSU_15340	BSU_30760	database	string-db	YlmA	YlmA	MntB	MntB
BSU_15340	BSU_39490	database	string-db	YlmA	YlmA	YxeN	YxeN
BSU_15340	BSU_33810	database	string-db	YlmA	YlmA	OpuCC	OpuCC
BSU_15340	BSU_27460	database	string-db	YlmA	YlmA	GlnP	GlnP
BSU_15340	BSU_13220	database	string-db	YlmA	YlmA	ThiW	ThiW
BSU_15340	BSU_02870	database	string-db	YlmA	YlmA	ZnuB	ZnuB
BSU_15340	BSU_40150	database	string-db	YlmA	YlmA	EpeA	YydI
BSU_15340	BSU_34610	database	string-db	YlmA	YlmA	MdxE	MdxE
BSU_15340	BSU_12960	database	string-db	YlmA	YlmA	DppE	DppE
BSU_15340	BSU_23970	database	string-db	YlmA	YlmA	ArtQ	ArtQ
BSU_15340	BSU_33710	database	string-db	YlmA	YlmA	OpuBC	OpuBC
BSU_15340	BSU_29360	database	string-db	YlmA	YlmA	TcyL	TcyL
BSU_15340	BSU_35710	database	string-db	YlmA	YlmA	TagG	TagG
BSU_15340	BSU_03600	database	string-db	YlmA	YlmA	TcyB	TcyB
BSU_15340	BSU_30750	database	string-db	YlmA	YlmA	MntC	MntC
BSU_15340	BSU_29350	database	string-db	YlmA	YlmA	TcyM	TcyM
BSU_15340	BSU_34600	database	string-db	YlmA	YlmA	MdxF	MdxF
BSU_15340	BSU_34160	database	string-db	YlmA	YlmA	GanS	CycB
BSU_15340	BSU_38810	database	string-db	YlmA	YlmA	MsmX	MsmX
BSU_15340	BSU_34080	database	string-db	YlmA	YlmA	YvfS	YvfS
BSU_15340	BSU_11430	database	string-db	YlmA	YlmA	OppA	OppA
BSU_15340	BSU_02860	database	string-db	YlmA	YlmA	ZnuC	ZnuC
BSU_15340	BSU_01460	database	string-db	YlmA	YlmA	YbaE	EcfAB
BSU_15340	BSU_03000	database	string-db	YlmA	YlmA	OpuAC	OpuAC
BSU_15390	BSU_15220	textmined	string-db	SepF	SepF	MurG	MurG
BSU_15390	BSU_15290	experimental	string-db	SepF	SepF	FtsZ	FtsZ
BSU_15390	BSU_15280	experimental	string-db	SepF	SepF	FtsA	FtsA
BSU_15390	BSU_15240	textmined	string-db	SepF	SepF	DivIB	DivIB
BSU_15390	BSU_28610	experimental	string-db	SepF	SepF	ZapA	YshA
BSU_15390	BSU_28610	experimental	string-db	SepF	SepF	ZapA	YshA
BSU_15390	BSU_29610	experimental	string-db	SepF	SepF	EzrA	EzrA
BSU_15390	BSU_14850	textmined	string-db	SepF	SepF	FtsW	FtsW
BSU_15390	BSU_22320	textmined	string-db	SepF	SepF	PonA	PonA
BSU_15390	BSU_15160	textmined	string-db	SepF	SepF	PbpB	PbpB
BSU_15390	BSU_00620	textmined	string-db	SepF	SepF	DivIC	DivIC
BSU_15390	BSU_15150	textmined	string-db	SepF	SepF	FtsL	FtsL
BSU_15390	BSU_15420	textmined	string-db	SepF	SepF	DivIVA	DivIVA
BSU_15420	BSU_28000	textmined	string-db	DivIVA	DivIVA	MinC	MinC
BSU_15420	BSU_35220	textmined	string-db	DivIVA	DivIVA	MinJ	MinJ
BSU_15420	BSU_27660	experimental	string-db	DivIVA	DivIVA	ComN	ComN
BSU_15420	BSU_29740	experimental	string-db	DivIVA	DivIVA	CcpA	CcpA
BSU_15420	BSU_15390	textmined	string-db	DivIVA	DivIVA	SepF	SepF
BSU_15420	BSU_30050	textmined	string-db	DivIVA	DivIVA	YtgP	YtgP
BSU_15420	BSU_15280	textmined	string-db	DivIVA	DivIVA	FtsA	FtsA
BSU_15420	BSU_37030	textmined	string-db	DivIVA	DivIVA	RacA	RacA
BSU_15420	BSU_14850	textmined	string-db	DivIVA	DivIVA	FtsW	FtsW
BSU_15420	BSU_15710	experimental	string-db	DivIVA	DivIVA	PriA	PriA
BSU_15420	BSU_29610	textmined	string-db	DivIVA	DivIVA	EzrA	EzrA
BSU_15420	BSU_24300	experimental	string-db	DivIVA	DivIVA	XseA	XseA
BSU_15420	BSU_36260	experimental	string-db	DivIVA	DivIVA	TkmA	YwqC
BSU_15420	BSU_13910	experimental	string-db	DivIVA	DivIVA	PtsI	PtsI
BSU_15420	BSU_36250	experimental	string-db	DivIVA	DivIVA	PtkA	PtkA
BSU_15420	BSU_28010	textmined	string-db	DivIVA	DivIVA	MreD	MreD
BSU_15420	BSU_22770	textmined	string-db	DivIVA	DivIVA	MtrB	MtrB
BSU_15420	BSU_28610	experimental	string-db	DivIVA	DivIVA	ZapA	YshA
BSU_15420	BSU_28610	experimental	string-db	DivIVA	DivIVA	ZapA	YshA
BSU_15420	BSU_15290	textmined	string-db	DivIVA	DivIVA	FtsZ	FtsZ
BSU_15420	BSU_38120	textmined	string-db	DivIVA	DivIVA	RodA	RodA
BSU_15420	BSU_25210	experimental	string-db	DivIVA	DivIVA	DnaG	DnaG
BSU_15420	BSU_02130	experimental	string-db	DivIVA	DivIVA	GlpQA	GlpQA
BSU_15430	BSU_29740	experimental	string-db	IleS	IleS	CcpA	CcpA
BSU_15460	BSU_15470	textmined	string-db	RluD	RluD	PyrR	PyrR
BSU_15470	BSU_36890	database	string-db	PyrR	PyrR	Upp	Upp
BSU_15470	BSU_15460	textmined	string-db	PyrR	PyrR	RluD	RluD
BSU_15490	BSU_15530	textmined	string-db	PyrB	PyrB	PyrK	PyrK
BSU_15500	BSU_29740	experimental	string-db	PyrC	PyrC	CcpA	CcpA
BSU_15500	BSU_15520	textmined	string-db	PyrC	PyrC	PyrAB	PyrAB
BSU_15510	BSU_15520	database	string-db	PyrAA	PyrAA	PyrAB	PyrAB
BSU_15510	BSU_11240	database	string-db	PyrAA	PyrAA	CarB	CarB
BSU_15510	BSU_11230	database	string-db	PyrAA	PyrAA	CarA	CarA
BSU_15520	BSU_11230	database	string-db	PyrAB	PyrAB	CarA	CarA
BSU_15520	BSU_15510	database	string-db	PyrAB	PyrAB	PyrAA	PyrAA
BSU_15520	BSU_11240	database	string-db	PyrAB	PyrAB	CarB	CarB
BSU_15520	BSU_08670	experimental	string-db	PyrAB	PyrAB	YgaB	YgaB
BSU_15520	BSU_15500	textmined	string-db	PyrAB	PyrAB	PyrC	PyrC
BSU_15530	BSU_15490	textmined	string-db	PyrK	PyrK	PyrB	PyrB
BSU_15530	BSU_15540	database	string-db	PyrK	PyrK	PyrD	PyrD
BSU_15540	BSU_15530	database	string-db	PyrD	PyrD	PyrK	PyrK
BSU_15550	BSU_29740	experimental	string-db	PyrF	PyrF	CcpA	CcpA
BSU_15560	BSU_34360	experimental	string-db	PyrE	PyrE	EpsB	EpsB
BSU_15570	BSU_10930	database	string-db	CysH	CysH	YitB	YitB
BSU_15590	BSU_15600	textmined	string-db	Sat	Sat	CysC	CysC
BSU_15590	BSU_28000	experimental	string-db	Sat	Sat	MinC	MinC
BSU_15590	BSU_29740	experimental	string-db	Sat	Sat	CcpA	CcpA
BSU_15590	BSU_10920	database	string-db	Sat	Sat	YitA	YitA
BSU_15600	BSU_10910	database	string-db	CysC	CysC	YisZ	YisZ
BSU_15600	BSU_29740	experimental	string-db	CysC	CysC	CcpA	CcpA
BSU_15600	BSU_29250	database	string-db	CysC	CysC	NrnA	NrnA
BSU_15600	BSU_15590	textmined	string-db	CysC	CysC	Sat	Sat
