uniprotID1	uniprotID2	source	alt_name1	alt_name2	name1	name2
P62247	Q6DGL4	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	60S ribosomal protein L29	Small ribosomal subunit protein eS8	60S ribosomal protein L29
P62247	Q6Q420	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Small ribosomal subunit protein eS8	Small ribosomal subunit protein uS8
P62247	Q24JV3	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Large ribosomal subunit protein eL31 (60S ribosomal protein L31)	Small ribosomal subunit protein eS8	Large ribosomal subunit protein eL31
P62247	Q7SXA1	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	60S ribosomal protein L26 (ATPase H+ transporting V0 subunit e1) (Ribosomal protein L26) (Rpl26 protein)	Small ribosomal subunit protein eS8	60S ribosomal protein L26
P62247	Q5BJA1	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Small ribosomal subunit protein eS17 (40S ribosomal protein S17)	Small ribosomal subunit protein eS8	Small ribosomal subunit protein eS17
P62247	Q90Z10	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Large ribosomal subunit protein eL13 (60S ribosomal protein L13)	Small ribosomal subunit protein eS8	Large ribosomal subunit protein eL13
P62247	Q6P3J5	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Elongation factor 2b (EF-2) (EC 3.6.5.-)	Small ribosomal subunit protein eS8	Elongation factor 2b
P62247	Q7ZWJ4	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Large ribosomal subunit protein eL20 (60S ribosomal protein L18a)	Small ribosomal subunit protein eS8	Large ribosomal subunit protein eL20
P62247	Q7ZWJ4	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Large ribosomal subunit protein eL20 (60S ribosomal protein L18a)	Small ribosomal subunit protein eS8	Large ribosomal subunit protein eL20
P62247	Q6NX89	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Eukaryotic translation initiation factor 5A-1 (eIF-5A-1) (eIF-5A1)	Small ribosomal subunit protein eS8	Eukaryotic translation initiation factor 5A-1
P62247	Q7T1K0	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Large ribosomal subunit protein uL22 (60S ribosomal protein L17)	Small ribosomal subunit protein eS8	Large ribosomal subunit protein uL22
P62247	Q6Q419	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Small ribosomal subunit protein uS14 (40S ribosomal protein S29)	Small ribosomal subunit protein eS8	Small ribosomal subunit protein uS14
P62247	Q6Q421	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	40S ribosomal protein S15	Small ribosomal subunit protein eS8	40S ribosomal protein S15
P62247	Q803F6	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Small ribosomal subunit protein uS2 (37 kDa laminin receptor precursor) (37LRP) (37/67 kDa laminin receptor) (LRP/LR) (40S ribosomal protein SA) (67 kDa laminin receptor) (67LR) (Laminin receptor 1) (LamR) (Laminin-binding protein precursor p40) (LBP/p40)	Small ribosomal subunit protein eS8	Small ribosomal subunit protein uS2
P62247	Q8JGS9	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Small ribosomal subunit protein uS13 (40S ribosomal protein S18)	Small ribosomal subunit protein eS8	Small ribosomal subunit protein uS13
P62247	Q8JGS9	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Small ribosomal subunit protein uS13 (40S ribosomal protein S18)	Small ribosomal subunit protein eS8	Small ribosomal subunit protein uS13
P62247	Q8JGR4	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Large ribosomal subunit protein eL24 (60S ribosomal protein L24)	Small ribosomal subunit protein eS8	Large ribosomal subunit protein eL24
P62247	Q8JGR4	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Large ribosomal subunit protein eL24 (60S ribosomal protein L24)	Small ribosomal subunit protein eS8	Large ribosomal subunit protein eL24
P62247	Q8JHJ1	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Large ribosomal subunit protein uL29 (60S ribosomal protein L35)	Small ribosomal subunit protein eS8	Large ribosomal subunit protein uL29
P62247	P61485	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Small ribosomal subunit protein eS8	Large ribosomal subunit protein eL42
P62247	P61485	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Small ribosomal subunit protein eS8	Large ribosomal subunit protein eL42
P62247	Q3B7P7	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Ubiquitin-ribosomal protein eL40 fusion protein	Small ribosomal subunit protein eS8	Ubiquitin-ribosomal protein eL40 fusion protein
P62247	F1QG80	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Ribosomal protein L22	Small ribosomal subunit protein eS8	Ribosomal protein L22
P62247	Q6IQJ7	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Ribosomal protein L37	Small ribosomal subunit protein eS8	Ribosomal protein L37
P62247	Q24JV1	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	60S ribosomal protein L32 (Ribosomal protein L32) (Zgc:136952)	Small ribosomal subunit protein eS8	60S ribosomal protein L32
P62247	Q642H9	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Small ribosomal subunit protein eS4 (40S ribosomal protein S4, X isoform)	Small ribosomal subunit protein eS8	Small ribosomal subunit protein eS4
P62247	Q7ZW95	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	60S ribosomal protein L4 (Ribosomal protein L4)	Small ribosomal subunit protein eS8	60S ribosomal protein L4
P62247	Q7ZV96	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Large ribosomal subunit protein uL16 (60S ribosomal protein L10) (Protein QM) (Ribosomal protein L10)	Small ribosomal subunit protein eS8	Large ribosomal subunit protein uL16
P62247	Q6IMW6	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Small ribosomal subunit protein uS15 (40S ribosomal protein S13)	Small ribosomal subunit protein eS8	Small ribosomal subunit protein uS15
P62247	Q5BKV9	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Large ribosomal subunit protein uL6 (60S ribosomal protein L9)	Small ribosomal subunit protein eS8	Large ribosomal subunit protein uL6
P62247	Q6PC14	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Large ribosomal subunit protein uL14 (60S ribosomal protein L23)	Small ribosomal subunit protein eS8	Large ribosomal subunit protein uL14
P62247	Q6PC14	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Large ribosomal subunit protein uL14 (60S ribosomal protein L23)	Small ribosomal subunit protein eS8	Large ribosomal subunit protein uL14
P62247	Q6PBI5	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Small ribosomal subunit protein eS25 (40S ribosomal protein S25)	Small ribosomal subunit protein eS8	Small ribosomal subunit protein eS25
P62247	Q6PBZ1	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	60S ribosomal protein L7a	Small ribosomal subunit protein eS8	60S ribosomal protein L7a
P62247	Q567N5	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Large ribosomal subunit protein eL6 (60S ribosomal protein L6)	Small ribosomal subunit protein eS8	Large ribosomal subunit protein eL6
P62247	Q567N5	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Large ribosomal subunit protein eL6 (60S ribosomal protein L6)	Small ribosomal subunit protein eS8	Large ribosomal subunit protein eL6
P62247	A8KB78	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Small ribosomal subunit protein uS12 (40S ribosomal protein S23)	Small ribosomal subunit protein eS8	Small ribosomal subunit protein uS12
P62247	F1QGI3	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Ribosomal protein L23a	Small ribosomal subunit protein eS8	Ribosomal protein L23a
P62247	Q7ZV82	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Large ribosomal subunit protein eL27 (60S ribosomal protein L27)	Small ribosomal subunit protein eS8	Large ribosomal subunit protein eL27
P62247	Q6IQB1	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Ribosomal protein L5 (Ribosomal protein L5b)	Small ribosomal subunit protein eS8	Ribosomal protein L5
P62247	B7ZD34	string-db	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	40S ribosomal protein S24	Small ribosomal subunit protein eS8	40S ribosomal protein S24
Q803B0	Q58EK5	string-db	60 kDa heat shock protein, mitochondrial (EC 5.6.1.7) (60 kDa chaperonin) (Chaperonin 60) (Heat shock protein 60)	Tudor domain-containing protein 1	60 kDa heat shock protein, mitochondrial	Tudor domain-containing protein 1
Q8JFV8	Q58EK5	string-db	Synaptic vesicle membrane protein VAT-1 homolog (EC 1.-.-.-)	Tudor domain-containing protein 1	Synaptic vesicle membrane protein VAT-1 homolog	Tudor domain-containing protein 1
Q8JFV8	Q58EK5	string-db	Synaptic vesicle membrane protein VAT-1 homolog (EC 1.-.-.-)	Tudor domain-containing protein 1	Synaptic vesicle membrane protein VAT-1 homolog	Tudor domain-containing protein 1
Q8JFV8	Q58EK5	string-db	Synaptic vesicle membrane protein VAT-1 homolog (EC 1.-.-.-)	Tudor domain-containing protein 1	Synaptic vesicle membrane protein VAT-1 homolog	Tudor domain-containing protein 1
A2BGT0	Q7SXA3	string-db	Ubiquitin carboxyl-terminal hydrolase 30 (EC 3.4.19.12) (Deubiquitinating enzyme 30) (Ubiquitin thioesterase 30) (Ubiquitin-specific-processing protease 30) (Ub-specific protease 30)	Ubiquitin-ribosomal protein eS31 fusion protein (Ubiquitin carboxyl extension protein 80)	Ubiquitin carboxyl-terminal hydrolase 30	Ubiquitin-ribosomal protein eS31 fusion protein
A2BGT0	Q3B7P7	string-db	Ubiquitin carboxyl-terminal hydrolase 30 (EC 3.4.19.12) (Deubiquitinating enzyme 30) (Ubiquitin thioesterase 30) (Ubiquitin-specific-processing protease 30) (Ub-specific protease 30)	Ubiquitin-ribosomal protein eL40 fusion protein	Ubiquitin carboxyl-terminal hydrolase 30	Ubiquitin-ribosomal protein eL40 fusion protein
A2BGT0	F1QHN6	string-db	Ubiquitin carboxyl-terminal hydrolase 30 (EC 3.4.19.12) (Deubiquitinating enzyme 30) (Ubiquitin thioesterase 30) (Ubiquitin-specific-processing protease 30) (Ub-specific protease 30)	Polyubiquitin-C (Ubiquitin C)	Ubiquitin carboxyl-terminal hydrolase 30	Polyubiquitin-C
A2BGT0	A0A0N4SUD2	string-db	Ubiquitin carboxyl-terminal hydrolase 30 (EC 3.4.19.12) (Deubiquitinating enzyme 30) (Ubiquitin thioesterase 30) (Ubiquitin-specific-processing protease 30) (Ub-specific protease 30)	Polyubiquitin-B (Ubiquitin B)	Ubiquitin carboxyl-terminal hydrolase 30	Polyubiquitin-B
A7YT47	Q58EK5	string-db	enoyl-CoA hydratase (EC 4.2.1.17)	Tudor domain-containing protein 1	enoyl-CoA hydratase	Tudor domain-containing protein 1
P61485	Q6NWC3	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein eL42	Small ribosomal subunit protein uS5
P61485	Q6NWC3	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Large ribosomal subunit protein eL42	Small ribosomal subunit protein uS5
P61485	Q6P6E2	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	40S ribosomal protein S26	Large ribosomal subunit protein eL42	40S ribosomal protein S26
P61485	Q6P6E2	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	40S ribosomal protein S26	Large ribosomal subunit protein eL42	40S ribosomal protein S26
P61485	Q6P0V6	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Large ribosomal subunit protein uL2 (60S ribosomal protein L8)	Large ribosomal subunit protein eL42	Large ribosomal subunit protein uL2
P61485	Q6P0V6	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Large ribosomal subunit protein uL2 (60S ribosomal protein L8)	Large ribosomal subunit protein eL42	Large ribosomal subunit protein uL2
P61485	A7YY10	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	60S ribosomal protein L37a (Zgc:171772) (Zgc:171772 protein)	Large ribosomal subunit protein eL42	60S ribosomal protein L37a
P61485	A7YY10	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	60S ribosomal protein L37a (Zgc:171772) (Zgc:171772 protein)	Large ribosomal subunit protein eL42	60S ribosomal protein L37a
P61485	Q6Q415	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Large ribosomal subunit protein eL36 (60S ribosomal protein L36)	Large ribosomal subunit protein eL42	Large ribosomal subunit protein eL36
P61485	Q6Q415	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Large ribosomal subunit protein eL36 (60S ribosomal protein L36)	Large ribosomal subunit protein eL42	Large ribosomal subunit protein eL36
P61485	Q6DHL6	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	40S ribosomal protein S6	Large ribosomal subunit protein eL42	40S ribosomal protein S6
P61485	Q6DHL6	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	40S ribosomal protein S6	Large ribosomal subunit protein eL42	40S ribosomal protein S6
P61485	Q1LYB7	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Large ribosomal subunit protein uL13 (60S ribosomal protein L13a)	Large ribosomal subunit protein eL42	Large ribosomal subunit protein uL13
P61485	Q1LYB7	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Large ribosomal subunit protein uL13 (60S ribosomal protein L13a)	Large ribosomal subunit protein eL42	Large ribosomal subunit protein uL13
P61485	Q6PBK3	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	Large ribosomal subunit protein eL42	Small ribosomal subunit protein eS28
P61485	Q6PBK3	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	Large ribosomal subunit protein eL42	Small ribosomal subunit protein eS28
P61485	Q6PBY1	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Small ribosomal subunit protein eS1 (40S ribosomal protein S3a)	Large ribosomal subunit protein eL42	Small ribosomal subunit protein eS1
P61485	Q6PBY1	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Small ribosomal subunit protein eS1 (40S ribosomal protein S3a)	Large ribosomal subunit protein eL42	Small ribosomal subunit protein eS1
P61485	A0A0R4IJ49	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Small ribosomal subunit protein eS19 (40S ribosomal protein S19)	Large ribosomal subunit protein eL42	Small ribosomal subunit protein eS19
P61485	A0A0R4IJ49	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Small ribosomal subunit protein eS19 (40S ribosomal protein S19)	Large ribosomal subunit protein eL42	Small ribosomal subunit protein eS19
P61485	A0A286YBP4	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Large ribosomal subunit protein eL28 (60S ribosomal protein L28)	Large ribosomal subunit protein eL42	Large ribosomal subunit protein eL28
P61485	A0A286YBP4	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Large ribosomal subunit protein eL28 (60S ribosomal protein L28)	Large ribosomal subunit protein eL42	Large ribosomal subunit protein eL28
P61485	Q7T1J9	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	40S ribosomal protein S10 (Ribosomal protein S10)	Large ribosomal subunit protein eL42	40S ribosomal protein S10
P61485	Q7T1J9	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	40S ribosomal protein S10 (Ribosomal protein S10)	Large ribosomal subunit protein eL42	40S ribosomal protein S10
P61485	A8E526	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Large ribosomal subunit protein eL14 (60S ribosomal protein L14)	Large ribosomal subunit protein eL42	Large ribosomal subunit protein eL14
P61485	A8E526	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Large ribosomal subunit protein eL14 (60S ribosomal protein L14)	Large ribosomal subunit protein eL42	Large ribosomal subunit protein eL14
P61485	Q6IQQ0	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	60S ribosomal protein L21	Large ribosomal subunit protein eL42	60S ribosomal protein L21
P61485	Q6IQQ0	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	60S ribosomal protein L21	Large ribosomal subunit protein eL42	60S ribosomal protein L21
P61485	Q7ZUG6	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Large ribosomal subunit protein eL30 (60S ribosomal protein L30)	Large ribosomal subunit protein eL42	Large ribosomal subunit protein eL30
P61485	Q7ZUG6	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Large ribosomal subunit protein eL30 (60S ribosomal protein L30)	Large ribosomal subunit protein eL42	Large ribosomal subunit protein eL30
P61485	Q6IQI6	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Large ribosomal subunit protein uL5 (60S ribosomal protein L11)	Large ribosomal subunit protein eL42	Large ribosomal subunit protein uL5
P61485	Q6IQI6	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Large ribosomal subunit protein uL5 (60S ribosomal protein L11)	Large ribosomal subunit protein eL42	Large ribosomal subunit protein uL5
P61485	Q6DGL4	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	60S ribosomal protein L29	Large ribosomal subunit protein eL42	60S ribosomal protein L29
P61485	Q6DGL4	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	60S ribosomal protein L29	Large ribosomal subunit protein eL42	60S ribosomal protein L29
P61485	Q6PC01	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	40S ribosomal protein S30 (FAU ubiquitin-like and ribosomal protein S30 fusion a) (Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (Fox derived) ribosomal protein S30)	Large ribosomal subunit protein eL42	40S ribosomal protein S30
P61485	Q6PC01	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	40S ribosomal protein S30 (FAU ubiquitin-like and ribosomal protein S30 fusion a) (Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (Fox derived) ribosomal protein S30)	Large ribosomal subunit protein eL42	40S ribosomal protein S30
P61485	Q6Q420	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Large ribosomal subunit protein eL42	Small ribosomal subunit protein uS8
P61485	Q6Q420	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Large ribosomal subunit protein eL42	Small ribosomal subunit protein uS8
P61485	Q5BJA1	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Small ribosomal subunit protein eS17 (40S ribosomal protein S17)	Large ribosomal subunit protein eL42	Small ribosomal subunit protein eS17
P61485	Q5BJA1	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Small ribosomal subunit protein eS17 (40S ribosomal protein S17)	Large ribosomal subunit protein eL42	Small ribosomal subunit protein eS17
P61485	Q6P3J5	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Elongation factor 2b (EF-2) (EC 3.6.5.-)	Large ribosomal subunit protein eL42	Elongation factor 2b
P61485	Q6P3J5	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Elongation factor 2b (EF-2) (EC 3.6.5.-)	Large ribosomal subunit protein eL42	Elongation factor 2b
P61485	Q90Z10	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Large ribosomal subunit protein eL13 (60S ribosomal protein L13)	Large ribosomal subunit protein eL42	Large ribosomal subunit protein eL13
P61485	Q90Z10	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Large ribosomal subunit protein eL13 (60S ribosomal protein L13)	Large ribosomal subunit protein eL42	Large ribosomal subunit protein eL13
P61485	Q7T1K0	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Large ribosomal subunit protein uL22 (60S ribosomal protein L17)	Large ribosomal subunit protein eL42	Large ribosomal subunit protein uL22
P61485	Q7T1K0	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Large ribosomal subunit protein uL22 (60S ribosomal protein L17)	Large ribosomal subunit protein eL42	Large ribosomal subunit protein uL22
P61485	Q6Q419	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Small ribosomal subunit protein uS14 (40S ribosomal protein S29)	Large ribosomal subunit protein eL42	Small ribosomal subunit protein uS14
P61485	Q6Q419	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Small ribosomal subunit protein uS14 (40S ribosomal protein S29)	Large ribosomal subunit protein eL42	Small ribosomal subunit protein uS14
P61485	Q803F6	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Small ribosomal subunit protein uS2 (37 kDa laminin receptor precursor) (37LRP) (37/67 kDa laminin receptor) (LRP/LR) (40S ribosomal protein SA) (67 kDa laminin receptor) (67LR) (Laminin receptor 1) (LamR) (Laminin-binding protein precursor p40) (LBP/p40)	Large ribosomal subunit protein eL42	Small ribosomal subunit protein uS2
P61485	Q803F6	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Small ribosomal subunit protein uS2 (37 kDa laminin receptor precursor) (37LRP) (37/67 kDa laminin receptor) (LRP/LR) (40S ribosomal protein SA) (67 kDa laminin receptor) (67LR) (Laminin receptor 1) (LamR) (Laminin-binding protein precursor p40) (LBP/p40)	Large ribosomal subunit protein eL42	Small ribosomal subunit protein uS2
P61485	F1QG80	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Ribosomal protein L22	Large ribosomal subunit protein eL42	Ribosomal protein L22
P61485	F1QG80	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Ribosomal protein L22	Large ribosomal subunit protein eL42	Ribosomal protein L22
P61485	Q24JV1	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	60S ribosomal protein L32 (Ribosomal protein L32) (Zgc:136952)	Large ribosomal subunit protein eL42	60S ribosomal protein L32
P61485	Q24JV1	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	60S ribosomal protein L32 (Ribosomal protein L32) (Zgc:136952)	Large ribosomal subunit protein eL42	60S ribosomal protein L32
P61485	Q3B7P7	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Ubiquitin-ribosomal protein eL40 fusion protein	Large ribosomal subunit protein eL42	Ubiquitin-ribosomal protein eL40 fusion protein
P61485	Q3B7P7	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Ubiquitin-ribosomal protein eL40 fusion protein	Large ribosomal subunit protein eL42	Ubiquitin-ribosomal protein eL40 fusion protein
P61485	Q7ZV96	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Large ribosomal subunit protein uL16 (60S ribosomal protein L10) (Protein QM) (Ribosomal protein L10)	Large ribosomal subunit protein eL42	Large ribosomal subunit protein uL16
P61485	Q7ZV96	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Large ribosomal subunit protein uL16 (60S ribosomal protein L10) (Protein QM) (Ribosomal protein L10)	Large ribosomal subunit protein eL42	Large ribosomal subunit protein uL16
P61485	Q7ZW95	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	60S ribosomal protein L4 (Ribosomal protein L4)	Large ribosomal subunit protein eL42	60S ribosomal protein L4
P61485	Q7ZW95	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	60S ribosomal protein L4 (Ribosomal protein L4)	Large ribosomal subunit protein eL42	60S ribosomal protein L4
P61485	Q567N5	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Large ribosomal subunit protein eL6 (60S ribosomal protein L6)	Large ribosomal subunit protein eL42	Large ribosomal subunit protein eL6
P61485	Q567N5	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Large ribosomal subunit protein eL6 (60S ribosomal protein L6)	Large ribosomal subunit protein eL42	Large ribosomal subunit protein eL6
P61485	Q567N5	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Large ribosomal subunit protein eL6 (60S ribosomal protein L6)	Large ribosomal subunit protein eL42	Large ribosomal subunit protein eL6
P61485	Q567N5	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Large ribosomal subunit protein eL6 (60S ribosomal protein L6)	Large ribosomal subunit protein eL42	Large ribosomal subunit protein eL6
P61485	F1QGI3	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Ribosomal protein L23a	Large ribosomal subunit protein eL42	Ribosomal protein L23a
P61485	F1QGI3	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Ribosomal protein L23a	Large ribosomal subunit protein eL42	Ribosomal protein L23a
P61485	Q6Q417	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	60S ribosomal protein L7 (Ribosomal protein L7)	Large ribosomal subunit protein eL42	60S ribosomal protein L7
P61485	Q6Q417	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	60S ribosomal protein L7 (Ribosomal protein L7)	Large ribosomal subunit protein eL42	60S ribosomal protein L7
P61485	Q6P5M3	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Small ribosomal subunit protein uS4 (40S ribosomal protein S9)	Large ribosomal subunit protein eL42	Small ribosomal subunit protein uS4
P61485	Q6P5M3	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Small ribosomal subunit protein uS4 (40S ribosomal protein S9)	Large ribosomal subunit protein eL42	Small ribosomal subunit protein uS4
P61485	Q9I9N0	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein eL42	Death-associated protein-like 1 homolog
P61485	Q9I9N0	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein eL42	Death-associated protein-like 1 homolog
P61485	Q6DGL0	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	60S ribosomal protein L18 (Ribosomal protein L18) (Zgc:92872) (Zgc:92872 protein)	Large ribosomal subunit protein eL42	60S ribosomal protein L18
P61485	Q6DGL0	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	60S ribosomal protein L18 (Ribosomal protein L18) (Zgc:92872) (Zgc:92872 protein)	Large ribosomal subunit protein eL42	60S ribosomal protein L18
P61485	Q6DGM0	string-db	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)	Large ribosomal subunit protein eL42	Large ribosomal subunit protein eL33
