uniprotID1	uniprotID2	link	source	alt_name1	alt_name2	name1	name2
Q6Q420	Q6NX89	7955.ENSDARP00000108197/7955.ENSDARP00000099088	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Eukaryotic translation initiation factor 5A-1 (eIF-5A-1) (eIF-5A1)	Small ribosomal subunit protein uS8 	Eukaryotic translation initiation factor 5A-1 
Q6Q420	Q8JGS9	7955.ENSDARP00000108197/7955.ENSDARP00000133054	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Small ribosomal subunit protein uS13 (40S ribosomal protein S18)	Small ribosomal subunit protein uS8 	Small ribosomal subunit protein uS13 
Q6Q420	Q8JGS9	7955.ENSDARP00000108197/7955.ENSDARP00000133054	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Small ribosomal subunit protein uS13 (40S ribosomal protein S18)	Small ribosomal subunit protein uS8 	Small ribosomal subunit protein uS13 
Q6Q420	Q8JGR4	7955.ENSDARP00000108197/7955.ENSDARP00000135555	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Large ribosomal subunit protein eL24 (60S ribosomal protein L24)	Small ribosomal subunit protein uS8 	Large ribosomal subunit protein eL24 
Q6Q420	Q8JGR4	7955.ENSDARP00000108197/7955.ENSDARP00000135555	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Large ribosomal subunit protein eL24 (60S ribosomal protein L24)	Small ribosomal subunit protein uS8 	Large ribosomal subunit protein eL24 
Q6Q420	Q24JV3	7955.ENSDARP00000108197/7955.ENSDARP00000124804	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Large ribosomal subunit protein eL31 (60S ribosomal protein L31)	Small ribosomal subunit protein uS8 	Large ribosomal subunit protein eL31 
Q6Q420	Q7ZWJ4	7955.ENSDARP00000108197/7955.ENSDARP00000038658	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Large ribosomal subunit protein eL20 (60S ribosomal protein L18a)	Small ribosomal subunit protein uS8 	Large ribosomal subunit protein eL20 
Q6Q420	Q7ZWJ4	7955.ENSDARP00000108197/7955.ENSDARP00000038658	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Large ribosomal subunit protein eL20 (60S ribosomal protein L18a)	Small ribosomal subunit protein uS8 	Large ribosomal subunit protein eL20 
Q6Q420	Q7SXA1	7955.ENSDARP00000108197/7955.ENSDARP00000130503	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Large ribosomal subunit protein uL24 (60S ribosomal protein L26)	Small ribosomal subunit protein uS8 	Large ribosomal subunit protein uL24 
Q6Q420	Q6DHS3	7955.ENSDARP00000108197/7955.ENSDARP00000037569	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Ribosomal protein L15	Small ribosomal subunit protein uS8 	Ribosomal protein L15
Q6Q420	Q6IMW8	7955.ENSDARP00000108197/7955.ENSDARP00000052760	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Large ribosomal subunit protein eL39 (60S ribosomal protein L39)	Small ribosomal subunit protein uS8 	Large ribosomal subunit protein eL39 
Q6Q420	P62247	7955.ENSDARP00000108197/7955.ENSDARP00000072874	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Small ribosomal subunit protein uS8 	Small ribosomal subunit protein eS8 
Q6Q420	Q6PBW3	7955.ENSDARP00000108197/7955.ENSDARP00000053207	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Ribosomal protein S14	Small ribosomal subunit protein uS8 	Ribosomal protein S14
Q6Q420	Q4VBV2	7955.ENSDARP00000108197/7955.ENSDARP00000029079	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	40S ribosomal protein S27	Small ribosomal subunit protein uS8 	40S ribosomal protein S27
Q6Q420	O42248	7955.ENSDARP00000108197/7955.ENSDARP00000061000	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Small ribosomal subunit protein RACK1 (Guanine nucleotide-binding protein subunit beta-2-like 1) (Receptor of activated protein kinase C) (RACK)	Small ribosomal subunit protein uS8 	Small ribosomal subunit protein RACK1 
Q6Q420	P62084	7955.ENSDARP00000108197/7955.ENSDARP00000109497	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	Small ribosomal subunit protein uS8 	Small ribosomal subunit protein eS7 
Q6Q420	Q7ZV05	7955.ENSDARP00000108197/7955.ENSDARP00000069513	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Small ribosomal subunit protein uS17 (40S ribosomal protein S11)	Small ribosomal subunit protein uS8 	Small ribosomal subunit protein uS17 
Q6Q420	Q1LWH1	7955.ENSDARP00000108197/7955.ENSDARP00000066897	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Small ribosomal subunit protein uS9 (40S ribosomal protein S16)	Small ribosomal subunit protein uS8 	Small ribosomal subunit protein uS9 
Q6Q420	Q7ZWJ7	7955.ENSDARP00000108197/7955.ENSDARP00000040770	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Large ribosomal subunit protein eL34 (60S ribosomal protein L34)	Small ribosomal subunit protein uS8 	Large ribosomal subunit protein eL34 
Q6Q420	Q7ZUG5	7955.ENSDARP00000108197/7955.ENSDARP00000031181	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Small ribosomal subunit protein eS21 (40S ribosomal protein S21)	Small ribosomal subunit protein uS8 	Small ribosomal subunit protein eS21 
Q6Q420	Q6DGL9	7955.ENSDARP00000108197/7955.ENSDARP00000005837	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Small ribosomal subunit protein uS8 	Large ribosomal subunit protein eL38 
Q6Q420	Q6Q417	7955.ENSDARP00000108197/7955.ENSDARP00000018980	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Large ribosomal subunit protein uL30 (60S ribosomal protein L7)	Small ribosomal subunit protein uS8 	Large ribosomal subunit protein uL30 
Q6Q420	Q6P5M3	7955.ENSDARP00000108197/7955.ENSDARP00000147936	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Small ribosomal subunit protein uS4 (40S ribosomal protein S9)	Small ribosomal subunit protein uS8 	Small ribosomal subunit protein uS4 
Q6Q420	Q9I9N0	7955.ENSDARP00000108197/7955.ENSDARP00000141912	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Small ribosomal subunit protein uS8 	Death-associated protein-like 1 homolog 
Q6Q420	Q6DGL0	7955.ENSDARP00000108197/7955.ENSDARP00000043172	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Ribosomal protein L18 (Zgc:92872)	Small ribosomal subunit protein uS8 	Ribosomal protein L18 
Q6Q420	Q6P5L3	7955.ENSDARP00000108197/7955.ENSDARP00000105649	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Large ribosomal subunit protein eL19 (60S ribosomal protein L19)	Small ribosomal subunit protein uS8 	Large ribosomal subunit protein eL19 
Q6Q420	Q6P5L3	7955.ENSDARP00000108197/7955.ENSDARP00000105649	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Large ribosomal subunit protein eL19 (60S ribosomal protein L19)	Small ribosomal subunit protein uS8 	Large ribosomal subunit protein eL19 
Q6Q420	Q6DGM0	7955.ENSDARP00000108197/7955.ENSDARP00000126258	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)	Small ribosomal subunit protein uS8 	Large ribosomal subunit protein eL33 
Q6Q420	Q6DGM0	7955.ENSDARP00000108197/7955.ENSDARP00000126258	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)	Small ribosomal subunit protein uS8 	Large ribosomal subunit protein eL33 
Q6Q420	Q6DGM0	7955.ENSDARP00000108197/7955.ENSDARP00000126258	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)	Small ribosomal subunit protein uS8 	Large ribosomal subunit protein eL33 
Q6Q420	Q6PC80	7955.ENSDARP00000108197/7955.ENSDARP00000063788	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Ribosomal protein S5	Small ribosomal subunit protein uS8 	Ribosomal protein S5
Q6Q420	Q8AW82	7955.ENSDARP00000108197/7955.ENSDARP00000057822	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Small ribosomal subunit protein uS8 	Novel protein similar to human proliferation-associated 2G4 protein 
Q6Q420	Q567N5	7955.ENSDARP00000108197/7955.ENSDARP00000091899	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Large ribosomal subunit protein eL6 (60S ribosomal protein L6)	Small ribosomal subunit protein uS8 	Large ribosomal subunit protein eL6 
Q6Q420	Q567N5	7955.ENSDARP00000108197/7955.ENSDARP00000091899	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Large ribosomal subunit protein eL6 (60S ribosomal protein L6)	Small ribosomal subunit protein uS8 	Large ribosomal subunit protein eL6 
Q6Q420	F1QGI3	7955.ENSDARP00000108197/7955.ENSDARP00000006624	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Ribosomal protein L23a	Small ribosomal subunit protein uS8 	Ribosomal protein L23a
Q6Q420	F1QG80	7955.ENSDARP00000108197/7955.ENSDARP00000111487	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Large ribosomal subunit protein eL22 (60S ribosomal protein L22)	Small ribosomal subunit protein uS8 	Large ribosomal subunit protein eL22 
Q6Q420	Q24JV1	7955.ENSDARP00000108197/7955.ENSDARP00000060004	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	60S ribosomal protein L32	Small ribosomal subunit protein uS8 	60S ribosomal protein L32
Q6Q420	Q3B7P7	7955.ENSDARP00000108197/7955.ENSDARP00000060744	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Ubiquitin-ribosomal protein eL40 fusion protein	Small ribosomal subunit protein uS8 	Ubiquitin-ribosomal protein eL40 fusion protein
Q6Q420	Q7ZV96	7955.ENSDARP00000108197/7955.ENSDARP00000120909	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Large ribosomal subunit protein uL16 (60S ribosomal protein L10) (Protein QM) (Ribosomal protein L10)	Small ribosomal subunit protein uS8 	Large ribosomal subunit protein uL16 
Q6Q420	Q7ZW95	7955.ENSDARP00000108197/7955.ENSDARP00000060362	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Ribosomal protein L4	Small ribosomal subunit protein uS8 	Ribosomal protein L4
Q6Q420	Q6Q419	7955.ENSDARP00000108197/7955.ENSDARP00000060443	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Small ribosomal subunit protein uS14 (40S ribosomal protein S29)	Small ribosomal subunit protein uS8 	Small ribosomal subunit protein uS14 
Q6Q420	Q7T1K0	7955.ENSDARP00000108197/7955.ENSDARP00000119756	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Large ribosomal subunit protein uL22 (60S ribosomal protein L17)	Small ribosomal subunit protein uS8 	Large ribosomal subunit protein uL22 
Q6Q420	Q803F6	7955.ENSDARP00000108197/7955.ENSDARP00000123183	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Small ribosomal subunit protein uS2 (37 kDa laminin receptor precursor) (37LRP) (37/67 kDa laminin receptor) (LRP/LR) (40S ribosomal protein SA) (67 kDa laminin receptor) (67LR) (Laminin receptor 1) (LamR) (Laminin-binding protein precursor p40) (LBP/p40)	Small ribosomal subunit protein uS8 	Small ribosomal subunit protein uS2 
Q6Q420	Q6PC01	7955.ENSDARP00000108197/7955.ENSDARP00000141629	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	40S ribosomal protein S30 (FAU ubiquitin-like and ribosomal protein S30 fusion a) (Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (Fox derived) ribosomal protein S30)	Small ribosomal subunit protein uS8 	40S ribosomal protein S30 
Q6Q420	Q6DGL4	7955.ENSDARP00000108197/7955.ENSDARP00000142323	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	60S ribosomal protein L29	Small ribosomal subunit protein uS8 	60S ribosomal protein L29
Q6Q420	Q5BJA1	7955.ENSDARP00000108197/7955.ENSDARP00000127775	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Small ribosomal subunit protein eS17 (40S ribosomal protein S17)	Small ribosomal subunit protein uS8 	Small ribosomal subunit protein eS17 
Q6Q420	Q90Z10	7955.ENSDARP00000108197/7955.ENSDARP00000132139	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Large ribosomal subunit protein eL13 (60S ribosomal protein L13)	Small ribosomal subunit protein uS8 	Large ribosomal subunit protein eL13 
Q6Q420	Q6P3J5	7955.ENSDARP00000108197/7955.ENSDARP00000131100	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Elongation factor 2b (EF-2) (EC 3.6.5.-)	Small ribosomal subunit protein uS8 	Elongation factor 2b 
Q6Q420	Q6IQQ0	7955.ENSDARP00000108197/7955.ENSDARP00000016158	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	60S ribosomal protein L21	Small ribosomal subunit protein uS8 	60S ribosomal protein L21
Q6Q420	Q7ZUG6	7955.ENSDARP00000108197/7955.ENSDARP00000052081	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Large ribosomal subunit protein eL30 (60S ribosomal protein L30)	Small ribosomal subunit protein uS8 	Large ribosomal subunit protein eL30 
Q6Q420	Q6IQI6	7955.ENSDARP00000108197/7955.ENSDARP00000063869	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Large ribosomal subunit protein uL5 (60S ribosomal protein L11)	Small ribosomal subunit protein uS8 	Large ribosomal subunit protein uL5 
Q6Q420	A0A286YBP4	7955.ENSDARP00000108197/7955.ENSDARP00000144405	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Large ribosomal subunit protein eL28 (60S ribosomal protein L28)	Small ribosomal subunit protein uS8 	Large ribosomal subunit protein eL28 
Q6Q420	Q6PBY1	7955.ENSDARP00000108197/7955.ENSDARP00000051762	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Small ribosomal subunit protein eS1 (40S ribosomal protein S3a)	Small ribosomal subunit protein uS8 	Small ribosomal subunit protein eS1 
Q6Q420	A0A0R4IJ49	7955.ENSDARP00000108197/7955.ENSDARP00000048598	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Small ribosomal subunit protein eS19 (40S ribosomal protein S19)	Small ribosomal subunit protein uS8 	Small ribosomal subunit protein eS19 
Q6Q420	A8E526	7955.ENSDARP00000108197/7955.ENSDARP00000140879	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Large ribosomal subunit protein eL14 (60S ribosomal protein L14)	Small ribosomal subunit protein uS8 	Large ribosomal subunit protein eL14 
Q6Q420	Q7T1J9	7955.ENSDARP00000108197/7955.ENSDARP00000045900	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Ribosomal protein S10	Small ribosomal subunit protein uS8 	Ribosomal protein S10
Q6Q420	Q1LYB7	7955.ENSDARP00000108197/7955.ENSDARP00000064738	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Large ribosomal subunit protein uL13 (60S ribosomal protein L13a)	Small ribosomal subunit protein uS8 	Large ribosomal subunit protein uL13 
Q6Q420	Q6DHL6	7955.ENSDARP00000108197/7955.ENSDARP00000011148	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	40S ribosomal protein S6	Small ribosomal subunit protein uS8 	40S ribosomal protein S6
Q6Q420	Q6PBK3	7955.ENSDARP00000108197/7955.ENSDARP00000115796	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	Small ribosomal subunit protein uS8 	Small ribosomal subunit protein eS28 
Q6Q420	Q6P6E2	7955.ENSDARP00000108197/7955.ENSDARP00000105770	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	40S ribosomal protein S26	Small ribosomal subunit protein uS8 	40S ribosomal protein S26
Q6Q420	Q6NWC3	7955.ENSDARP00000108197/7955.ENSDARP00000117673	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Small ribosomal subunit protein uS8 	Small ribosomal subunit protein uS5 
Q6Q420	Q6P0V6	7955.ENSDARP00000108197/7955.ENSDARP00000115147	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Large ribosomal subunit protein uL2 (60S ribosomal protein L8)	Small ribosomal subunit protein uS8 	Large ribosomal subunit protein uL2 
Q6Q420	A7YY10	7955.ENSDARP00000108197/7955.ENSDARP00000149337	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	60S ribosomal protein L37a (Zgc:171772)	Small ribosomal subunit protein uS8 	60S ribosomal protein L37a 
Q6Q420	Q6Q415	7955.ENSDARP00000108197/7955.ENSDARP00000141617	string-db	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)	Large ribosomal subunit protein eL36 (60S ribosomal protein L36)	Small ribosomal subunit protein uS8 	Large ribosomal subunit protein eL36 
Q8UWD5	Q4V925	7955.ENSDARP00000108208/7955.ENSDARP00000071687	string-db	BCL2-like 10 (Bcl-2-like protein 10) (Nr13)	BCL2-antagonist of cell death (BCL2-antagonist of cell death b isoform X1) (BCL2-associated agonist of cell death b) (Bad protein)	BCL2-like 10 	BCL2-antagonist of cell death 
Q6NZW9	Q804S5	7955.ENSDARP00000108952/7955.ENSDARP00000132570	string-db	Transcription factor Maf	E3 ubiquitin-protein ligase mib1 (EC 2.3.2.27) (Protein mind bomb) (RING-type E3 ubiquitin transferase mib1)	Transcription factor Maf	E3 ubiquitin-protein ligase mib1 
Q6NZW9	Q804S5	7955.ENSDARP00000108952/7955.ENSDARP00000132570	string-db	Transcription factor Maf	E3 ubiquitin-protein ligase mib1 (EC 2.3.2.27) (Protein mind bomb) (RING-type E3 ubiquitin transferase mib1)	Transcription factor Maf	E3 ubiquitin-protein ligase mib1 
P62084	A8E526	7955.ENSDARP00000109497/7955.ENSDARP00000140879	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	Large ribosomal subunit protein eL14 (60S ribosomal protein L14)	Small ribosomal subunit protein eS7 	Large ribosomal subunit protein eL14 
P62084	Q7T1J9	7955.ENSDARP00000109497/7955.ENSDARP00000045900	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	Ribosomal protein S10	Small ribosomal subunit protein eS7 	Ribosomal protein S10
P62084	A0A286YBP4	7955.ENSDARP00000109497/7955.ENSDARP00000144405	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	Large ribosomal subunit protein eL28 (60S ribosomal protein L28)	Small ribosomal subunit protein eS7 	Large ribosomal subunit protein eL28 
P62084	Q6PBY1	7955.ENSDARP00000109497/7955.ENSDARP00000051762	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	Small ribosomal subunit protein eS1 (40S ribosomal protein S3a)	Small ribosomal subunit protein eS7 	Small ribosomal subunit protein eS1 
P62084	A0A0R4IJ49	7955.ENSDARP00000109497/7955.ENSDARP00000048598	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	Small ribosomal subunit protein eS19 (40S ribosomal protein S19)	Small ribosomal subunit protein eS7 	Small ribosomal subunit protein eS19 
P62084	O42248	7955.ENSDARP00000109497/7955.ENSDARP00000061000	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	Small ribosomal subunit protein RACK1 (Guanine nucleotide-binding protein subunit beta-2-like 1) (Receptor of activated protein kinase C) (RACK)	Small ribosomal subunit protein eS7 	Small ribosomal subunit protein RACK1 
P62084	Q4VBV2	7955.ENSDARP00000109497/7955.ENSDARP00000029079	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	40S ribosomal protein S27	Small ribosomal subunit protein eS7 	40S ribosomal protein S27
P62084	Q6PBW3	7955.ENSDARP00000109497/7955.ENSDARP00000053207	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	Ribosomal protein S14	Small ribosomal subunit protein eS7 	Ribosomal protein S14
P62084	Q6IMW8	7955.ENSDARP00000109497/7955.ENSDARP00000052760	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	Large ribosomal subunit protein eL39 (60S ribosomal protein L39)	Small ribosomal subunit protein eS7 	Large ribosomal subunit protein eL39 
P62084	P62247	7955.ENSDARP00000109497/7955.ENSDARP00000072874	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)	Small ribosomal subunit protein eS7 	Small ribosomal subunit protein eS8 
P62084	Q6IQI6	7955.ENSDARP00000109497/7955.ENSDARP00000063869	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	Large ribosomal subunit protein uL5 (60S ribosomal protein L11)	Small ribosomal subunit protein eS7 	Large ribosomal subunit protein uL5 
P62084	Q7ZUG6	7955.ENSDARP00000109497/7955.ENSDARP00000052081	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	Large ribosomal subunit protein eL30 (60S ribosomal protein L30)	Small ribosomal subunit protein eS7 	Large ribosomal subunit protein eL30 
P62084	Q6IQQ0	7955.ENSDARP00000109497/7955.ENSDARP00000016158	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	60S ribosomal protein L21	Small ribosomal subunit protein eS7 	60S ribosomal protein L21
P62084	Q6DHS3	7955.ENSDARP00000109497/7955.ENSDARP00000037569	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	Ribosomal protein L15	Small ribosomal subunit protein eS7 	Ribosomal protein L15
P62084	Q6PC80	7955.ENSDARP00000109497/7955.ENSDARP00000063788	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	Ribosomal protein S5	Small ribosomal subunit protein eS7 	Ribosomal protein S5
P62084	Q6Q415	7955.ENSDARP00000109497/7955.ENSDARP00000141617	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	Large ribosomal subunit protein eL36 (60S ribosomal protein L36)	Small ribosomal subunit protein eS7 	Large ribosomal subunit protein eL36 
P62084	Q8AW82	7955.ENSDARP00000109497/7955.ENSDARP00000057822	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Small ribosomal subunit protein eS7 	Novel protein similar to human proliferation-associated 2G4 protein 
P62084	A7YY10	7955.ENSDARP00000109497/7955.ENSDARP00000149337	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	60S ribosomal protein L37a (Zgc:171772)	Small ribosomal subunit protein eS7 	60S ribosomal protein L37a 
P62084	Q6DGL0	7955.ENSDARP00000109497/7955.ENSDARP00000043172	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	Ribosomal protein L18 (Zgc:92872)	Small ribosomal subunit protein eS7 	Ribosomal protein L18 
P62084	Q6P5L3	7955.ENSDARP00000109497/7955.ENSDARP00000105649	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	Large ribosomal subunit protein eL19 (60S ribosomal protein L19)	Small ribosomal subunit protein eS7 	Large ribosomal subunit protein eL19 
P62084	Q6P5L3	7955.ENSDARP00000109497/7955.ENSDARP00000105649	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	Large ribosomal subunit protein eL19 (60S ribosomal protein L19)	Small ribosomal subunit protein eS7 	Large ribosomal subunit protein eL19 
P62084	Q6DGM0	7955.ENSDARP00000109497/7955.ENSDARP00000126258	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)	Small ribosomal subunit protein eS7 	Large ribosomal subunit protein eL33 
P62084	Q6DGM0	7955.ENSDARP00000109497/7955.ENSDARP00000126258	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)	Small ribosomal subunit protein eS7 	Large ribosomal subunit protein eL33 
P62084	Q6DGM0	7955.ENSDARP00000109497/7955.ENSDARP00000126258	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)	Small ribosomal subunit protein eS7 	Large ribosomal subunit protein eL33 
P62084	Q9I9N0	7955.ENSDARP00000109497/7955.ENSDARP00000141912	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Small ribosomal subunit protein eS7 	Death-associated protein-like 1 homolog 
P62084	Q6NWC3	7955.ENSDARP00000109497/7955.ENSDARP00000117673	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	Small ribosomal subunit protein eS7 	Small ribosomal subunit protein uS5 
P62084	Q6Q417	7955.ENSDARP00000109497/7955.ENSDARP00000018980	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	Large ribosomal subunit protein uL30 (60S ribosomal protein L7)	Small ribosomal subunit protein eS7 	Large ribosomal subunit protein uL30 
P62084	Q6P6E2	7955.ENSDARP00000109497/7955.ENSDARP00000105770	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	40S ribosomal protein S26	Small ribosomal subunit protein eS7 	40S ribosomal protein S26
P62084	Q6P5M3	7955.ENSDARP00000109497/7955.ENSDARP00000147936	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	Small ribosomal subunit protein uS4 (40S ribosomal protein S9)	Small ribosomal subunit protein eS7 	Small ribosomal subunit protein uS4 
P62084	Q6P0V6	7955.ENSDARP00000109497/7955.ENSDARP00000115147	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	Large ribosomal subunit protein uL2 (60S ribosomal protein L8)	Small ribosomal subunit protein eS7 	Large ribosomal subunit protein uL2 
P62084	Q6PBK3	7955.ENSDARP00000109497/7955.ENSDARP00000115796	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	Small ribosomal subunit protein eS7 	Small ribosomal subunit protein eS28 
P62084	Q6DGL9	7955.ENSDARP00000109497/7955.ENSDARP00000005837	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	Small ribosomal subunit protein eS7 	Large ribosomal subunit protein eL38 
P62084	Q7ZUG5	7955.ENSDARP00000109497/7955.ENSDARP00000031181	string-db	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)	Small ribosomal subunit protein eS21 (40S ribosomal protein S21)	Small ribosomal subunit protein eS7 	Small ribosomal subunit protein eS21 
