"protein1","protein2"
"P75958","P64606"
"P75957","P64606"
"P0ADC3","P64606"
"P75853","P64606"
"P75851","P64606"
"P0AAI1","P64606"
"P60752","P64606"
"P31548","P64606"
"P31549","P64606"
"P31550","P64606"
"P0AFN6","P64606"
"P07822","P64606"
"P07821","P64606"
"P06972","P64606"
"P37028","P64606"
"P28635","P64606"
"P31547","P64606"
"P30750","P64606"
"P37009","P64606"
"Q47537","P64606"
"Q47538","P64606"
"Q47539","P64606"
"P23878","P64606"
"P23877","P64606"
"P0AEL6","P64606"
"P23876","P64606"
"P0AAG3","P64606"
"P0AER5","P64606"
"P0AER3","P64606"
"P37902","P64606"
"P03961","P64606"
"P03960","P64606"
"P03959","P64606"
"P31060","P64606"
"P0AF01","P64606"
"P37329","P64606"
"P09833","P64606"
"P0AFP9","P64606"
"P0AFQ2","P64606"
"P0A9U1","P64606"
"P10346","P64606"
"P0AEQ6","P64606"
"P0AEQ3","P64606"
"P75796","P64606"
"P75797","P64606"
"P75798","P64606"
"P75799","P64606"
"P31134","P64606"
"P31133","P64606"
"P31135","P64606"
"P0AFL1","P64606"
"P30860","P64606"
"P0AE30","P64606"
"P0AE34","P64606"
"P30859","P64606"
"P0AAF6","P64606"
"P23886","P64606"
"P29018","P33360"
"P33359","P33360"
"NA","P33360"
"P02924","P33360"
"P0AAF3","P33360"
"P39832","P33360"
"P0A9X1","P33360"
"P39172","P33360"
"P76909","P33360"
"P76224","P33360"
"P76223","P33360"
"P06609","P33360"
"P06611","P33360"
"P76142","P33360"
"P0AFS1","P33360"
"P77672","P33360"
"P77257","P33360"
"P76128","P33360"
"P77308","P33360"
"P77463","P33360"
"P77268","P33360"
"P77622","P33360"
"P0AFR9","P33360"
"P77156","P33360"
"P77795","P33360"
"P76108","P33360"
"P77348","P33360"
"P76045","P33360"
"P77716","P33360"
"P0AFR7","P33360"
"P76042","P33360"
"Q47622","P33360"
"P0AGH3","P33360"
"P0AGH5","P33360"
"P0AAH4","P33360"
"P0AAH8","P33360"
"P77737","P33360"
"P76027","P33360"
"P0AFH6","P33360"
"P0AFH2","P33360"
"P23843","P33360"
"P69874","P33360"
"P0AFK4","P33360"
"P0AFK6","P33360"
"P75958","P33360"
"P75957","P33360"
"P0ADC3","P33360"
"P75853","P33360"
"P75851","P33360"
"P0AAI1","P33360"
"P60752","P33360"
"P31548","P33360"
"P31549","P33360"
"P31550","P33360"
"P0AFN6","P33360"
"P07821","P33360"
"P07822","P33360"
"P06972","P33360"
"P37028","P33360"
"P28635","P33360"
"P31547","P33360"
"P30750","P33360"
"P37009","P33360"
"Q47537","P33360"
"Q47538","P33360"
"Q47539","P33360"
"P23878","P33360"
"P23877","P33360"
"P0AEL6","P33360"
"P23876","P33360"
"P0AAG3","P33360"
"P0AER5","P33360"
"P0AER3","P33360"
"P37902","P33360"
"P03961","P33360"
"P03960","P33360"
"P03959","P33360"
"P31060","P33360"
"P0AF01","P33360"
"P37329","P33360"
"P09833","P33360"
"P0AFP9","P33360"
"P0AFQ2","P33360"
"P0A9U1","P33360"
"P10346","P33360"
"P0AEQ6","P33360"
"P0AEQ3","P33360"
"P75796","P33360"
"P75797","P33360"
"P75798","P33360"
"P75799","P33360"
"P31133","P33360"
"P31134","P33360"
"P31135","P33360"
"P0AFL1","P33360"
"P30860","P33360"
"P0AE30","P33360"
"P0AE34","P33360"
"P30859","P33360"
"P0AAF6","P33360"
"P23886","P33360"
"P29018","P0AFR7"
"P76042","P0AFR7"
"Q47622","P0AFR7"
"P0AGH3","P0AFR7"
"P0AGH5","P0AFR7"
"P0AAH4","P0AFR7"
"P0AAH8","P0AFR7"
"P77737","P0AFR7"
"P76027","P0AFR7"
"P0AFH6","P0AFR7"
"P0AFH2","P0AFR7"
"P23843","P0AFR7"
"P69874","P0AFR7"
"P0AFK4","P0AFR7"
"P0AFK6","P0AFR7"
"P75958","P0AFR7"
"P75957","P0AFR7"
"P0ADC3","P0AFR7"
"P75853","P0AFR7"
"P75851","P0AFR7"
"P0AAI1","P0AFR7"
"P60752","P0AFR7"
"P31548","P0AFR7"
"P31549","P0AFR7"
"P31550","P0AFR7"
"P0AFN6","P0AFR7"
"P07821","P0AFR7"
"P07822","P0AFR7"
"P06972","P0AFR7"
"P37028","P0AFR7"
"P28635","P0AFR7"
"P31547","P0AFR7"
"P30750","P0AFR7"
"P37009","P0AFR7"
"Q47537","P0AFR7"
"Q47538","P0AFR7"
"Q47539","P0AFR7"
"P23878","P0AFR7"
"P23877","P0AFR7"
"P0AEL6","P0AFR7"
"P23876","P0AFR7"
"P0AAG3","P0AFR7"
"P0AER5","P0AFR7"
"P0AER3","P0AFR7"
"P37902","P0AFR7"
"P03961","P0AFR7"
"P03960","P0AFR7"
"P03959","P0AFR7"
"P31060","P0AFR7"
"P37329","P0AFR7"
"P0AF01","P0AFR7"
"P09833","P0AFR7"
"P0AFP9","P0AFR7"
"P0AFQ2","P0AFR7"
"P0A9U1","P0AFR7"
"P10346","P0AFR7"
"P0AEQ6","P0AFR7"
"P0AEQ3","P0AFR7"
"P75796","P0AFR7"
"P75797","P0AFR7"
"P75798","P0AFR7"
"P75799","P0AFR7"
"P31133","P0AFR7"
"P31134","P0AFR7"
"P31135","P0AFR7"
"P0AFL1","P0AFR7"
"P0AE30","P0AFR7"
"P30860","P0AFR7"
"P0AE34","P0AFR7"
"P30859","P0AFR7"
"P0AAF6","P0AFR7"
"P23886","P0AFR7"
"P29018","P10906"
"P10907","P10906"
"P45769","P10906"
"P45768","P10906"
"P45767","P10906"
"P0A9V1","P10906"
"P64606","P10906"
"Q46863","P10906"
"P0AFM2","P10906"
"P14176","P10906"
"P14175","P10906"
"P77269","P10906"
"P77509","P10906"
"P77315","P10906"
"P16700","P10906"
"P16701","P10906"
"P0AEB0","P10906"
"P16676","P10906"
"P69783","P10906"
"P09551","P10906"
"P0AEU0","P10906"
"P52094","P10906"
"P0AEU3","P10906"
"P07109","P10906"
"P33941","P10906"
"P33931","P10906"
"P0ABL8","P10906"
"P0ABM1","P10906"
"P0ABM5","P10906"
"P69490","P10906"
"P33916","P10906"
"P33915","P10906"
"P0AFU0","P10906"
"P33913","P10906"
"P0AAG8","P10906"
"P23200","P10906"
"P33362","P10906"
"P33361","P10906"
"P33360","P10906"
"P33359","P10906"
"NA","P10906"
"P02924","P10906"
"P0AAF3","P10906"
"P39832","P10906"
"P0A9X1","P10906"
"P39172","P10906"
"P76909","P10906"
"P76224","P10906"
"P76223","P10906"
"P06609","P10906"
"P06611","P10906"
"P76142","P10906"
"P0AFS1","P10906"
"P77672","P10906"
"P77257","P10906"
"P76128","P10906"
"P77308","P10906"
"P77463","P10906"
"P77268","P10906"
"P77622","P10906"
"P0AFR9","P10906"
"P77156","P10906"
"P77795","P10906"
"P76108","P10906"
"P77348","P10906"
"P76045","P10906"
"P77716","P10906"
"P0AFR7","P10906"
"P76042","P10906"
"Q47622","P10906"
"P0AGH3","P10906"
"P0AGH5","P10906"
"P0AAH4","P10906"
"P0AAH8","P10906"
"P77737","P10906"
"P76027","P10906"
"P0AFH6","P10906"
"P23843","P10906"
"P0AFH2","P10906"
"P69874","P10906"
"P0AFK4","P10906"
"P0AFK6","P10906"
"P75958","P10906"
"P75957","P10906"
"P0ADC3","P10906"
"P75853","P10906"
"P75851","P10906"
"P0AAI1","P10906"
"P60752","P10906"
"P31548","P10906"
"P31549","P10906"
"P31550","P10906"
"P0AFN6","P10906"
"P07821","P10906"
"P07822","P10906"
"P06972","P10906"
"P37028","P10906"
"P28635","P10906"
"P31547","P10906"
"P30750","P10906"
"P37009","P10906"
"Q47537","P10906"
"Q47538","P10906"
"Q47539","P10906"
"P23878","P10906"
"P23877","P10906"
"P23876","P10906"
"P0AEL6","P10906"
"P0AAG3","P10906"
"P0AER5","P10906"
"P0AER3","P10906"
"P37902","P10906"
"P03961","P10906"
"P03960","P10906"
"P03959","P10906"
"P31060","P10906"
"P0AF01","P10906"
"P37329","P10906"
"P09833","P10906"
"P0AFP9","P10906"
"P0AFQ2","P10906"
"P0A9U1","P10906"
"P10346","P10906"
"P0AEQ6","P10906"
"P0AEQ3","P10906"
"P75796","P10906"
"P75797","P10906"
"P75798","P10906"
"P75799","P10906"
"P31133","P10906"
"P31134","P10906"
"P31135","P10906"
"P0AFL1","P10906"
"P30860","P10906"
"P0AE30","P10906"
"P0AE34","P10906"
"P30859","P10906"
"P0AAF6","P10906"
"P23886","P10906"
"P31548","Q47539"
"P31549","Q47539"
"P31550","Q47539"
"P0AFN6","Q47539"
"P07821","Q47539"
"P07822","Q47539"
"P06972","Q47539"
"P37028","Q47539"
"P28635","Q47539"
"P31547","Q47539"
"P30750","Q47539"
"P37009","Q47539"
"Q47537","Q47539"
"Q47538","Q47539"
"P29018","P76027"
"P0AFH6","P76027"
"P23843","P76027"
"P0AFH2","P76027"
"P69874","P76027"
"P0AFK4","P76027"
"P0AFK6","P76027"
"P75958","P76027"
"P75957","P76027"
"P0ADC3","P76027"
"P75853","P76027"
"P75851","P76027"
"P0AAI1","P76027"
"P60752","P76027"
"P31548","P76027"
"P31549","P76027"
"P31550","P76027"
"P0AFN6","P76027"
"P07821","P76027"
"P07822","P76027"
"P06972","P76027"
"P37028","P76027"
"P28635","P76027"
"P31547","P76027"
"P30750","P76027"
"P37009","P76027"
"Q47537","P76027"
"Q47538","P76027"
"Q47539","P76027"
"P23878","P76027"
"P23877","P76027"
"P0AEL6","P76027"
"P23876","P76027"
"P0AAG3","P76027"
"P0AER5","P76027"
"P0AER3","P76027"
"P37902","P76027"
"P03961","P76027"
"P03960","P76027"
"P03959","P76027"
"P31060","P76027"
"P37329","P76027"
"P0AF01","P76027"
"P09833","P76027"
"P0AFP9","P76027"
"P0AFQ2","P76027"
"P0A9U1","P76027"
"P10346","P76027"
"P0AEQ6","P76027"
"P0AEQ3","P76027"
"P75796","P76027"
"P75797","P76027"
"P75798","P76027"
"P75799","P76027"
"P31133","P76027"
"P31134","P76027"
"P31135","P76027"
"P0AFL1","P76027"
"P30860","P76027"
"P0AE30","P76027"
"P0AE34","P76027"
"P30859","P76027"
"P0AAF6","P76027"
"P23886","P76027"
"P29018","P0AEU0"
"P52094","P0AEU0"
"P0AEU3","P0AEU0"
"P07109","P0AEU0"
"P33941","P0AEU0"
"P33931","P0AEU0"
"P0ABL8","P0AEU0"
"P0ABM1","P0AEU0"
"P0ABM5","P0AEU0"
"P69490","P0AEU0"
"P33916","P0AEU0"
"P33915","P0AEU0"
"P0AFU0","P0AEU0"
"P33913","P0AEU0"
"P0AAG8","P0AEU0"
"P23200","P0AEU0"
"P33362","P0AEU0"
"P33361","P0AEU0"
"P33360","P0AEU0"
"P33359","P0AEU0"
"NA","P0AEU0"
"P02924","P0AEU0"
"P0AAF3","P0AEU0"
"P39832","P0AEU0"
"P0A9X1","P0AEU0"
"P39172","P0AEU0"
"P76909","P0AEU0"
"P76224","P0AEU0"
"P76223","P0AEU0"
"P06609","P0AEU0"
"P06611","P0AEU0"
"P76142","P0AEU0"
"P0AFS1","P0AEU0"
"P77672","P0AEU0"
"P77257","P0AEU0"
"P76128","P0AEU0"
"P77308","P0AEU0"
"P77463","P0AEU0"
"P77268","P0AEU0"
"P77622","P0AEU0"
"P0AFR9","P0AEU0"
"P77156","P0AEU0"
"P77795","P0AEU0"
"P76108","P0AEU0"
"P77348","P0AEU0"
"P76045","P0AEU0"
"P77716","P0AEU0"
"P0AFR7","P0AEU0"
"P76042","P0AEU0"
"Q47622","P0AEU0"
"P0AGH3","P0AEU0"
"P0AGH5","P0AEU0"
"P0AAH4","P0AEU0"
"P0AAH8","P0AEU0"
"P77737","P0AEU0"
"P76027","P0AEU0"
"P0AFH6","P0AEU0"
"P23843","P0AEU0"
"P0AFH2","P0AEU0"
"P69874","P0AEU0"
"P0AFK4","P0AEU0"
"P0AFK6","P0AEU0"
"P75958","P0AEU0"
"P75957","P0AEU0"
"P0ADC3","P0AEU0"
"P75853","P0AEU0"
"P75851","P0AEU0"
"P0AAI1","P0AEU0"
"P60752","P0AEU0"
"P31548","P0AEU0"
"P31549","P0AEU0"
"P31550","P0AEU0"
"P0AFN6","P0AEU0"
"P07822","P0AEU0"
"P07821","P0AEU0"
"P06972","P0AEU0"
"P37028","P0AEU0"
"P28635","P0AEU0"
"P31547","P0AEU0"
"P30750","P0AEU0"
"P37009","P0AEU0"
"Q47537","P0AEU0"
"Q47538","P0AEU0"
"Q47539","P0AEU0"
"P23878","P0AEU0"
"P23877","P0AEU0"
"P23876","P0AEU0"
"P0AEL6","P0AEU0"
"P0AAG3","P0AEU0"
"P0AER5","P0AEU0"
"P0AER3","P0AEU0"
"P37902","P0AEU0"
"P03961","P0AEU0"
"P03960","P0AEU0"
"P03959","P0AEU0"
"P31060","P0AEU0"
"P37329","P0AEU0"
"P0AF01","P0AEU0"
"P09833","P0AEU0"
"P0AFP9","P0AEU0"
"P0AFQ2","P0AEU0"
"P0A9U1","P0AEU0"
"P10346","P0AEU0"
"P0AEQ6","P0AEU0"
"P0AEQ3","P0AEU0"
"P75796","P0AEU0"
"P75797","P0AEU0"
"P75798","P0AEU0"
"P75799","P0AEU0"
"P31133","P0AEU0"
"P31134","P0AEU0"
"P31135","P0AEU0"
"P0AFL1","P0AEU0"
"P30860","P0AEU0"
"P0AE30","P0AEU0"
"P0AE34","P0AEU0"
"P30859","P0AEU0"
"P0AAF6","P0AEU0"
"P23886","P0AEU0"
"P31548","P75799"
"P31549","P75799"
"P31550","P75799"
"P0AFN6","P75799"
"P07821","P75799"
"P07822","P75799"
"P06972","P75799"
"P37028","P75799"
"P28635","P75799"
"P31547","P75799"
"P30750","P75799"
"P37009","P75799"
"Q47537","P75799"
"Q47538","P75799"
"Q47539","P75799"
"P23878","P75799"
"P23877","P75799"
"P23876","P75799"
"P0AEL6","P75799"
"P0AAG3","P75799"
"P0AER5","P75799"
"P0AER3","P75799"
"P37902","P75799"
"P03961","P75799"
"P03960","P75799"
"P03959","P75799"
"P31060","P75799"
"P37329","P75799"
"P0AF01","P75799"
"P09833","P75799"
"P0AFP9","P75799"
"P0AFQ2","P75799"
"P0A9U1","P75799"
"P10346","P75799"
"P0AEQ6","P75799"
"P0AEQ3","P75799"
"P75796","P75799"
"P75797","P75799"
"P75798","P75799"
"P29018","P0AFH2"
"P23843","P0AFH2"
"P69874","P0AFH2"
"P0AFK4","P0AFH2"
"P0AFK6","P0AFH2"
"P75958","P0AFH2"
"P75957","P0AFH2"
"P0ADC3","P0AFH2"
"P75853","P0AFH2"
"P75851","P0AFH2"
"P0AAI1","P0AFH2"
"P60752","P0AFH2"
"P31548","P0AFH2"
"P31549","P0AFH2"
"P31550","P0AFH2"
"P0AFN6","P0AFH2"
"P07821","P0AFH2"
"P07822","P0AFH2"
"P06972","P0AFH2"
"P37028","P0AFH2"
"P28635","P0AFH2"
"P30750","P0AFH2"
"P31547","P0AFH2"
"P37009","P0AFH2"
"Q47537","P0AFH2"
"Q47538","P0AFH2"
"Q47539","P0AFH2"
"P23878","P0AFH2"
"P23877","P0AFH2"
"P23876","P0AFH2"
"P0AEL6","P0AFH2"
"P0AAG3","P0AFH2"
"P0AER5","P0AFH2"
"P0AER3","P0AFH2"
"P37902","P0AFH2"
"P03961","P0AFH2"
"P03960","P0AFH2"
"P03959","P0AFH2"
"P31060","P0AFH2"
"P37329","P0AFH2"
"P0AF01","P0AFH2"
"P09833","P0AFH2"
"P0AFP9","P0AFH2"
"P0AFQ2","P0AFH2"
"P0A9U1","P0AFH2"
"P10346","P0AFH2"
"P0AEQ6","P0AFH2"
"P0AEQ3","P0AFH2"
"P75796","P0AFH2"
"P75797","P0AFH2"
"P75798","P0AFH2"
"P75799","P0AFH2"
"P31133","P0AFH2"
"P31134","P0AFH2"
"P31135","P0AFH2"
"P30860","P0AFH2"
"P0AFL1","P0AFH2"
"P0AE30","P0AFH2"
"P0AE34","P0AFH2"
"P30859","P0AFH2"
"P0AAF6","P0AFH2"
"P23886","P0AFH2"
"P23886","P68187"
"P0AEX9","P68187"
"P02916","P68187"
"P68183","P68187"
"P0AG78","P68187"
"P02925","P68187"
"P0AGI1","P68187"
"P04983","P68187"
"P0AG82","P68187"
"P07654","P68187"
"P0AGH8","P68187"
"P0AAH0","P68187"
"P0C054","P68187"
"P0C058","P68187"
"P0AGI4","P68187"
"P37388","P68187"
"P37387","P68187"
"P23847","P68187"
"P0AEF8","P68187"
"P0AEG1","P68187"
"P0AAG0","P68187"
"P37313","P68187"
"P37624","P68187"
"P0AGH1","P68187"
"P33594","P68187"
"P33593","P68187"
"P0AFA9","P68187"
"P33591","P68187"
"P33590","P68187"
"P0AD96","P68187"
"P04816","P68187"
"P0AEX7","P68187"
"P22729","P68187"
"P0A9S7","P68187"
"P22731","P68187"
"P0AG80","P68187"
"P10905","P68187"
"P10906","P68187"
"P10907","P68187"
"P06993","P68187"
"P45769","P68187"
"P45768","P68187"
"P45767","P68187"
"P0A9X4","P68187"
"P0A9V1","P68187"
"P64606","P68187"
"Q46863","P68187"
"P0AFM2","P68187"
"P14176","P68187"
"P14175","P68187"
"P77269","P68187"
"P77509","P68187"
"P77315","P68187"
"P16700","P68187"
"P16701","P68187"
"P0AEB0","P68187"
"P16676","P68187"
"P69783","P68187"
"P09551","P68187"
"P0AEU0","P68187"
"P52094","P68187"
"P0AEU3","P68187"
"P07109","P68187"
"P0AES4","P68187"
"P33941","P68187"
"P33931","P68187"
"P0ABL8","P68187"
"P0ABM1","P68187"
"P0ABM5","P68187"
"P69490","P68187"
"P33916","P68187"
"P33915","P68187"
"P0AFU0","P68187"
"P33913","P68187"
"P0AAG8","P68187"
"P23200","P68187"
"P33362","P68187"
"P33361","P68187"
"P33360","P68187"
"P33359","P68187"
"NA","P68187"
"P02924","P68187"
"P0AAF3","P68187"
"P39832","P68187"
"P0A9X1","P68187"
"P39172","P68187"
"P76909","P68187"
"P76224","P68187"
"P76223","P68187"
"P06609","P68187"
"P06611","P68187"
"P76142","P68187"
"P0AFS1","P68187"
"P77672","P68187"
"P77257","P68187"
"P76128","P68187"
"P77308","P68187"
"P77463","P68187"
"P77268","P68187"
"P77622","P68187"
"P0AFR9","P68187"
"P77156","P68187"
"P77795","P68187"
"P76108","P68187"
"P77348","P68187"
"P76045","P68187"
"P77716","P68187"
"P0AFR7","P68187"
"P76042","P68187"
"Q47622","P68187"
"P0AGH3","P68187"
"P0AGH5","P68187"
"P0AAH4","P68187"
"P0AAH8","P68187"
"P77737","P68187"
"P76027","P68187"
"P0AFH6","P68187"
"P0AFH2","P68187"
"P23843","P68187"
"P69874","P68187"
"P0AFK4","P68187"
"P0AFK6","P68187"
"P75958","P68187"
"P75957","P68187"
"P0ADC3","P68187"
"P75853","P68187"
"P75851","P68187"
"P0AAI1","P68187"
"P60752","P68187"
"P29018","P68187"
"P31548","P68187"
"P31549","P68187"
"P31550","P68187"
"P0A9A6","P68187"
"P0AFN6","P68187"
"P07821","P68187"
"P07822","P68187"
"P06972","P68187"
"P37028","P68187"
"P28635","P68187"
"P31547","P68187"
"P30750","P68187"
"P37009","P68187"
"Q47537","P68187"
"Q47538","P68187"
"Q47539","P68187"
"P23878","P68187"
"P23877","P68187"
"P23876","P68187"
"P0AEL6","P68187"
"P0AAG3","P68187"
"P0AER5","P68187"
"P0AER3","P68187"
"P37902","P68187"
"P03961","P68187"
"P03960","P68187"
"P03959","P68187"
"P31060","P68187"
"P37329","P68187"
"P0AF01","P68187"
"P09833","P68187"
"P0AFP9","P68187"
"P0AFQ2","P68187"
"P0A9U1","P68187"
"P10346","P68187"
"P0AEQ6","P68187"
"P0AEQ3","P68187"
"P75796","P68187"
"P75797","P68187"
"P75798","P68187"
"P75799","P68187"
"P31133","P68187"
"P31134","P68187"
"P31135","P68187"
"P30860","P68187"
"P0AFL1","P68187"
"P0AE30","P68187"
"P0AE34","P68187"
"P30859","P68187"
"P0AAF6","P68187"
"P29018","P77509"
"P77315","P77509"
"P16700","P77509"
"P16701","P77509"
"P0AEB0","P77509"
"P16676","P77509"
"P69783","P77509"
"P09551","P77509"
"P0AEU0","P77509"
"P52094","P77509"
"P0AEU3","P77509"
"P07109","P77509"
"P33941","P77509"
"P33931","P77509"
"P0ABL8","P77509"
"P0ABM1","P77509"
"P0ABM5","P77509"
"P69490","P77509"
"P33916","P77509"
"P33915","P77509"
"P0AFU0","P77509"
"P33913","P77509"
"P0AAG8","P77509"
"P23200","P77509"
"P33362","P77509"
"P33361","P77509"
"P33360","P77509"
"P33359","P77509"
"NA","P77509"
"P02924","P77509"
"P0AAF3","P77509"
"P39832","P77509"
"P0A9X1","P77509"
"P39172","P77509"
"P76909","P77509"
"P76224","P77509"
"P76223","P77509"
"P06609","P77509"
"P06611","P77509"
"P76142","P77509"
"P0AFS1","P77509"
"P77672","P77509"
"P77257","P77509"
"P76128","P77509"
"P77308","P77509"
"P77463","P77509"
"P77268","P77509"
"P77622","P77509"
"P0AFR9","P77509"
"P77156","P77509"
"P77795","P77509"
"P76108","P77509"
"P77348","P77509"
"P76045","P77509"
"P77716","P77509"
"P0AFR7","P77509"
"P76042","P77509"
"Q47622","P77509"
"P0AGH3","P77509"
"P0AGH5","P77509"
"P0AAH4","P77509"
"P0AAH8","P77509"
"P77737","P77509"
"P76027","P77509"
"P0AFH6","P77509"
"P0AFH2","P77509"
"P23843","P77509"
"P69874","P77509"
"P0AFK4","P77509"
"P0AFK6","P77509"
"P75958","P77509"
"P75957","P77509"
"P0ADC3","P77509"
"P75853","P77509"
"P75851","P77509"
"P0AAI1","P77509"
"P60752","P77509"
"P31548","P77509"
"P31549","P77509"
"P31550","P77509"
"P0AFN6","P77509"
"P07821","P77509"
"P07822","P77509"
"P06972","P77509"
"P37028","P77509"
"P28635","P77509"
"P31547","P77509"
"P30750","P77509"
"P37009","P77509"
"Q47537","P77509"
"Q47538","P77509"
"Q47539","P77509"
"P23878","P77509"
"P23877","P77509"
"P23876","P77509"
"P0AEL6","P77509"
"P0AAG3","P77509"
"P0AER5","P77509"
"P0AER3","P77509"
"P37902","P77509"
"P03961","P77509"
"P03960","P77509"
"P03959","P77509"
"P31060","P77509"
"P37329","P77509"
"P0AF01","P77509"
"P09833","P77509"
"P0AFP9","P77509"
"P0AFQ2","P77509"
"P0A9U1","P77509"
"P10346","P77509"
"P0AEQ6","P77509"
"P0AEQ3","P77509"
"P75796","P77509"
"P75797","P77509"
"P75798","P77509"
"P75799","P77509"
"P31133","P77509"
"P31134","P77509"
"P31135","P77509"
"P0AFL1","P77509"
"P30860","P77509"
"P0AE30","P77509"
"P0AE34","P77509"
"P30859","P77509"
"P0AAF6","P77509"
"P23886","P77509"
"P23886","P33916"
"P33915","P33916"
"P0AFU0","P33916"
"P33913","P33916"
"P0AAG8","P33916"
"P23200","P33916"
"P33362","P33916"
"P33361","P33916"
"P33360","P33916"
"P33359","P33916"
"NA","P33916"
"P02924","P33916"
"P0AAF3","P33916"
"P39832","P33916"
"P0A9X1","P33916"
"P39172","P33916"
"P76909","P33916"
"P76224","P33916"
"P76223","P33916"
"P06609","P33916"
"P06611","P33916"
"P76142","P33916"
"P0AFS1","P33916"
"P77672","P33916"
"P77257","P33916"
"P76128","P33916"
"P77308","P33916"
"P77463","P33916"
"P77268","P33916"
"P77622","P33916"
"P0AFR9","P33916"
"P77156","P33916"
"P77795","P33916"
"P76108","P33916"
"P77348","P33916"
"P76045","P33916"
"P77716","P33916"
"P0AFR7","P33916"
"P76042","P33916"
"Q47622","P33916"
"P0AGH3","P33916"
"P0AGH5","P33916"
"P0AAH4","P33916"
"P0AAH8","P33916"
"P77737","P33916"
"P76027","P33916"
"P0AFH6","P33916"
"P23843","P33916"
"P0AFH2","P33916"
"P69874","P33916"
"P0AFK4","P33916"
"P0AFK6","P33916"
"P75958","P33916"
"P75957","P33916"
"P0ADC3","P33916"
"P75853","P33916"
"P75851","P33916"
"P0AAI1","P33916"
"P60752","P33916"
"P29018","P33916"
"P31548","P33916"
"P31549","P33916"
"P31550","P33916"
"P0AFN6","P33916"
"P07821","P33916"
"P07822","P33916"
"P06972","P33916"
"P37028","P33916"
"P10443","P33916"
"P28635","P33916"
"P31547","P33916"
"P30750","P33916"
"P37009","P33916"
"Q47537","P33916"
"Q47538","P33916"
"Q47539","P33916"
"P23878","P33916"
"P23877","P33916"
"P23876","P33916"
"P0AEL6","P33916"
"P0AAG3","P33916"
"P0AER5","P33916"
"P0AER3","P33916"
"P37902","P33916"
"P03961","P33916"
"P03960","P33916"
"P03959","P33916"
"P31060","P33916"
"P37329","P33916"
"P0AF01","P33916"
"P09833","P33916"
"P0AFP9","P33916"
"P0AFQ2","P33916"
"P0A9U1","P33916"
"P10346","P33916"
"P0AEQ6","P33916"
"P0AEQ3","P33916"
"P75796","P33916"
"P75797","P33916"
"P75798","P33916"
"P75799","P33916"
"P31133","P33916"
"P31134","P33916"
"P31135","P33916"
"P30860","P33916"
"P0AFL1","P33916"
"P0AE30","P33916"
"P0AE34","P33916"
"P30859","P33916"
"P0AAF6","P33916"
"P23886","P0AAG0"
"P37313","P0AAG0"
"P37624","P0AAG0"
"P0AGH1","P0AAG0"
"P33594","P0AAG0"
"P33593","P0AAG0"
"P0AFA9","P0AAG0"
"P33591","P0AAG0"
"P33590","P0AAG0"
"P0AD96","P0AAG0"
"P04816","P0AAG0"
"P0AEX7","P0AAG0"
"P22729","P0AAG0"
"P0A9S7","P0AAG0"
"P22731","P0AAG0"
"P0AG80","P0AAG0"
"P10905","P0AAG0"
"P10906","P0AAG0"
"P10907","P0AAG0"
"P45769","P0AAG0"
"P45768","P0AAG0"
"P45767","P0AAG0"
"P0A9V1","P0AAG0"
"P64606","P0AAG0"
"Q46863","P0AAG0"
"P0AFM2","P0AAG0"
"P14176","P0AAG0"
"P14175","P0AAG0"
"P77269","P0AAG0"
"P77509","P0AAG0"
"P77315","P0AAG0"
"P16700","P0AAG0"
"P16701","P0AAG0"
"P0AEB0","P0AAG0"
"P16676","P0AAG0"
"P69783","P0AAG0"
"P09551","P0AAG0"
"P0AEU0","P0AAG0"
"P52094","P0AAG0"
"P0AEU3","P0AAG0"
"P07109","P0AAG0"
"P33941","P0AAG0"
"P33931","P0AAG0"
"P0ABL8","P0AAG0"
"P0ABM1","P0AAG0"
"P0ABM5","P0AAG0"
"P69490","P0AAG0"
"P33916","P0AAG0"
"P33915","P0AAG0"
"P0AFU0","P0AAG0"
"P33913","P0AAG0"
"P0AAG8","P0AAG0"
"P23200","P0AAG0"
"P33362","P0AAG0"
"P33361","P0AAG0"
"P33360","P0AAG0"
"P33359","P0AAG0"
"NA","P0AAG0"
"P02924","P0AAG0"
"P0AAF3","P0AAG0"
"P39832","P0AAG0"
"P0A9X1","P0AAG0"
"P39172","P0AAG0"
"P76909","P0AAG0"
"P76224","P0AAG0"
"P76223","P0AAG0"
"P06609","P0AAG0"
"P06611","P0AAG0"
"P76142","P0AAG0"
"P0AFS1","P0AAG0"
"P77672","P0AAG0"
"P77257","P0AAG0"
"P76128","P0AAG0"
"P77308","P0AAG0"
"P77463","P0AAG0"
"P77268","P0AAG0"
"P77622","P0AAG0"
"P0AFR9","P0AAG0"
"P77156","P0AAG0"
"P77795","P0AAG0"
"P76108","P0AAG0"
"P77348","P0AAG0"
"P76045","P0AAG0"
"P77716","P0AAG0"
"P0AFR7","P0AAG0"
"P76042","P0AAG0"
"Q47622","P0AAG0"
"P0AGH3","P0AAG0"
"P0AGH5","P0AAG0"
"P0AAH4","P0AAG0"
"P0AAH8","P0AAG0"
"P77737","P0AAG0"
"P76027","P0AAG0"
"P0AFH6","P0AAG0"
"P0AFH2","P0AAG0"
"P23843","P0AAG0"
"P69874","P0AAG0"
"P0AFK4","P0AAG0"
"P0AFK6","P0AAG0"
