regulator_locus	regulator_name	mode	gene_locus	gene_name	link
BSU_01730	sigW	sigma factor	BSU_35100	yvlD	224308.BSU01730/224308.BSU35100
BSU_01730	sigW	sigma factor	BSU_35130	yvlA	224308.BSU01730/224308.BSU35130
BSU_01730	sigW	sigma factor	BSU_35110	yvlC	224308.BSU01730/224308.BSU35110
BSU_00470	purR	repression	BSU_40420	purA	224308.BSU00470/224308.BSU40420
BSU_25200	sigA	sigma factor	BSU_40420	purA	224308.BSU25200/224308.BSU40420
BSU_25100	zur	repression	BSU_03350	yciB	224308.BSU25100/224308.BSU03350
BSU_25100	zur	repression	BSU_03360	zagA	224308.BSU25100/224308.BSU03360
BSU_25100	zur	repression	BSU_03340	folEB	224308.BSU25100/224308.BSU03340
BSU_25100	zur	repression	BSU_03359	yczL	224308.BSU25100/224308.BSU03359
BSU_25200	sigA	sigma factor	BSU_03350	yciB	224308.BSU25200/224308.BSU03350
BSU_25200	sigA	sigma factor	BSU_03360	zagA	224308.BSU25200/224308.BSU03360
BSU_25200	sigA	sigma factor	BSU_03340	folEB	224308.BSU25200/224308.BSU03340
BSU_25200	sigA	sigma factor	BSU_03359	yczL	224308.BSU25200/224308.BSU03359
BSU_40350	rocR	activation	BSU_37790	rocG	224308.BSU40350/224308.BSU37790
BSU_24250	ahrC	activation	BSU_37790	rocG	224308.BSU24250/224308.BSU37790
BSU_29740	ccpA	repression	BSU_37790	rocG	224308.BSU29740/224308.BSU37790
BSU_00370	abrB	repression	BSU_37790	rocG	224308.BSU00370/224308.BSU37790
BSU_34200	sigL	sigma factor	BSU_37790	rocG	224308.BSU34200/224308.BSU37790
BSU_28410	gerE	activation	BSU_17700	cotC	224308.BSU28410/224308.BSU17700
BSU_36420	spoIIID	repression	BSU_17700	cotC	224308.BSU36420/224308.BSU17700
BSU_25760	sigK	sigma factor	BSU_17700	cotC	224308.BSU25760/224308.BSU17700
BSU_08730	perR	repression	BSU_28140	hemD	224308.BSU08730/224308.BSU28140
BSU_08730	perR	repression	BSU_28130	hemB	224308.BSU08730/224308.BSU28130
BSU_08730	perR	repression	BSU_28160	hemX	224308.BSU08730/224308.BSU28160
BSU_08730	perR	repression	BSU_28120	hemL	224308.BSU08730/224308.BSU28120
BSU_08730	perR	repression	BSU_28170	hemA	224308.BSU08730/224308.BSU28170
BSU_08730	perR	repression	BSU_28150	hemC	224308.BSU08730/224308.BSU28150
BSU_25200	sigA	sigma factor	BSU_28140	hemD	224308.BSU25200/224308.BSU28140
BSU_25200	sigA	sigma factor	BSU_28130	hemB	224308.BSU25200/224308.BSU28130
BSU_25200	sigA	sigma factor	BSU_28160	hemX	224308.BSU25200/224308.BSU28160
BSU_25200	sigA	sigma factor	BSU_28120	hemL	224308.BSU25200/224308.BSU28120
BSU_25200	sigA	sigma factor	BSU_28170	hemA	224308.BSU25200/224308.BSU28170
BSU_25200	sigA	sigma factor	BSU_28150	hemC	224308.BSU25200/224308.BSU28150
BSU_13310	tnrA	repression	BSU_17450	glnR	224308.BSU13310/224308.BSU17450
BSU_13310	tnrA	repression	BSU_17460	glnA	224308.BSU13310/224308.BSU17460
BSU_25200	sigA	sigma factor	BSU_17450	glnR	224308.BSU25200/224308.BSU17450
BSU_25200	sigA	sigma factor	BSU_17460	glnA	224308.BSU25200/224308.BSU17460
BSU_17450	glnR	repression	BSU_17450	glnR	224308.BSU17450/224308.BSU17450
BSU_17450	glnR	repression	BSU_17460	glnA	224308.BSU17450/224308.BSU17460
BSU_00560	spoVT	activation	BSU_24230	spoIVB	224308.BSU00560/224308.BSU24230
BSU_23450	sigF	sigma factor	BSU_24230	spoIVB	224308.BSU23450/224308.BSU24230
BSU_15330	sigG	sigma factor	BSU_24230	spoIVB	224308.BSU15330/224308.BSU24230
BSU_28410	gerE	activation	BSU_36070	cotG	224308.BSU28410/224308.BSU36070
BSU_15090	gerR	activation	BSU_36070	cotG	224308.BSU15090/224308.BSU36070
BSU_15320	sigE	sigma factor	BSU_36070	cotG	224308.BSU15320/224308.BSU36070
BSU_25760	sigK	sigma factor	BSU_36070	cotG	224308.BSU25760/224308.BSU36070
BSU_15320	sigE	sigma factor	BSU_19680	yozE	224308.BSU15320/224308.BSU19680
BSU_15320	sigE	sigma factor	BSU_19720	yodR	224308.BSU15320/224308.BSU19720
BSU_15320	sigE	sigma factor	BSU_19740	yodT	224308.BSU15320/224308.BSU19740
BSU_15320	sigE	sigma factor	BSU_19710	yodQ	224308.BSU15320/224308.BSU19710
BSU_15320	sigE	sigma factor	BSU_19690	kamA	224308.BSU15320/224308.BSU19690
BSU_15320	sigE	sigma factor	BSU_19700	yodP	224308.BSU15320/224308.BSU19700
BSU_15320	sigE	sigma factor	BSU_19689	yokU	224308.BSU15320/224308.BSU19689
BSU_15320	sigE	sigma factor	BSU_19730	yodS	224308.BSU15320/224308.BSU19730
BSU_09520	sigM	sigma factor	BSU_06380	yebC	224308.BSU09520/224308.BSU06380
BSU_27120	sigV	sigma factor	BSU_06380	yebC	224308.BSU27120/224308.BSU06380
BSU_15320	sigE	sigma factor	BSU_30940	glgP	224308.BSU15320/224308.BSU30940
BSU_15320	sigE	sigma factor	BSU_30980	glgB	224308.BSU15320/224308.BSU30980
BSU_15320	sigE	sigma factor	BSU_30960	glgD	224308.BSU15320/224308.BSU30960
BSU_15320	sigE	sigma factor	BSU_30970	glgC	224308.BSU15320/224308.BSU30970
BSU_15320	sigE	sigma factor	BSU_30950	glgA	224308.BSU15320/224308.BSU30950
BSU_29110	phoP	activation	BSU_09410	phoA	224308.BSU29110/224308.BSU09410
BSU_25200	sigA	sigma factor	BSU_09410	phoA	224308.BSU25200/224308.BSU09410
BSU_15330	sigG	sigma factor	BSU_09410	phoA	224308.BSU15330/224308.BSU09410
BSU_10420	comK	activation	BSU_24710	comGC	224308.BSU10420/224308.BSU24710
BSU_10420	comK	activation	BSU_24730	comGA	224308.BSU10420/224308.BSU24730
BSU_10420	comK	activation	BSU_24670	comGG	224308.BSU10420/224308.BSU24670
BSU_10420	comK	activation	BSU_24660	spoIIIL	224308.BSU10420/224308.BSU24660
BSU_10420	comK	activation	BSU_24700	comGD	224308.BSU10420/224308.BSU24700
BSU_10420	comK	activation	BSU_24680	comGF	224308.BSU10420/224308.BSU24680
BSU_10420	comK	activation	BSU_24720	comGB	224308.BSU10420/224308.BSU24720
BSU_10420	comK	activation	BSU_24690	comGE	224308.BSU10420/224308.BSU24690
BSU_25200	sigA	sigma factor	BSU_24710	comGC	224308.BSU25200/224308.BSU24710
BSU_25200	sigA	sigma factor	BSU_24730	comGA	224308.BSU25200/224308.BSU24730
BSU_25200	sigA	sigma factor	BSU_24670	comGG	224308.BSU25200/224308.BSU24670
BSU_25200	sigA	sigma factor	BSU_24660	spoIIIL	224308.BSU25200/224308.BSU24660
BSU_25200	sigA	sigma factor	BSU_24700	comGD	224308.BSU25200/224308.BSU24700
BSU_25200	sigA	sigma factor	BSU_24680	comGF	224308.BSU25200/224308.BSU24680
BSU_25200	sigA	sigma factor	BSU_24720	comGB	224308.BSU25200/224308.BSU24720
BSU_25200	sigA	sigma factor	BSU_24690	comGE	224308.BSU25200/224308.BSU24690
BSU_23450	sigF	sigma factor	BSU_24710	comGC	224308.BSU23450/224308.BSU24710
BSU_23450	sigF	sigma factor	BSU_24730	comGA	224308.BSU23450/224308.BSU24730
BSU_23450	sigF	sigma factor	BSU_24670	comGG	224308.BSU23450/224308.BSU24670
BSU_23450	sigF	sigma factor	BSU_24660	spoIIIL	224308.BSU23450/224308.BSU24660
BSU_23450	sigF	sigma factor	BSU_24700	comGD	224308.BSU23450/224308.BSU24700
BSU_23450	sigF	sigma factor	BSU_24680	comGF	224308.BSU23450/224308.BSU24680
BSU_23450	sigF	sigma factor	BSU_24720	comGB	224308.BSU23450/224308.BSU24720
BSU_23450	sigF	sigma factor	BSU_24690	comGE	224308.BSU23450/224308.BSU24690
BSU_25200	sigA	sigma factor	BSU_35500	degS	224308.BSU25200/224308.BSU35500
BSU_25200	sigA	sigma factor	BSU_35490	degU	224308.BSU25200/224308.BSU35490
BSU_35490	degU	activation	BSU_35500	degS	224308.BSU35490/224308.BSU35500
BSU_35490	degU	activation	BSU_35490	degU	224308.BSU35490/224308.BSU35490
BSU_13310	tnrA	repression	BSU_35500	degS	224308.BSU13310/224308.BSU35500
BSU_13310	tnrA	repression	BSU_35490	degU	224308.BSU13310/224308.BSU35490
BSU_29740	ccpA	activation	BSU_35500	degS	224308.BSU29740/224308.BSU35500
BSU_29740	ccpA	activation	BSU_35490	degU	224308.BSU29740/224308.BSU35490
BSU_24610	sinR	repression	BSU_35500	degS	224308.BSU24610/224308.BSU35500
BSU_24610	sinR	repression	BSU_35490	degU	224308.BSU24610/224308.BSU35490
NA	Gly-box	RNA switch	BSU_24550	gcvPB	224308.NA/224308.BSU24550
NA	Gly-box	RNA switch	BSU_24560	gcvPA	224308.NA/224308.BSU24560
NA	Gly-box	RNA switch	BSU_24570	gcvT	224308.NA/224308.BSU24570
BSU_25200	sigA	sigma factor	BSU_35670	gtaB	224308.BSU25200/224308.BSU35670
BSU_04730	sigB	sigma factor	BSU_35670	gtaB	224308.BSU04730/224308.BSU35670
BSU_15330	sigG	sigma factor	BSU_03690	gerKD	224308.BSU15330/224308.BSU03690
BSU_23520	fur	repression	BSU_07530	yfmB	224308.BSU23520/224308.BSU07530
BSU_23520	fur	repression	BSU_07520	fecC	224308.BSU23520/224308.BSU07520
BSU_16170	codY	repression	BSU_31560	nupP	224308.BSU16170/224308.BSU31560
BSU_16170	codY	repression	BSU_31540	nupN	224308.BSU16170/224308.BSU31540
BSU_16170	codY	repression	BSU_31550	nupO	224308.BSU16170/224308.BSU31550
BSU_16170	codY	repression	BSU_31570	nupQ	224308.BSU16170/224308.BSU31570
BSU_25200	sigA	sigma factor	BSU_31560	nupP	224308.BSU25200/224308.BSU31560
BSU_25200	sigA	sigma factor	BSU_31540	nupN	224308.BSU25200/224308.BSU31540
BSU_25200	sigA	sigma factor	BSU_31550	nupO	224308.BSU25200/224308.BSU31550
BSU_25200	sigA	sigma factor	BSU_31570	nupQ	224308.BSU25200/224308.BSU31570
BSU_04730	sigB	sigma factor	BSU_09690	nhaX	224308.BSU04730/224308.BSU09690
BSU_24220	spo0A	activation	BSU_19640	yodL	224308.BSU24220/224308.BSU19640
BSU_23520	fur	repression	BSU_32010	besA	224308.BSU23520/224308.BSU32010
BSU_00370	abrB	repression	BSU_32010	besA	224308.BSU00370/224308.BSU32010
BSU_17850	lexA	repression	BSU_22790	hbs	224308.BSU17850/224308.BSU22790
BSU_25200	sigA	sigma factor	BSU_22790	hbs	224308.BSU25200/224308.BSU22790
BSU_00980	sigH	sigma factor	BSU_22790	hbs	224308.BSU00980/224308.BSU22790
BSU_10420	comK	repression	BSU_14020	kre	224308.BSU10420/224308.BSU14020
BSU_05970	rex	repression	BSU_12290	ndh	224308.BSU05970/224308.BSU12290
BSU_05970	rex	repression	BSU_12280	yjlC	224308.BSU05970/224308.BSU12280
NA	stringent response	negative regulation	BSU_12290	ndh	224308.NA/224308.BSU12290
NA	stringent response	negative regulation	BSU_12280	yjlC	224308.NA/224308.BSU12280
NA	stringent response	negative regulation	BSU_36810	atpD	224308.NA/224308.BSU36810
NA	stringent response	negative regulation	BSU_36820	atpG	224308.NA/224308.BSU36820
NA	stringent response	negative regulation	BSU_36860	atpE	224308.NA/224308.BSU36860
NA	stringent response	negative regulation	BSU_36880	atpI	224308.NA/224308.BSU36880
NA	stringent response	negative regulation	BSU_36850	atpF	224308.NA/224308.BSU36850
NA	stringent response	negative regulation	BSU_36800	atpC	224308.NA/224308.BSU36800
NA	stringent response	negative regulation	BSU_36870	atpB	224308.NA/224308.BSU36870
NA	stringent response	negative regulation	BSU_36830	atpA	224308.NA/224308.BSU36830
NA	stringent response	negative regulation	BSU_36840	atpH	224308.NA/224308.BSU36840
BSU_15320	sigE	sigma factor	BSU_04610	ydcA	224308.BSU15320/224308.BSU04610
BSU_16470	sigD	sigma factor	BSU_16070	ylqG	224308.BSU16470/224308.BSU16070
BSU_16470	sigD	sigma factor	BSU_16080	ylqH	224308.BSU16470/224308.BSU16080
BSU_16470	sigD	sigma factor	BSU_16060	rnhB	224308.BSU16470/224308.BSU16060
BSU_28410	gerE	activation	BSU_07310	yfnD	224308.BSU28410/224308.BSU07310
BSU_28410	gerE	activation	BSU_07290	yfnF	224308.BSU28410/224308.BSU07290
BSU_28410	gerE	activation	BSU_07280	yfnG	224308.BSU28410/224308.BSU07280
BSU_28410	gerE	activation	BSU_07270	yfnH	224308.BSU28410/224308.BSU07270
BSU_28410	gerE	activation	BSU_07300	yfnE	224308.BSU28410/224308.BSU07300
BSU_25760	sigK	sigma factor	BSU_07310	yfnD	224308.BSU25760/224308.BSU07310
BSU_25760	sigK	sigma factor	BSU_07290	yfnF	224308.BSU25760/224308.BSU07290
BSU_25760	sigK	sigma factor	BSU_07280	yfnG	224308.BSU25760/224308.BSU07280
BSU_25760	sigK	sigma factor	BSU_07270	yfnH	224308.BSU25760/224308.BSU07270
BSU_25760	sigK	sigma factor	BSU_07300	yfnE	224308.BSU25760/224308.BSU07300
BSU_15320	sigE	sigma factor	BSU_07310	yfnD	224308.BSU15320/224308.BSU07310
BSU_15320	sigE	sigma factor	BSU_07290	yfnF	224308.BSU15320/224308.BSU07290
BSU_15320	sigE	sigma factor	BSU_07280	yfnG	224308.BSU15320/224308.BSU07280
BSU_15320	sigE	sigma factor	BSU_07270	yfnH	224308.BSU15320/224308.BSU07270
BSU_15320	sigE	sigma factor	BSU_07300	yfnE	224308.BSU15320/224308.BSU07300
BSU_24220	spo0A	activation	BSU_07460	yfmI	224308.BSU24220/224308.BSU07460
BSU_24220	spo0A	activation	BSU_07450	yfmJ	224308.BSU24220/224308.BSU07450
BSU_00370	abrB	repression	BSU_07460	yfmI	224308.BSU00370/224308.BSU07460
BSU_00370	abrB	repression	BSU_07450	yfmJ	224308.BSU00370/224308.BSU07450
BSU_03890	gabR	activation	BSU_03910	gabD	224308.BSU03890/224308.BSU03910
BSU_25200	sigA	sigma factor	BSU_03910	gabD	224308.BSU25200/224308.BSU03910
BSU_04730	sigB	sigma factor	BSU_03910	gabD	224308.BSU04730/224308.BSU03910
BSU_09520	sigM	sigma factor	BSU_23370	ypuA	224308.BSU09520/224308.BSU23370
BSU_12000	manR	activation	BSU_12030	yjdF	224308.BSU12000/224308.BSU12030
BSU_12000	manR	activation	BSU_12010	manP	224308.BSU12000/224308.BSU12010
BSU_12000	manR	activation	BSU_12020	manA	224308.BSU12000/224308.BSU12020
BSU_25200	sigA	sigma factor	BSU_12030	yjdF	224308.BSU25200/224308.BSU12030
BSU_25200	sigA	sigma factor	BSU_12010	manP	224308.BSU25200/224308.BSU12010
BSU_25200	sigA	sigma factor	BSU_12020	manA	224308.BSU25200/224308.BSU12020
BSU_29740	ccpA	repression	BSU_09880	yhaR	224308.BSU29740/224308.BSU09880
BSU_01730	sigW	sigma factor	BSU_27180	yrhH	224308.BSU01730/224308.BSU27180
BSU_09520	sigM	sigma factor	BSU_27180	yrhH	224308.BSU09520/224308.BSU27180
BSU_23100	sigX	sigma factor	BSU_27180	yrhH	224308.BSU23100/224308.BSU27180
BSU_15320	sigE	sigma factor	BSU_09165	yhcO	224308.BSU15320/224308.BSU09165
BSU_25760	sigK	sigma factor	BSU_09165	yhcO	224308.BSU25760/224308.BSU09165
BSU_31070	gbsR	repression	BSU_33700	opuBD	224308.BSU31070/224308.BSU33700
BSU_31070	gbsR	repression	BSU_33730	opuBA	224308.BSU31070/224308.BSU33730
BSU_31070	gbsR	repression	BSU_33720	opuBB	224308.BSU31070/224308.BSU33720
BSU_31070	gbsR	repression	BSU_33710	opuBC	224308.BSU31070/224308.BSU33710
BSU_33840	opcR	repression	BSU_33700	opuBD	224308.BSU33840/224308.BSU33700
BSU_33840	opcR	repression	BSU_33730	opuBA	224308.BSU33840/224308.BSU33730
BSU_33840	opcR	repression	BSU_33720	opuBB	224308.BSU33840/224308.BSU33720
BSU_33840	opcR	repression	BSU_33710	opuBC	224308.BSU33840/224308.BSU33710
BSU_15670	remA	activation	BSU_33700	opuBD	224308.BSU15670/224308.BSU33700
BSU_15670	remA	activation	BSU_33730	opuBA	224308.BSU15670/224308.BSU33730
BSU_15670	remA	activation	BSU_33720	opuBB	224308.BSU15670/224308.BSU33720
BSU_15670	remA	activation	BSU_33710	opuBC	224308.BSU15670/224308.BSU33710
BSU_25200	sigA	sigma factor	BSU_33700	opuBD	224308.BSU25200/224308.BSU33700
BSU_25200	sigA	sigma factor	BSU_33730	opuBA	224308.BSU25200/224308.BSU33730
BSU_25200	sigA	sigma factor	BSU_33720	opuBB	224308.BSU25200/224308.BSU33720
BSU_25200	sigA	sigma factor	BSU_33710	opuBC	224308.BSU25200/224308.BSU33710
BSU_25490	hrcA	repression	BSU_25490	hrcA	224308.BSU25490/224308.BSU25490
BSU_25490	hrcA	repression	BSU_25470	dnaK	224308.BSU25490/224308.BSU25470
BSU_25490	hrcA	repression	BSU_25430	yqeV	224308.BSU25490/224308.BSU25430
BSU_25490	hrcA	repression	BSU_25450	yqeT	224308.BSU25490/224308.BSU25450
BSU_25490	hrcA	repression	BSU_25460	dnaJ	224308.BSU25490/224308.BSU25460
BSU_25490	hrcA	repression	BSU_25480	grpE	224308.BSU25490/224308.BSU25480
BSU_25490	hrcA	repression	BSU_25440	yqeU	224308.BSU25490/224308.BSU25440
BSU_25200	sigA	sigma factor	BSU_25490	hrcA	224308.BSU25200/224308.BSU25490
BSU_25200	sigA	sigma factor	BSU_25470	dnaK	224308.BSU25200/224308.BSU25470
BSU_25200	sigA	sigma factor	BSU_25430	yqeV	224308.BSU25200/224308.BSU25430
BSU_25200	sigA	sigma factor	BSU_25450	yqeT	224308.BSU25200/224308.BSU25450
BSU_25200	sigA	sigma factor	BSU_25460	dnaJ	224308.BSU25200/224308.BSU25460
BSU_25200	sigA	sigma factor	BSU_25480	grpE	224308.BSU25200/224308.BSU25480
BSU_25200	sigA	sigma factor	BSU_25440	yqeU	224308.BSU25200/224308.BSU25440
BSU_15320	sigE	sigma factor	BSU_25750	nucB	224308.BSU15320/224308.BSU25750
BSU_15670	remA	activation	BSU_03000	opuAC	224308.BSU15670/224308.BSU03000
BSU_15670	remA	activation	BSU_02990	opuAB	224308.BSU15670/224308.BSU02990
BSU_15670	remA	activation	BSU_02980	opuAA	224308.BSU15670/224308.BSU02980
BSU_25200	sigA	sigma factor	BSU_03000	opuAC	224308.BSU25200/224308.BSU03000
BSU_25200	sigA	sigma factor	BSU_02990	opuAB	224308.BSU25200/224308.BSU02990
BSU_25200	sigA	sigma factor	BSU_02980	opuAA	224308.BSU25200/224308.BSU02980
BSU_31210	rhaR	repression	BSU_31190	rhaM	224308.BSU31210/224308.BSU31190
BSU_31210	rhaR	repression	BSU_31200	rhaB	224308.BSU31210/224308.BSU31200
BSU_31210	rhaR	repression	BSU_31220	rhaEW	224308.BSU31210/224308.BSU31220
BSU_31210	rhaR	repression	BSU_31210	rhaR	224308.BSU31210/224308.BSU31210
BSU_31210	rhaR	repression	BSU_31180	rhaA	224308.BSU31210/224308.BSU31180
BSU_29740	ccpA	repression	BSU_31190	rhaM	224308.BSU29740/224308.BSU31190
BSU_29740	ccpA	repression	BSU_31200	rhaB	224308.BSU29740/224308.BSU31200
BSU_29740	ccpA	repression	BSU_31220	rhaEW	224308.BSU29740/224308.BSU31220
BSU_29740	ccpA	repression	BSU_31210	rhaR	224308.BSU29740/224308.BSU31210
BSU_29740	ccpA	repression	BSU_31180	rhaA	224308.BSU29740/224308.BSU31180
BSU_25200	sigA	sigma factor	BSU_31190	rhaM	224308.BSU25200/224308.BSU31190
BSU_25200	sigA	sigma factor	BSU_31200	rhaB	224308.BSU25200/224308.BSU31200
BSU_25200	sigA	sigma factor	BSU_31220	rhaEW	224308.BSU25200/224308.BSU31220
BSU_25200	sigA	sigma factor	BSU_31210	rhaR	224308.BSU25200/224308.BSU31210
BSU_25200	sigA	sigma factor	BSU_31180	rhaA	224308.BSU25200/224308.BSU31180
BSU_17850	lexA	repression	BSU_20440	yorB	224308.BSU17850/224308.BSU20440
BSU_17850	lexA	repression	BSU_20430	yorC	224308.BSU17850/224308.BSU20430
BSU_05970	rex	repression	BSU_03060	lctP	224308.BSU05970/224308.BSU03060
BSU_05970	rex	repression	BSU_03050	ldh	224308.BSU05970/224308.BSU03050
BSU_25200	sigA	sigma factor	BSU_03060	lctP	224308.BSU25200/224308.BSU03060
BSU_25200	sigA	sigma factor	BSU_03050	ldh	224308.BSU25200/224308.BSU03050
BSU_13310	tnrA	repression	BSU_37930	ywdK	224308.BSU13310/224308.BSU37930
BSU_13310	tnrA	repression	BSU_37940	ywdJ	224308.BSU13310/224308.BSU37940
BSU_13310	tnrA	repression	BSU_37950	ywdI	224308.BSU13310/224308.BSU37950
BSU_25200	sigA	sigma factor	BSU_10010	trpP	224308.BSU25200/224308.BSU10010
BSU_16170	codY	repression	BSU_32580	frlM	224308.BSU16170/224308.BSU32580
BSU_16170	codY	repression	BSU_32550	frlP	224308.BSU16170/224308.BSU32550
BSU_16170	codY	repression	BSU_32590	frlN	224308.BSU16170/224308.BSU32590
BSU_16170	codY	repression	BSU_32600	frlO	224308.BSU16170/224308.BSU32600
BSU_16170	codY	repression	BSU_32570	frlD	224308.BSU16170/224308.BSU32570
BSU_16170	codY	repression	BSU_32610	frlB	224308.BSU16170/224308.BSU32610
BSU_32560	frlR	repression	BSU_32580	frlM	224308.BSU32560/224308.BSU32580
BSU_32560	frlR	repression	BSU_32550	frlP	224308.BSU32560/224308.BSU32550
BSU_32560	frlR	repression	BSU_32590	frlN	224308.BSU32560/224308.BSU32590
BSU_32560	frlR	repression	BSU_32600	frlO	224308.BSU32560/224308.BSU32600
BSU_32560	frlR	repression	BSU_32570	frlD	224308.BSU32560/224308.BSU32570
BSU_32560	frlR	repression	BSU_32610	frlB	224308.BSU32560/224308.BSU32610
BSU_04730	sigB	sigma factor	BSU_06590	yerD	224308.BSU04730/224308.BSU06590
BSU_15320	sigE	sigma factor	BSU_16720	ymxH	224308.BSU15320/224308.BSU16720
BSU_04730	sigB	sigma factor	BSU_02110	ybyB	224308.BSU04730/224308.BSU02110
BSU_28410	gerE	repression	BSU_10900	yisY	224308.BSU28410/224308.BSU10900
BSU_15330	sigG	sigma factor	BSU_10900	yisY	224308.BSU15330/224308.BSU10900
BSU_25760	sigK	sigma factor	BSU_10900	yisY	224308.BSU25760/224308.BSU10900
BSU_15320	sigE	sigma factor	BSU_10900	yisY	224308.BSU15320/224308.BSU10900
BSU_29740	ccpA	unknown	BSU_28460	yslB	224308.BSU29740/224308.BSU28460
BSU_24520	mntR	repression	BSU_30750	mntC	224308.BSU24520/224308.BSU30750
BSU_24520	mntR	repression	BSU_30770	mntA	224308.BSU24520/224308.BSU30770
BSU_24520	mntR	repression	BSU_30760	mntB	224308.BSU24520/224308.BSU30760
BSU_24520	mntR	repression	BSU_30740	mntD	224308.BSU24520/224308.BSU30740
BSU_29740	ccpA	repression	BSU_39070	bglS	224308.BSU29740/224308.BSU39070
BSU_39080	licT	antitermination	BSU_39070	bglS	224308.BSU39080/224308.BSU39070
BSU_25200	sigA	sigma factor	BSU_39070	bglS	224308.BSU25200/224308.BSU39070
BSU_33660	rghR	repression	BSU_06839	phrH	224308.BSU33660/224308.BSU06839
BSU_25200	sigA	sigma factor	BSU_06839	phrH	224308.BSU25200/224308.BSU06839
BSU_04730	sigB	sigma factor	BSU_33610	rnr	224308.BSU04730/224308.BSU33610
BSU_04730	sigB	sigma factor	BSU_misc_RNA_55	ssrA	224308.BSU04730/224308.BSUmiscRNA55
BSU_04730	sigB	sigma factor	BSU_33620	yvaK	224308.BSU04730/224308.BSU33620
BSU_04730	sigB	sigma factor	BSU_33600	smpB	224308.BSU04730/224308.BSU33600
BSU_04730	sigB	sigma factor	BSU_33630	secG	224308.BSU04730/224308.BSU33630
BSU_25200	sigA	sigma factor	BSU_15730	fmt	224308.BSU25200/224308.BSU15730
BSU_25200	sigA	sigma factor	BSU_15740	yloM	224308.BSU25200/224308.BSU15740
BSU_25200	sigA	sigma factor	BSU_15720	defA	224308.BSU25200/224308.BSU15720
BSU_25200	sigA	sigma factor	BSU_15750	yloN	224308.BSU25200/224308.BSU15750
BSU_15330	sigG	sigma factor	BSU_22290	sspM	224308.BSU15330/224308.BSU22290
BSU_33950	cggR	repression	BSU_33920	tpi	224308.BSU33950/224308.BSU33920
BSU_33950	cggR	repression	BSU_33900	eno	224308.BSU33950/224308.BSU33900
BSU_33950	cggR	repression	BSU_33950	cggR	224308.BSU33950/224308.BSU33950
BSU_33950	cggR	repression	BSU_33910	pgm	224308.BSU33950/224308.BSU33910
BSU_33950	cggR	repression	BSU_33940	gapA	224308.BSU33950/224308.BSU33940
BSU_33950	cggR	repression	BSU_33930	pgk	224308.BSU33950/224308.BSU33930
BSU_25200	sigA	sigma factor	BSU_33920	tpi	224308.BSU25200/224308.BSU33920
BSU_25200	sigA	sigma factor	BSU_33900	eno	224308.BSU25200/224308.BSU33900
BSU_25200	sigA	sigma factor	BSU_33950	cggR	224308.BSU25200/224308.BSU33950
BSU_25200	sigA	sigma factor	BSU_33910	pgm	224308.BSU25200/224308.BSU33910
BSU_25200	sigA	sigma factor	BSU_33940	gapA	224308.BSU25200/224308.BSU33940
BSU_25200	sigA	sigma factor	BSU_33930	pgk	224308.BSU25200/224308.BSU33930
BSU_00370	abrB	repression	BSU_38130	ywcE	224308.BSU00370/224308.BSU38130
BSU_25200	sigA	sigma factor	BSU_38130	ywcE	224308.BSU25200/224308.BSU38130
BSU_02500	ycbG	repression	BSU_02500	ycbG	224308.BSU02500/224308.BSU02500
BSU_02500	ycbG	repression	BSU_02520	ycbJ	224308.BSU02500/224308.BSU02520
BSU_02500	ycbG	repression	BSU_02460	ycbC	224308.BSU02500/224308.BSU02460
BSU_02500	ycbG	repression	BSU_02490	ycbF	224308.BSU02500/224308.BSU02490
