protein1 protein2 homology experiments experiments_transferred database database_transferred textmining textmining_transferred combined_score
224308.BSU24340 224308.BSU06360 0 0 0 0 0 0 302 302
224308.BSU24340 224308.BSU17200 0 0 0 0 0 0 299 299
224308.BSU24340 224308.BSU17210 0 0 0 0 0 0 321 321
224308.BSU24340 224308.BSU23280 0 0 394 0 0 0 0 394
224308.BSU24350 224308.BSU37710 0 0 260 0 0 0 164 354
224308.BSU24350 224308.BSU23280 0 0 406 0 0 0 0 406
224308.BSU24350 224308.BSU29210 0 0 302 900 0 475 217 967
224308.BSU24350 224308.BSU22440 0 0 543 0 0 0 308 670
224308.BSU24350 224308.BSU15900 0 0 0 0 0 62 213 230
224308.BSU24350 224308.BSU18210 0 0 0 0 0 0 212 212
224308.BSU24350 224308.BSU24340 0 0 260 900 0 0 210 936
224308.BSU24350 224308.BSU36520 0 0 0 0 0 0 197 197
224308.BSU24350 224308.BSU25010 0 0 540 0 0 0 164 598
224308.BSU24350 224308.BSU33900 0 0 236 0 0 0 0 236
224308.BSU24350 224308.BSU29200 0 0 302 900 0 0 0 927
224308.BSU24350 224308.BSU23920 0 0 0 360 0 0 197 464
224308.BSU24350 224308.BSU17120 0 0 0 0 0 0 298 298
224308.BSU24350 224308.BSU18240 0 0 540 900 0 0 230 961
224308.BSU24360 224308.BSU36750 0 0 0 0 0 338 0 338
224308.BSU24360 224308.BSU25530 0 0 0 0 0 256 0 256
224308.BSU24360 224308.BSU36550 0 964 0 0 0 956 0 998
224308.BSU24360 224308.BSU24370 0 0 0 0 0 348 0 347
224308.BSU24370 224308.BSU24360 0 0 0 0 0 348 0 347
224308.BSU24370 224308.BSU24380 0 0 0 0 0 272 0 272
224308.BSU24380 224308.BSU24420 0 0 0 0 0 291 222 424
224308.BSU24380 224308.BSU24370 0 0 0 0 0 272 0 272
224308.BSU24380 224308.BSU24390 0 0 0 0 0 230 221 374
224308.BSU24380 224308.BSU24400 0 0 0 0 0 304 213 428
224308.BSU24390 224308.BSU24380 0 0 0 0 0 230 221 374
224308.BSU24390 224308.BSU23890 0 526 0 0 0 0 0 526
224308.BSU24390 224308.BSU24420 0 0 0 0 0 289 216 418
224308.BSU24390 224308.BSU24400 0 0 0 0 0 280 213 409
224308.BSU24390 224308.BSU41040 0 526 0 0 0 0 0 526
224308.BSU24400 224308.BSU24380 0 0 0 0 0 304 213 428
224308.BSU24400 224308.BSU24390 0 0 0 0 0 280 213 409
224308.BSU24400 224308.BSU24420 0 0 0 0 0 245 213 380
224308.BSU24420 224308.BSU24380 0 0 0 0 0 291 222 424
224308.BSU24420 224308.BSU24400 0 0 0 0 0 245 213 380
224308.BSU24420 224308.BSU24390 0 0 0 0 0 289 216 418
224308.BSU24430 224308.BSU36550 0 0 0 0 0 348 0 347
224308.BSU24450 224308.BSU28860 0 0 856 0 0 0 0 856
224308.BSU24450 224308.BSU01230 0 0 861 0 0 0 0 861
224308.BSU24450 224308.BSU01240 0 0 861 0 0 0 0 861
224308.BSU24450 224308.BSU16940 0 0 170 0 0 0 0 169
224308.BSU24450 224308.BSU17040 0 0 216 0 0 0 0 216
224308.BSU24450 224308.BSU01220 0 0 861 0 0 0 0 861
224308.BSU24450 224308.BSU01290 0 0 730 0 0 0 0 730
224308.BSU24450 224308.BSU10640 0 0 186 0 0 0 0 186
224308.BSU24450 224308.BSU24520 0 0 191 0 0 0 0 191
224308.BSU24450 224308.BSU01100 0 0 861 0 0 0 0 861
224308.BSU24450 224308.BSU30940 0 0 0 0 0 0 167 167
224308.BSU24450 224308.BSU01160 0 0 861 0 0 0 0 861
224308.BSU24450 224308.BSU01350 0 0 861 0 0 0 0 861
224308.BSU24450 224308.BSU01080 0 0 203 0 0 0 0 203
224308.BSU24450 224308.BSU01310 0 0 861 0 0 0 0 861
224308.BSU24450 224308.BSU01389 0 0 821 0 0 0 0 821
224308.BSU24450 224308.BSU29660 0 0 861 0 0 0 0 861
224308.BSU24450 224308.BSU00520 0 0 852 0 0 0 0 852
224308.BSU24450 224308.BSU01400 0 0 839 0 0 0 0 839
224308.BSU24450 224308.BSU23380 0 0 0 0 0 0 223 223
224308.BSU24450 224308.BSU19940 0 0 186 0 0 0 0 186
224308.BSU24450 224308.BSU01150 0 0 861 0 0 0 0 861
224308.BSU24450 224308.BSU01120 0 0 828 0 0 0 231 862
224308.BSU24450 224308.BSU21880 0 0 450 0 0 0 0 450
224308.BSU24450 224308.BSU01440 0 0 852 0 0 0 0 852
224308.BSU24450 224308.BSU09910 0 0 186 0 0 0 0 186
224308.BSU24450 224308.BSU08880 0 0 730 0 0 0 0 730
224308.BSU24450 224308.BSU28850 0 0 852 0 0 0 0 852
224308.BSU24450 224308.BSU01030 0 0 861 0 0 0 0 861
224308.BSU24450 224308.BSU37070 0 0 729 0 0 0 0 729
224308.BSU24450 224308.BSU01090 0 0 729 0 0 0 0 729
224308.BSU24450 224308.BSU00920 0 0 831 0 0 0 0 831
224308.BSU24450 224308.BSU01410 0 0 861 0 0 0 0 861
224308.BSU24450 224308.BSU01280 0 0 861 0 0 0 0 861
224308.BSU24450 224308.BSU16040 0 0 852 0 0 0 0 852
224308.BSU24450 224308.BSU10650 0 0 251 0 0 0 0 250
224308.BSU24450 224308.BSU27940 0 0 852 0 0 0 0 852
224308.BSU24450 224308.BSU25410 0 0 831 0 0 0 0 831
224308.BSU24450 224308.BSU01070 0 0 197 0 0 0 0 197
224308.BSU24450 224308.BSU15990 0 0 852 0 0 0 0 852
224308.BSU24450 224308.BSU40890 0 0 852 0 0 0 0 852
224308.BSU24450 224308.BSU01270 0 0 861 0 0 0 0 861
224308.BSU24450 224308.BSU30870 0 0 526 0 0 0 0 526
224308.BSU24450 224308.BSU01320 0 0 861 0 0 0 0 861
224308.BSU24450 224308.BSU24900 0 0 730 0 0 0 0 730
224308.BSU24450 224308.BSU30750 0 0 191 0 0 0 0 191
224308.BSU24450 224308.BSU01170 0 0 861 0 0 0 0 861
224308.BSU24450 224308.BSU16680 0 0 861 0 0 0 0 861
224308.BSU24450 224308.BSU40920 0 0 0 0 0 0 196 196
224308.BSU24450 224308.BSU01040 0 0 729 0 0 0 0 729
224308.BSU24450 224308.BSU01180 0 0 861 0 0 0 0 861
224308.BSU24450 224308.BSU41060 0 0 798 0 0 0 0 798
224308.BSU24450 224308.BSU01300 0 0 861 0 0 0 0 861
224308.BSU24450 224308.BSU15080 0 0 852 0 0 0 0 852
224308.BSU24450 224308.BSU40910 0 0 852 0 0 0 0 852
224308.BSU24450 224308.BSU34860 0 0 245 0 0 0 0 244
224308.BSU24450 224308.BSU01500 0 0 852 0 0 0 0 852
224308.BSU24450 224308.BSU15820 0 0 856 0 0 0 0 856
224308.BSU24450 224308.BSU06770 0 0 216 0 0 0 0 216
224308.BSU24450 224308.BSU33610 0 0 235 0 0 0 0 235
224308.BSU24450 224308.BSU40500 0 0 852 0 0 0 0 852
224308.BSU24450 224308.BSU01260 0 0 861 0 0 0 0 861
224308.BSU24450 224308.BSU01970 0 0 450 0 0 0 0 450
224308.BSU24450 224308.BSU01490 0 0 861 0 0 0 0 861
224308.BSU24450 224308.BSU27960 0 0 852 0 0 0 0 852
224308.BSU24450 224308.BSU16620 0 0 729 0 0 0 0 729
224308.BSU24450 224308.BSU33920 0 0 0 0 0 0 232 231
224308.BSU24450 224308.BSU00990 0 0 730 0 0 0 0 730
224308.BSU24450 224308.BSU01330 0 0 861 0 0 0 0 861
224308.BSU24450 224308.BSU01250 0 0 861 0 0 0 0 861
224308.BSU24450 224308.BSU01110 0 0 861 0 0 0 0 861
224308.BSU24450 224308.BSU01420 0 0 861 0 0 0 0 861
224308.BSU24450 224308.BSU04100 0 0 191 0 0 0 0 191
224308.BSU24450 224308.BSU30700 0 0 729 0 0 0 0 729
224308.BSU24450 224308.BSU01200 0 0 861 0 0 0 0 861
224308.BSU24450 224308.BSU07280 0 0 526 0 0 0 0 526
224308.BSU24450 224308.BSU01380 0 0 321 0 0 0 0 321
224308.BSU24450 224308.BSU16630 0 0 216 0 0 0 0 216
224308.BSU24450 224308.BSU01340 0 0 861 0 0 0 0 861
224308.BSU24450 224308.BSU16490 0 0 861 0 0 0 0 861
224308.BSU24450 224308.BSU01190 0 0 861 0 0 0 0 861
224308.BSU24450 224308.BSU01210 0 0 861 0 0 0 0 861
224308.BSU24450 224308.BSU07690 0 0 321 0 0 0 0 321
224308.BSU24450 224308.BSU00820 0 0 0 0 0 0 232 231
224308.BSU24450 224308.BSU30180 0 0 526 0 0 0 0 526
224308.BSU24450 224308.BSU25550 0 0 852 0 0 0 0 852
224308.BSU24450 224308.BSU01020 0 0 255 0 0 0 0 254
224308.BSU24460 224308.BSU00090 0 0 448 0 0 0 0 448
224308.BSU24460 224308.BSU06680 0 0 212 0 0 0 0 212
224308.BSU24460 224308.BSU32130 0 0 258 0 0 0 0 258
224308.BSU24460 224308.BSU01120 0 0 59 0 0 0 146 162
224308.BSU24460 224308.BSU15430 0 0 198 0 0 0 166 302
224308.BSU24460 224308.BSU41010 0 0 0 0 0 0 198 198
224308.BSU24470 224308.BSU23080 0 0 0 900 0 0 0 900
224308.BSU24470 224308.BSU01190 0 0 0 0 0 0 165 165
224308.BSU24470 224308.BSU13990 0 0 0 0 0 395 0 394
224308.BSU24520 224308.BSU01070 0 0 168 0 0 0 0 167
224308.BSU24520 224308.BSU24450 0 0 191 0 0 0 0 191
224308.BSU24520 224308.BSU30740 0 0 0 0 0 0 206 206
224308.BSU24520 224308.BSU32750 0 0 191 0 0 0 0 191
224308.BSU24520 224308.BSU16630 0 0 204 0 0 0 0 204
224308.BSU24530 224308.BSU32800 0 0 517 0 0 0 0 517
224308.BSU24530 224308.BSU24030 0 0 160 0 0 0 0 159
224308.BSU24530 224308.BSU32330 0 0 0 0 0 0 176 175
224308.BSU24530 224308.BSU14600 0 0 160 0 0 0 0 159
224308.BSU24530 224308.BSU08080 0 0 160 0 0 0 0 159
224308.BSU24530 224308.BSU19360 0 0 160 0 0 0 0 159
224308.BSU24540 224308.BSU17220 0 0 211 0 0 0 0 211
224308.BSU24540 224308.BSU01190 0 0 247 0 0 0 0 246
224308.BSU24540 224308.BSU25320 0 0 558 0 0 0 0 558
224308.BSU24540 224308.BSU07620 0 0 213 0 0 0 0 213
224308.BSU24540 224308.BSU01020 0 0 518 0 0 0 0 518
224308.BSU24540 224308.BSU04170 0 0 256 0 0 0 0 256
224308.BSU24540 224308.BSU17130 0 0 211 0 0 0 0 211
224308.BSU24540 224308.BSU08220 0 0 213 0 0 0 0 213
224308.BSU24540 224308.BSU00090 0 0 250 0 0 0 0 250
224308.BSU24540 224308.BSU25020 0 0 513 0 0 0 0 513
224308.BSU24540 224308.BSU25460 0 0 247 0 0 0 0 246
224308.BSU24540 224308.BSU23790 0 0 213 0 0 0 0 213
224308.BSU24540 224308.BSU30790 0 0 256 0 0 0 0 256
224308.BSU24540 224308.BSU01480 0 0 265 0 0 0 0 265
224308.BSU24540 224308.BSU17180 0 0 713 0 0 0 0 713
224308.BSU24540 224308.BSU25200 0 0 231 0 0 0 0 230
224308.BSU24540 224308.BSU26510 0 0 213 0 0 0 0 213
224308.BSU24540 224308.BSU38520 0 0 211 0 0 0 0 211
224308.BSU24540 224308.BSU14320 0 0 213 0 0 0 0 213
224308.BSU24540 224308.BSU09720 0 0 213 0 0 0 0 213
224308.BSU24540 224308.BSU28560 0 0 256 0 0 0 0 256
224308.BSU24540 224308.BSU17200 0 0 211 0 0 0 0 211
224308.BSU24540 224308.BSU17210 0 0 211 0 0 0 0 211
224308.BSU24540 224308.BSU19080 0 0 213 0 0 0 0 213
224308.BSU24540 224308.BSU16630 0 0 265 0 0 0 0 265
224308.BSU24540 224308.BSU10360 0 0 256 0 0 0 0 256
224308.BSU24540 224308.BSU01270 0 0 505 0 0 0 0 505
224308.BSU24540 224308.BSU25780 0 0 238 0 0 0 0 237
224308.BSU24540 224308.BSU17250 0 0 213 0 0 0 0 213
224308.BSU24540 224308.BSU14310 0 0 0 0 0 0 164 163
224308.BSU24540 224308.BSU24790 0 0 213 0 0 0 0 213
224308.BSU24540 224308.BSU08690 0 0 213 0 0 0 0 213
224308.BSU24540 224308.BSU09710 0 0 213 0 0 0 0 213
224308.BSU24540 224308.BSU03510 0 0 211 0 0 0 0 211
224308.BSU24540 224308.BSU15920 0 0 211 0 0 0 0 211
224308.BSU24540 224308.BSU30490 0 0 247 0 0 0 0 246
224308.BSU24540 224308.BSU23360 0 0 505 0 0 0 0 505
224308.BSU24540 224308.BSU15140 0 0 247 0 0 0 0 246
224308.BSU24540 224308.BSU01250 0 0 542 0 0 0 0 542
224308.BSU24540 224308.BSU01440 0 0 525 0 0 0 0 525
224308.BSU24540 224308.BSU10270 0 0 256 0 0 0 0 256
224308.BSU24540 224308.BSU34820 0 0 213 0 0 0 0 213
224308.BSU24540 224308.BSU03490 0 0 211 0 0 0 0 211
224308.BSU24540 224308.BSU18250 0 0 256 0 0 0 0 256
224308.BSU24540 224308.BSU36930 0 0 238 0 0 0 0 237
224308.BSU24540 224308.BSU29890 0 0 213 0 0 0 0 213
224308.BSU24540 224308.BSU07880 0 0 238 0 0 0 0 237
224308.BSU24540 224308.BSU17090 0 0 213 0 0 0 0 213
224308.BSU24540 224308.BSU14130 0 0 250 0 0 0 0 250
224308.BSU24540 224308.BSU31960 0 0 211 0 0 0 0 211
224308.BSU24540 224308.BSU02530 0 0 247 0 0 0 0 246
224308.BSU24540 224308.BSU14330 0 0 213 0 0 0 0 213
224308.BSU24540 224308.BSU37230 0 0 213 0 0 0 0 213
224308.BSU24540 224308.BSU22050 0 0 265 0 0 0 0 265
224308.BSU24540 224308.BSU27960 0 0 525 0 0 0 0 525
224308.BSU24540 224308.BSU01490 0 0 505 0 0 0 0 505
224308.BSU24540 224308.BSU01260 0 0 247 0 0 0 0 246
224308.BSU24540 224308.BSU09230 0 0 250 0 0 0 0 250
224308.BSU24540 224308.BSU08210 0 0 213 0 0 0 0 213
224308.BSU24540 224308.BSU01350 0 0 505 0 0 0 0 505
224308.BSU24540 224308.BSU40700 0 0 213 0 0 0 0 213
224308.BSU24540 224308.BSU19330 0 0 513 0 0 0 0 513
224308.BSU24540 224308.BSU01160 0 0 501 0 0 0 0 501
224308.BSU24550 224308.BSU24570 0 0 64 900 0 0 219 920
224308.BSU24550 224308.BSU29750 0 0 0 0 0 0 210 210
224308.BSU24550 224308.BSU24060 0 0 0 900 0 0 178 914
224308.BSU24550 224308.BSU36900 0 0 0 0 0 0 232 231
224308.BSU24550 224308.BSU08090 0 0 0 900 0 0 178 914
224308.BSU24550 224308.BSU32800 0 0 56 900 0 0 232 921
224308.BSU24550 224308.BSU14610 0 0 0 900 0 0 178 914
224308.BSU24550 224308.BSU24560 0 0 744 900 0 0 0 973
224308.BSU24550 224308.BSU30320 0 0 172 0 0 0 0 171
224308.BSU24560 224308.BSU08090 0 0 0 900 0 0 173 913
224308.BSU24560 224308.BSU14610 0 0 0 900 0 0 173 913
224308.BSU24560 224308.BSU24060 0 0 0 900 0 0 173 913
224308.BSU24560 224308.BSU32800 0 0 0 900 0 0 232 919
224308.BSU24560 224308.BSU24570 0 0 0 900 0 0 219 918
224308.BSU24560 224308.BSU24550 0 0 744 900 0 0 0 973
224308.BSU24570 224308.BSU04520 0 0 136 0 0 0 135 220
224308.BSU24570 224308.BSU15760 0 0 52 0 833 0 0 834
224308.BSU24570 224308.BSU11670 0 0 539 0 0 0 178 604
224308.BSU24570 224308.BSU11010 0 0 0 0 0 0 354 354
224308.BSU24570 224308.BSU17200 0 0 0 0 0 0 210 210
224308.BSU24570 224308.BSU17210 0 0 0 0 0 0 213 213
224308.BSU24570 224308.BSU36900 0 0 0 900 0 0 0 900
224308.BSU24570 224308.BSU24550 0 0 64 900 0 0 219 920
224308.BSU24570 224308.BSU24150 0 0 136 0 0 0 135 220
224308.BSU24570 224308.BSU17180 0 0 0 0 0 0 304 304
224308.BSU24570 224308.BSU24560 0 0 0 900 0 0 219 918
224308.BSU24570 224308.BSU32630 0 0 539 0 0 0 178 604
224308.BSU24570 224308.BSU10390 0 0 539 0 0 0 211 620
224308.BSU24570 224308.BSU18260 0 0 136 0 0 0 135 220
224308.BSU24570 224308.BSU24060 0 0 0 900 0 0 178 914
224308.BSU24570 224308.BSU37170 0 0 136 0 0 0 135 220
224308.BSU24570 224308.BSU08090 0 0 0 900 0 0 178 914
224308.BSU24570 224308.BSU32800 0 0 681 900 0 0 218 972
224308.BSU24570 224308.BSU14610 0 0 0 900 0 0 178 914
224308.BSU24570 224308.BSU32820 0 0 136 0 0 0 135 220
224308.BSU24580 224308.BSU25470 0 0 508 0 0 0 167 572
224308.BSU24580 224308.BSU01070 0 0 729 0 466 0 0 849
224308.BSU24580 224308.BSU35440 0 0 140 0 430 0 0 488
224308.BSU24580 224308.BSU28240 0 0 140 0 111 0 0 202
224308.BSU24580 224308.BSU29710 0 0 441 0 343 0 197 679
224308.BSU24580 224308.BSU04310 0 0 140 0 111 0 0 202
224308.BSU24580 224308.BSU22590 0 0 140 0 111 0 64 221
224308.BSU24580 224308.BSU04580 0 0 240 0 134 0 110 363
224308.BSU24580 224308.BSU40300 0 0 140 0 111 0 0 202
224308.BSU24580 224308.BSU09165 0 0 140 0 111 0 0 202
224308.BSU24580 224308.BSU29090 0 0 314 0 378 0 302 676
224308.BSU24580 224308.BSU37460 0 0 140 0 111 0 0 202
224308.BSU24580 224308.BSU39110 0 0 240 0 134 0 110 363
224308.BSU24580 224308.BSU15680 0 0 321 0 77 0 0 346
224308.BSU24580 224308.BSU21500 0 0 145 0 91 0 77 220
224308.BSU24580 224308.BSU36810 0 0 173 0 0 0 133 252
224308.BSU24580 224308.BSU06140 0 0 140 0 111 0 0 202
224308.BSU24580 224308.BSU23710 0 0 145 0 91 0 77 220
224308.BSU24580 224308.BSU17040 0 0 44 0 0 0 199 201
224308.BSU24580 224308.BSU16940 0 0 434 0 0 0 200 527
224308.BSU24580 224308.BSU22150 0 0 44 0 360 0 142 429
224308.BSU24580 224308.BSU00060 0 0 240 0 0 0 80 270
224308.BSU24580 224308.BSU01080 0 0 690 0 135 0 0 720
224308.BSU24580 224308.BSU01430 0 0 729 0 486 0 106 864
224308.BSU24580 224308.BSU34810 0 0 140 0 111 0 0 202
224308.BSU24580 224308.BSU04780 0 0 255 0 0 0 0 254
224308.BSU24580 224308.BSU01120 0 0 210 0 0 0 0 210
224308.BSU24580 224308.BSU23870 0 0 145 0 91 0 77 220
224308.BSU24580 224308.BSU23020 0 0 330 0 0 0 143 401
224308.BSU24580 224308.BSU21590 0 0 288 0 81 0 103 361
224308.BSU24580 224308.BSU17420 0 0 132 0 0 0 115 198
224308.BSU24580 224308.BSU19220 0 0 330 0 0 0 143 401
224308.BSU24580 224308.BSU05010 0 0 140 0 111 0 0 202
224308.BSU24580 224308.BSU22010 0 0 209 0 378 0 142 540
224308.BSU24580 224308.BSU04260 0 0 265 0 0 0 0 265
224308.BSU24580 224308.BSU00020 0 0 476 0 350 0 0 644
224308.BSU24580 224308.BSU17500 0 0 288 0 81 0 103 361
224308.BSU24580 224308.BSU18090 0 0 240 0 0 0 80 270
224308.BSU24580 224308.BSU26370 0 0 265 0 0 0 0 265
224308.BSU24580 224308.BSU07430 0 0 240 0 134 0 110 363
224308.BSU24580 224308.BSU33900 0 0 510 0 0 0 0 510
224308.BSU24580 224308.BSU09650 0 0 96 0 85 0 81 173
224308.BSU24580 224308.BSU18940 0 0 145 0 91 0 77 220
224308.BSU24580 224308.BSU06770 0 0 0 0 502 0 200 584
224308.BSU24580 224308.BSU27490 0 0 140 0 111 0 0 202
224308.BSU24580 224308.BSU15690 0 0 729 0 487 0 113 865
224308.BSU24580 224308.BSU22050 0 0 186 0 103 0 0 238
224308.BSU24580 224308.BSU16120 0 0 265 0 0 0 0 265
224308.BSU24580 224308.BSU19020 0 0 263 0 490 0 118 639
224308.BSU24580 224308.BSU19010 0 0 288 0 81 0 103 361
224308.BSU24580 224308.BSU01370 0 0 265 0 0 0 0 265
224308.BSU24580 224308.BSU25140 0 0 240 0 134 0 110 363
224308.BSU24580 224308.BSU03770 0 0 140 0 111 0 0 202
224308.BSU24580 224308.BSU35290 0 0 155 0 0 0 0 154
224308.BSU24580 224308.BSU02820 0 0 140 0 111 0 0 202
224308.BSU24580 224308.BSU18930 0 0 145 0 91 0 77 220
224308.BSU24580 224308.BSU27330 0 0 66 0 550 0 80 579
224308.BSU24580 224308.BSU25830 0 0 140 0 111 0 0 202
224308.BSU24580 224308.BSU22400 0 0 44 0 360 0 142 429
224308.BSU24600 224308.BSU24610 0 960 0 0 0 594 0 983
224308.BSU24610 224308.BSU24220 0 0 0 0 0 353 104 395
224308.BSU24610 224308.BSU24600 0 960 0 0 0 594 0 983
224308.BSU24610 224308.BSU09990 0 399 0 0 0 0 0 398
224308.BSU24610 224308.BSU31450 0 0 0 0 0 376 0 376
224308.BSU24630 224308.BSU15950 0 0 0 0 0 0 168 167
224308.BSU24630 224308.BSU01360 0 0 0 0 0 0 210 210
224308.BSU24670 224308.BSU00690 0 0 0 0 0 165 0 165
224308.BSU24690 224308.BSU24710 0 0 0 0 0 264 0 264
224308.BSU24700 224308.BSU24720 0 0 0 0 0 0 214 214
224308.BSU24710 224308.BSU24720 0 0 0 0 0 397 210 503
224308.BSU24710 224308.BSU24690 0 0 0 0 0 264 0 264
224308.BSU24710 224308.BSU24730 0 0 0 0 0 412 0 412
224308.BSU24720 224308.BSU12690 0 0 321 0 0 0 0 321
224308.BSU24720 224308.BSU24710 0 0 0 0 0 397 210 503
224308.BSU24720 224308.BSU26020 0 0 321 0 0 0 0 321
224308.BSU24720 224308.BSU24730 0 0 512 0 0 477 210 780
224308.BSU24720 224308.BSU35300 0 0 172 0 0 0 0 171
224308.BSU24720 224308.BSU28070 0 0 0 0 0 0 219 219
224308.BSU24720 224308.BSU24700 0 0 0 0 0 0 214 214
224308.BSU24730 224308.BSU13420 0 0 0 0 0 0 301 301
224308.BSU24730 224308.BSU24710 0 0 0 0 0 412 0 412
224308.BSU24730 224308.BSU24720 0 0 512 0 0 477 210 780
224308.BSU24730 224308.BSU26020 0 0 321 0 0 0 0 321
224308.BSU24730 224308.BSU25570 0 0 0 0 0 353 320 541
224308.BSU24730 224308.BSU14090 0 0 0 0 0 0 170 169
224308.BSU24730 224308.BSU35470 0 0 0 0 0 352 213 468
224308.BSU24730 224308.BSU21340 0 0 0 0 0 0 199 199
224308.BSU24730 224308.BSU28070 0 0 109 0 0 0 219 274
224308.BSU24730 224308.BSU12690 0 0 321 0 0 0 0 321
224308.BSU24760 224308.BSU13200 0 0 0 0 0 304 0 304
224308.BSU24760 224308.BSU34110 0 0 158 0 0 0 0 157
224308.BSU24760 224308.BSU04740 0 0 158 0 0 0 0 157
224308.BSU24760 224308.BSU16320 0 0 237 0 0 0 0 237
224308.BSU24760 224308.BSU04700 0 0 158 0 0 0 0 157
224308.BSU24760 224308.BSU23460 0 0 259 0 0 0 73 283
224308.BSU24760 224308.BSU04690 0 0 259 0 0 0 73 283
224308.BSU24760 224308.BSU04720 0 0 259 0 0 0 73 283
224308.BSU24760 224308.BSU04670 0 0 0 0 0 314 0 313
224308.BSU24770 224308.BSU38250 0 0 251 0 0 0 0 250
224308.BSU24770 224308.BSU11550 0 0 302 0 0 0 0 302
224308.BSU24790 224308.BSU03510 0 0 203 0 0 0 0 203
224308.BSU24790 224308.BSU25320 0 0 244 0 0 0 0 243
224308.BSU24790 224308.BSU17220 0 0 203 0 0 0 0 203
224308.BSU24790 224308.BSU24540 0 0 213 0 0 0 0 213
224308.BSU24790 224308.BSU15140 0 0 228 0 0 0 0 227
224308.BSU24790 224308.BSU01250 0 0 228 0 0 0 0 227
224308.BSU24790 224308.BSU26530 0 0 213 0 0 0 0 213
224308.BSU24790 224308.BSU17130 0 0 203 0 0 0 0 203
224308.BSU24790 224308.BSU15920 0 0 203 0 0 0 0 203
224308.BSU24790 224308.BSU30490 0 0 228 0 0 0 0 227
224308.BSU24790 224308.BSU01480 0 0 244 0 0 0 0 243
224308.BSU24790 224308.BSU17180 0 0 216 0 0 0 0 216
224308.BSU24790 224308.BSU26510 0 0 213 0 0 0 0 213
224308.BSU24790 224308.BSU31960 0 0 203 0 0 0 0 203
224308.BSU24790 224308.BSU22050 0 0 244 0 0 0 0 243
224308.BSU24790 224308.BSU36930 0 0 219 0 0 0 0 219
224308.BSU24790 224308.BSU07880 0 0 219 0 0 0 0 219
224308.BSU24790 224308.BSU03490 0 0 203 0 0 0 0 203
224308.BSU24790 224308.BSU30310 0 0 213 0 0 0 0 213
224308.BSU24790 224308.BSU25780 0 0 219 0 0 0 0 219
224308.BSU24790 224308.BSU17200 0 0 216 0 0 0 0 216
224308.BSU24790 224308.BSU17210 0 0 216 0 0 0 0 216
224308.BSU24790 224308.BSU38520 0 0 203 0 0 0 0 203
224308.BSU24850 224308.BSU38050 0 0 775 0 0 0 197 811
224308.BSU24850 224308.BSU07800 0 0 775 0 0 0 197 811
224308.BSU24850 224308.BSU07700 0 0 775 0 0 0 197 811
224308.BSU24850 224308.BSU02350 0 0 775 0 0 0 300 835
224308.BSU24850 224308.BSU37870 0 0 0 0 0 0 170 169
224308.BSU24850 224308.BSU01680 0 0 775 0 0 0 197 811
224308.BSU24850 224308.BSU22230 0 0 0 900 0 0 0 900
224308.BSU24850 224308.BSU13890 0 0 775 900 0 0 300 982
224308.BSU24850 224308.BSU39270 0 0 775 0 0 0 300 835
224308.BSU24850 224308.BSU08200 0 0 775 0 0 0 197 811
224308.BSU24850 224308.BSU40120 0 0 0 900 0 0 0 900
224308.BSU24850 224308.BSU38410 0 0 775 0 0 0 197 811
224308.BSU24870 224308.BSU00690 0 0 0 0 135 0 146 229
224308.BSU24870 224308.BSU35620 0 0 272 0 0 0 0 272
224308.BSU24870 224308.BSU27580 0 0 272 0 0 0 0 272
224308.BSU24870 224308.BSU24190 0 0 272 0 0 0 0 272
224308.BSU24870 224308.BSU13300 0 0 218 0 0 0 0 218
224308.BSU24870 224308.BSU17710 0 0 290 0 0 0 0 290
224308.BSU24870 224308.BSU01530 0 0 272 0 0 0 0 272
224308.BSU24870 224308.BSU22590 0 0 0 0 0 0 210 210
224308.BSU24870 224308.BSU02630 0 0 290 0 0 0 0 290
224308.BSU24870 224308.BSU12420 0 0 0 0 135 0 146 229
224308.BSU24870 224308.BSU17410 0 0 272 0 0 0 0 272
224308.BSU24870 224308.BSU05980 0 0 290 0 0 0 0 290
224308.BSU24900 224308.BSU25020 0 0 526 0 0 0 110 560
224308.BSU24900 224308.BSU22730 0 0 542 0 0 0 0 542
224308.BSU24900 224308.BSU41060 0 800 849 0 0 0 0 968
224308.BSU24900 224308.BSU01300 0 800 849 0 0 0 0 968
224308.BSU24900 224308.BSU14430 0 0 536 0 0 0 0 536
224308.BSU24900 224308.BSU15080 0 800 846 0 0 0 0 967
224308.BSU24900 224308.BSU02040 0 0 228 0 0 0 0 227
224308.BSU24900 224308.BSU40910 0 800 809 0 0 0 0 960
224308.BSU24900 224308.BSU35310 0 800 729 0 0 0 0 943
224308.BSU24900 224308.BSU00690 0 0 236 0 0 0 0 236
224308.BSU24900 224308.BSU15720 0 0 523 0 0 0 0 523
224308.BSU24900 224308.BSU38870 0 0 729 0 0 0 0 729
224308.BSU24900 224308.BSU01500 0 800 849 0 0 0 0 968
224308.BSU24900 224308.BSU01320 0 800 809 0 0 0 0 960
224308.BSU24900 224308.BSU23880 0 800 0 0 0 0 0 800
224308.BSU24900 224308.BSU15410 0 0 509 0 0 0 0 509
224308.BSU24900 224308.BSU09880 0 0 494 0 0 0 0 493
224308.BSU24900 224308.BSU01170 0 800 809 0 0 0 0 960
