protein_1_locus	protein_2_locus	evidence	source	protein_1_alt_name	protein_1_name	protein_2_alt_name	protein_2_name	link
BSU_08330	BSU_02860	database	string-db	LnrN	YfiN	ZnuC	ZnuC	224308.BSU08330/224308.BSU02860
BSU_08330	BSU_02860	database	string-db	LnrN	YfiN	ZnuC	ZnuC	224308.BSU08330/224308.BSU02860
BSU_08330	BSU_34080	database	string-db	LnrN	YfiN	YvfS	YvfS	224308.BSU08330/224308.BSU34080
BSU_08330	BSU_34080	database	string-db	LnrN	YfiN	YvfS	YvfS	224308.BSU08330/224308.BSU34080
BSU_08330	BSU_11430	database	string-db	LnrN	YfiN	OppA	OppA	224308.BSU08330/224308.BSU11430
BSU_08330	BSU_11430	database	string-db	LnrN	YfiN	OppA	OppA	224308.BSU08330/224308.BSU11430
BSU_08330	BSU_34160	database	string-db	LnrN	YfiN	GanS	CycB	224308.BSU08330/224308.BSU34160
BSU_08330	BSU_34160	database	string-db	LnrN	YfiN	GanS	CycB	224308.BSU08330/224308.BSU34160
BSU_08330	BSU_38810	database	string-db	LnrN	YfiN	MsmX	MsmX	224308.BSU08330/224308.BSU38810
BSU_08330	BSU_38810	database	string-db	LnrN	YfiN	MsmX	MsmX	224308.BSU08330/224308.BSU38810
BSU_08350	BSU_02700	database	string-db	EstB	EstB	EstA	EstA	224308.BSU08350/224308.BSU02700
BSU_08450	BSU_08460	database	string-db	YfiZ	YfiZ	YfhA	YfhA	224308.BSU08450/224308.BSU08460
BSU_08460	BSU_08450	database	string-db	YfhA	YfhA	YfiZ	YfiZ	224308.BSU08460/224308.BSU08450
BSU_08470	BSU_19400	experimental	string-db	YfhB	YfhB	SodC	SodC	224308.BSU08470/224308.BSU19400
BSU_08520	BSU_22310	textmined	string-db	RecX	RecX	RecU	RecU	224308.BSU08520/224308.BSU22310
BSU_08650	BSU_29740	experimental	string-db	FabL	FabL	CcpA	CcpA	224308.BSU08650/224308.BSU29740
BSU_08650	BSU_11720	database	string-db	FabL	FabL	FabI	FabI	224308.BSU08650/224308.BSU11720
BSU_08670	BSU_00830	experimental	string-db	YgaB	YgaB	CtsR	CtsR	224308.BSU08670/224308.BSU00830
BSU_08670	BSU_07090	experimental	string-db	YgaB	YgaB	YetA	YetA	224308.BSU08670/224308.BSU07090
BSU_08670	BSU_25490	experimental	string-db	YgaB	YgaB	HrcA	HrcA	224308.BSU08670/224308.BSU25490
BSU_08670	BSU_35240	experimental	string-db	YgaB	YgaB	CtpB	CtpB	224308.BSU08670/224308.BSU35240
BSU_08670	BSU_15880	experimental	string-db	YgaB	YgaB	FapR	FapR	224308.BSU08670/224308.BSU15880
BSU_08670	BSU_09400	experimental	string-db	YgaB	YgaB	SpoVR	SpoVR	224308.BSU08670/224308.BSU09400
BSU_08670	BSU_15520	experimental	string-db	YgaB	YgaB	PyrAB	PyrAB	224308.BSU08670/224308.BSU15520
BSU_08710	BSU_28120	database	string-db	GsaB	GsaB	HemL	HemL	224308.BSU08710/224308.BSU28120
BSU_08760	BSU_29740	experimental	string-db	Spo0M	Spo0M	CcpA	CcpA	224308.BSU08760/224308.BSU29740
BSU_08820	BSU_39050	database	string-db	KatA	KatA	KatE	KatE	224308.BSU08820/224308.BSU39050
BSU_08820	BSU_38630	database	string-db	KatA	KatA	KatX	KatX	224308.BSU08820/224308.BSU38630
BSU_08830	BSU_08850	database	string-db	SsuB	SsuB	SsuC	SsuC	224308.BSU08830/224308.BSU08850
BSU_08830	BSU_08840	database	string-db	SsuB	SsuB	SsuA	SsuA	224308.BSU08830/224308.BSU08840
BSU_08840	BSU_08830	database	string-db	SsuA	SsuA	SsuB	SsuB	224308.BSU08840/224308.BSU08830
BSU_08840	BSU_08850	database	string-db	SsuA	SsuA	SsuC	SsuC	224308.BSU08840/224308.BSU08850
BSU_08850	BSU_08830	database	string-db	SsuC	SsuC	SsuB	SsuB	224308.BSU08850/224308.BSU08830
BSU_08850	BSU_08840	database	string-db	SsuC	SsuC	SsuA	SsuA	224308.BSU08850/224308.BSU08840
BSU_08880	BSU_01290	database	string-db	RpsNB	RpsNB	RpsN	RpsNA	224308.BSU08880/224308.BSU01290
BSU_08940	BSU_24300	experimental	string-db	YhbD	YhbD	XseA	XseA	224308.BSU08940/224308.BSU24300
BSU_08970	BSU_01070	textmined	string-db	PrkA	PrkA	RpoB	RpoB	224308.BSU08970/224308.BSU01070
BSU_08970	BSU_01120	textmined	string-db	PrkA	PrkA	FusA	FusA	224308.BSU08970/224308.BSU01120
BSU_08970	BSU_01430	textmined	string-db	PrkA	PrkA	RpoA	RpoA	224308.BSU08970/224308.BSU01430
BSU_08970	BSU_16940	textmined	string-db	PrkA	PrkA	RecA	RecA	224308.BSU08970/224308.BSU16940
BSU_09100	BSU_24330	textmined	string-db	CspB	CspB	YqhY	YqhY	224308.BSU09100/224308.BSU24330
BSU_09100	BSU_15830	textmined	string-db	CspB	CspB	YloU	YloU	224308.BSU09100/224308.BSU15830
BSU_09110	BSU_32740	database	string-db	YhcJ	YhcJ	MetP	MetP	224308.BSU09110/224308.BSU32740
BSU_09110	BSU_32730	database	string-db	YhcJ	YhcJ	MetQ	MetQ	224308.BSU09110/224308.BSU32730
BSU_09110	BSU_32750	database	string-db	YhcJ	YhcJ	MetN	MetN	224308.BSU09110/224308.BSU32750
BSU_09180	BSU_39940	experimental	string-db	YhcQ	YhcQ	YxaL	YxaL	224308.BSU09180/224308.BSU39940
BSU_09190	BSU_28010	experimental	string-db	YhcR	YhcR	MreD	MreD	224308.BSU09190/224308.BSU28010
BSU_09190	BSU_16020	experimental	string-db	YhcR	YhcR	RimM	RimM	224308.BSU09190/224308.BSU16020
BSU_09190	BSU_00320	experimental	string-db	YhcR	YhcR	RicT	YaaT	224308.BSU09190/224308.BSU00320
BSU_09190	BSU_00320	experimental	string-db	YhcR	YhcR	RicT	YaaT	224308.BSU09190/224308.BSU00320
BSU_09300	BSU_28190	textmined	string-db	GlpD	GlpD	YsxC	YsxC	224308.BSU09300/224308.BSU28190
BSU_09300	BSU_22830	database	string-db	GlpD	GlpD	GpsA	GpsA	224308.BSU09300/224308.BSU22830
BSU_09310	BSU_29740	experimental	string-db	PgcA	PgcA	CcpA	CcpA	224308.BSU09310/224308.BSU29740
BSU_09310	BSU_17460	textmined	string-db	PgcA	PgcA	GlnA	GlnA	224308.BSU09310/224308.BSU17460
BSU_09310	BSU_23500	database	string-db	PgcA	PgcA	Drm	Drm	224308.BSU09310/224308.BSU23500
BSU_09320	BSU_23220	experimental	string-db	YhcY	YhcY	ScpA	ScpA	224308.BSU09320/224308.BSU23220
BSU_09380	BSU_19400	experimental	string-db	NsrR	NsrR	SodC	SodC	224308.BSU09380/224308.BSU19400
BSU_09400	BSU_08670	experimental	string-db	SpoVR	SpoVR	YgaB	YgaB	224308.BSU09400/224308.BSU08670
BSU_09410	BSU_15780	database	string-db	PhoA	PhoA	CpgA	CpgA	224308.BSU09410/224308.BSU15780
BSU_09410	BSU_05740	database	string-db	PhoA	PhoA	PhoB	PhoB	224308.BSU09410/224308.BSU05740
BSU_09410	BSU_02620	database	string-db	PhoA	PhoA	PhoD	PhoD	224308.BSU09410/224308.BSU02620
BSU_09420	BSU_14470	textmined	string-db	LytE	LytE	MreBH	MreBH	224308.BSU09420/224308.BSU14470
BSU_09420	BSU_28030	textmined	string-db	LytE	LytE	MreB	MreB	224308.BSU09420/224308.BSU28030
BSU_09440	BSU_29140	database	string-db	CitA	CitA	CitZ	CitZ	224308.BSU09440/224308.BSU29140
BSU_09440	BSU_18000	textmined	string-db	CitA	CitA	CitB	CitB	224308.BSU09440/224308.BSU18000
BSU_09440	BSU_29130	textmined	string-db	CitA	CitA	Icd	Icd	224308.BSU09440/224308.BSU29130
BSU_09440	BSU_24140	database	string-db	CitA	CitA	MmgD	MmgD	224308.BSU09440/224308.BSU24140
BSU_09500	BSU_09510	experimental	string-db	YhdK	YhdK	YhdL	YhdL	224308.BSU09500/224308.BSU09510
BSU_09510	BSU_09520	experimental	string-db	YhdL	YhdL	SigM	SigM	224308.BSU09510/224308.BSU09520
BSU_09510	BSU_09500	experimental	string-db	YhdL	YhdL	YhdK	YhdK	224308.BSU09510/224308.BSU09500
BSU_09520	BSU_09510	experimental	string-db	SigM	SigM	YhdL	YhdL	224308.BSU09520/224308.BSU09510
BSU_09550	BSU_13390	experimental	string-db	YhdP	YhdP	YkoT	YkoT	224308.BSU09550/224308.BSU13390
BSU_09550	BSU_06710	experimental	string-db	YhdP	YhdP	SwrC	SwrC	224308.BSU09550/224308.BSU06710
BSU_09550	BSU_09900	experimental	string-db	YhdP	YhdP	YhaP	YhaP	224308.BSU09550/224308.BSU09900
BSU_09570	BSU_09670	database	string-db	YhdR	YhdR	Dat	Dat	224308.BSU09570/224308.BSU09670
BSU_09570	BSU_22620	database	string-db	YhdR	YhdR	HisC	HisC	224308.BSU09570/224308.BSU22620
BSU_09570	BSU_37790	database	string-db	YhdR	YhdR	RocG	RocG	224308.BSU09570/224308.BSU37790
BSU_09570	BSU_22960	database	string-db	YhdR	YhdR	GudB	GudB	224308.BSU09570/224308.BSU22960
BSU_09570	BSU_18440	database	string-db	YhdR	YhdR	GltB	GltB	224308.BSU09570/224308.BSU18440
BSU_09570	BSU_18450	database	string-db	YhdR	YhdR	GltA	GltA	224308.BSU09570/224308.BSU18450
BSU_09570	BSU_22370	database	string-db	YhdR	YhdR	AspB	AspB	224308.BSU09570/224308.BSU22370
BSU_09620	BSU_24180	database	string-db	YhdW	YhdW	YqiK	YqiK	224308.BSU09620/224308.BSU24180
BSU_09620	BSU_02130	database	string-db	YhdW	YhdW	GlpQA	GlpQA	224308.BSU09620/224308.BSU02130
BSU_09670	BSU_22370	database	string-db	Dat	Dat	AspB	AspB	224308.BSU09670/224308.BSU22370
BSU_09670	BSU_32630	database	string-db	Dat	Dat	YurR	YurR	224308.BSU09670/224308.BSU32630
BSU_09670	BSU_09570	database	string-db	Dat	Dat	YhdR	YhdR	224308.BSU09670/224308.BSU09570
BSU_09710	BSU_09720	experimental	string-db	BmrC	YheI	BmrD	YheH	224308.BSU09710/224308.BSU09720
BSU_09720	BSU_09710	experimental	string-db	BmrD	YheH	BmrC	YheI	224308.BSU09720/224308.BSU09710
BSU_09750	BSU_28220	textmined	string-db	SspB	SspB	ClpX	ClpX	224308.BSU09750/224308.BSU28220
BSU_09830	BSU_15810	textmined	string-db	YhaX	YhaX	SpoVM	SpoVM	224308.BSU09830/224308.BSU15810
BSU_09830	BSU_28110	textmined	string-db	YhaX	YhaX	SpoVID	SpoVID	224308.BSU09830/224308.BSU28110
BSU_09840	BSU_25500	database	string-db	HemZ	HemZ	HemN	HemN	224308.BSU09840/224308.BSU25500
BSU_09900	BSU_05650	experimental	string-db	YhaP	YhaP	YdgH	YdgH	224308.BSU09900/224308.BSU05650
BSU_09900	BSU_33880	experimental	string-db	YhaP	YhaP	YvbJ	YvbJ	224308.BSU09900/224308.BSU33880
BSU_09900	BSU_30150	experimental	string-db	YhaP	YhaP	YtdP	YtdP	224308.BSU09900/224308.BSU30150
BSU_09900	BSU_39020	experimental	string-db	YhaP	YhaP	NupG	NupG	224308.BSU09900/224308.BSU39020
BSU_09900	BSU_15150	experimental	string-db	YhaP	YhaP	FtsL	FtsL	224308.BSU09900/224308.BSU15150
BSU_09900	BSU_17320	experimental	string-db	YhaP	YhaP	YmaF	YmaF	224308.BSU09900/224308.BSU17320
BSU_09900	BSU_17180	experimental	string-db	YhaP	YhaP	PksJ	PksJ	224308.BSU09900/224308.BSU17180
BSU_09900	BSU_12790	experimental	string-db	YhaP	YhaP	XhlA	XhlA	224308.BSU09900/224308.BSU12790
BSU_09900	BSU_07010	experimental	string-db	YhaP	YhaP	RhgR	YesS	224308.BSU09900/224308.BSU07010
BSU_09900	BSU_15240	experimental	string-db	YhaP	YhaP	DivIB	DivIB	224308.BSU09900/224308.BSU15240
BSU_09900	BSU_10160	experimental	string-db	YhaP	YhaP	YhgE	YhgE	224308.BSU09900/224308.BSU10160
BSU_09900	BSU_02910	experimental	string-db	YhaP	YhaP	YceE	YceE	224308.BSU09900/224308.BSU02910
BSU_09900	BSU_26150	experimental	string-db	YhaP	YhaP	YqbD	YqbD	224308.BSU09900/224308.BSU26150
BSU_09900	BSU_31240	experimental	string-db	YhaP	YhaP	McpA	McpA	224308.BSU09900/224308.BSU31240
BSU_09900	BSU_09550	experimental	string-db	YhaP	YhaP	YhdP	YhdP	224308.BSU09900/224308.BSU09550
BSU_09900	BSU_10770	experimental	string-db	YhaP	YhaP	WprA	WprA	224308.BSU09900/224308.BSU10770
BSU_09900	BSU_02710	experimental	string-db	YhaP	YhaP	YczC	YczC	224308.BSU09900/224308.BSU02710
BSU_09900	BSU_07580	experimental	string-db	YhaP	YhaP	CitS	CitS	224308.BSU09900/224308.BSU07580
BSU_09900	BSU_16460	experimental	string-db	YhaP	YhaP	CheD	CheD	224308.BSU09900/224308.BSU16460
BSU_09900	BSU_25330	experimental	string-db	YhaP	YhaP	YqfF	YqfF	224308.BSU09900/224308.BSU25330
BSU_09900	BSU_15280	experimental	string-db	YhaP	YhaP	FtsA	FtsA	224308.BSU09900/224308.BSU15280
BSU_09900	BSU_12100	experimental	string-db	YhaP	YhaP	PdaC	PdaC	224308.BSU09900/224308.BSU12100
BSU_09900	BSU_36190	experimental	string-db	YhaP	YhaP	YwqJ	RttN	224308.BSU09900/224308.BSU36190
BSU_09900	BSU_33420	experimental	string-db	YhaP	YhaP	NhaK	NhaK	224308.BSU09900/224308.BSU33420
BSU_09900	BSU_34810	experimental	string-db	YhaP	YhaP	YvcD	YvcD	224308.BSU09900/224308.BSU34810
BSU_09900	BSU_37030	experimental	string-db	YhaP	YhaP	RacA	RacA	224308.BSU09900/224308.BSU37030
BSU_09900	BSU_20710	experimental	string-db	YhaP	YhaP	YopZ	YopZ	224308.BSU09900/224308.BSU20710
BSU_09900	BSU_13390	experimental	string-db	YhaP	YhaP	YkoT	YkoT	224308.BSU09900/224308.BSU13390
BSU_09900	BSU_13060	experimental	string-db	YhaP	YhaP	YkjA	YkjA	224308.BSU09900/224308.BSU13060
BSU_09900	BSU_37420	experimental	string-db	YhaP	YhaP	AlbF	AlbF	224308.BSU09900/224308.BSU37420
BSU_09900	BSU_15940	experimental	string-db	YhaP	YhaP	Smc	Smc	224308.BSU09900/224308.BSU15940
BSU_09900	BSU_14450	experimental	string-db	YhaP	YhaP	AmpS	AmpS	224308.BSU09900/224308.BSU14450
BSU_09900	BSU_00620	experimental	string-db	YhaP	YhaP	DivIC	DivIC	224308.BSU09900/224308.BSU00620
BSU_09900	BSU_15850	experimental	string-db	YhaP	YhaP	SdaAB	SdaAB	224308.BSU09900/224308.BSU15850
BSU_09900	BSU_15160	experimental	string-db	YhaP	YhaP	PbpB	PbpB	224308.BSU09900/224308.BSU15160
BSU_09900	BSU_04480	experimental	string-db	YhaP	YhaP	YdbI	YdbI	224308.BSU09900/224308.BSU04480
BSU_09900	BSU_40360	experimental	string-db	YhaP	YhaP	HtrC	HtrC	224308.BSU09900/224308.BSU40360
BSU_09900	BSU_12890	experimental	string-db	YhaP	YhaP	YkcC	YkcC	224308.BSU09900/224308.BSU12890
BSU_09900	BSU_28010	experimental	string-db	YhaP	YhaP	MreD	MreD	224308.BSU09900/224308.BSU28010
BSU_09900	BSU_05240	experimental	string-db	YhaP	YhaP	YdeL	YdeL	224308.BSU09900/224308.BSU05240
BSU_09900	BSU_06710	experimental	string-db	YhaP	YhaP	SwrC	SwrC	224308.BSU09900/224308.BSU06710
BSU_09900	BSU_03740	experimental	string-db	YhaP	YhaP	YclI	YclI	224308.BSU09900/224308.BSU03740
BSU_09900	BSU_18320	experimental	string-db	YhaP	YhaP	PpsC	PpsC	224308.BSU09900/224308.BSU18320
BSU_09900	BSU_33690	experimental	string-db	YhaP	YhaP	YvaQ	YvaQ	224308.BSU09900/224308.BSU33690
BSU_09900	BSU_14400	experimental	string-db	YhaP	YhaP	FruA	FruA	224308.BSU09900/224308.BSU14400
BSU_09900	BSU_32260	experimental	string-db	YhaP	YhaP	Hom	Hom	224308.BSU09900/224308.BSU32260
BSU_09900	BSU_14880	experimental	string-db	YhaP	YhaP	CtaB	CtaB	224308.BSU09900/224308.BSU14880
BSU_09900	BSU_33020	experimental	string-db	YhaP	YhaP	CssS	CssS	224308.BSU09900/224308.BSU33020
BSU_09900	BSU_00640	experimental	string-db	YhaP	YhaP	SpoIIE	SpoIIE	224308.BSU09900/224308.BSU00640
BSU_09900	BSU_39810	experimental	string-db	YhaP	YhaP	CsbC	CsbC	224308.BSU09900/224308.BSU39810
BSU_09910	BSU_09920	experimental	string-db	YhaO	YhaO	SbcE	SbcE	224308.BSU09910/224308.BSU09920
BSU_09920	BSU_28010	experimental	string-db	SbcE	SbcE	MreD	MreD	224308.BSU09920/224308.BSU28010
BSU_09920	BSU_09910	experimental	string-db	SbcE	SbcE	YhaO	YhaO	224308.BSU09920/224308.BSU09910
BSU_09920	BSU_07580	experimental	string-db	SbcE	SbcE	CitS	CitS	224308.BSU09920/224308.BSU07580
BSU_09920	BSU_12890	experimental	string-db	SbcE	SbcE	YkcC	YkcC	224308.BSU09920/224308.BSU12890
BSU_09920	BSU_00660	experimental	string-db	SbcE	SbcE	YabT	YabT	224308.BSU09920/224308.BSU00660
BSU_09920	BSU_33690	experimental	string-db	SbcE	SbcE	YvaQ	YvaQ	224308.BSU09920/224308.BSU33690
BSU_09920	BSU_00640	experimental	string-db	SbcE	SbcE	SpoIIE	SpoIIE	224308.BSU09920/224308.BSU00640
BSU_09920	BSU_15150	experimental	string-db	SbcE	SbcE	FtsL	FtsL	224308.BSU09920/224308.BSU15150
BSU_09920	BSU_15240	experimental	string-db	SbcE	SbcE	DivIB	DivIB	224308.BSU09920/224308.BSU15240
BSU_09920	BSU_15280	experimental	string-db	SbcE	SbcE	FtsA	FtsA	224308.BSU09920/224308.BSU15280
BSU_09920	BSU_25210	experimental	string-db	SbcE	SbcE	DnaG	DnaG	224308.BSU09920/224308.BSU25210
BSU_09920	BSU_00620	experimental	string-db	SbcE	SbcE	DivIC	DivIC	224308.BSU09920/224308.BSU00620
BSU_09920	BSU_28020	experimental	string-db	SbcE	SbcE	MreC	MreC	224308.BSU09920/224308.BSU28020
BSU_09930	BSU_30150	experimental	string-db	YhaM	YhaM	YtdP	YtdP	224308.BSU09930/224308.BSU30150
BSU_09930	BSU_20480	experimental	string-db	YhaM	YhaM	YoqX	YoqX	224308.BSU09930/224308.BSU20480
BSU_09930	BSU_37240	experimental	string-db	YhaM	YhaM	YwiE	YwiE	224308.BSU09930/224308.BSU37240
BSU_09930	BSU_40440	experimental	string-db	YhaM	YhaM	DnaC	DnaC	224308.BSU09930/224308.BSU40440
BSU_09940	BSU_40960	experimental	string-db	YhaL	YhaL	ParB	ParB	224308.BSU09940/224308.BSU40960
BSU_09950	BSU_40440	experimental	string-db	PrsA	PrsA	DnaC	DnaC	224308.BSU09950/224308.BSU40440
BSU_09950	BSU_29740	experimental	string-db	PrsA	PrsA	CcpA	CcpA	224308.BSU09950/224308.BSU29740
BSU_09950	BSU_15280	experimental	string-db	PrsA	PrsA	FtsA	FtsA	224308.BSU09950/224308.BSU15280
BSU_09980	BSU_24300	experimental	string-db	YhaI	YhaI	XseA	XseA	224308.BSU09980/224308.BSU24300
BSU_09990	BSU_29180	textmined	string-db	ScoC	ScoC	Pyk	Pyk	224308.BSU09990/224308.BSU29180
BSU_09990	BSU_02030	experimental	string-db	ScoC	ScoC	PrkD	YbdM	224308.BSU09990/224308.BSU02030
BSU_09990	BSU_16170	textmined	string-db	ScoC	ScoC	CodY	CodY	224308.BSU09990/224308.BSU16170
BSU_09990	BSU_24610	experimental	string-db	ScoC	ScoC	SinR	SinR	224308.BSU09990/224308.BSU24610
BSU_09990	BSU_29740	textmined	string-db	ScoC	ScoC	CcpA	CcpA	224308.BSU09990/224308.BSU29740
BSU_09990	BSU_35000	experimental	string-db	ScoC	ScoC	HprK	HprK	224308.BSU09990/224308.BSU35000
BSU_10000	BSU_36260	experimental	string-db	YhaH	YhaH	TkmA	YwqC	224308.BSU10000/224308.BSU36260
BSU_10110	BSU_23480	database	string-db	PbpF	PbpF	DacF	DacF	224308.BSU10110/224308.BSU23480
BSU_10110	BSU_22320	database	string-db	PbpF	PbpF	PonA	PonA	224308.BSU10110/224308.BSU22320
BSU_10110	BSU_00100	database	string-db	PbpF	PbpF	DacA	DacA	224308.BSU10110/224308.BSU00100
BSU_10110	BSU_19620	database	string-db	PbpF	PbpF	YodJ	YodJ	224308.BSU10110/224308.BSU19620
BSU_10110	BSU_28030	experimental	string-db	PbpF	PbpF	MreB	MreB	224308.BSU10110/224308.BSU28030
BSU_10110	BSU_23190	database	string-db	PbpF	PbpF	DacB	DacB	224308.BSU10110/224308.BSU23190
BSU_10130	BSU_05750	textmined	string-db	HemH	HemH	Fra	Fra	224308.BSU10130/224308.BSU05750
BSU_10160	BSU_16340	experimental	string-db	YhgE	YhgE	FliO	FliZ	224308.BSU10160/224308.BSU16340
BSU_10160	BSU_14400	experimental	string-db	YhgE	YhgE	FruA	FruA	224308.BSU10160/224308.BSU14400
BSU_10160	BSU_33690	experimental	string-db	YhgE	YhgE	YvaQ	YvaQ	224308.BSU10160/224308.BSU33690
BSU_10160	BSU_18320	experimental	string-db	YhgE	YhgE	PpsC	PpsC	224308.BSU10160/224308.BSU18320
BSU_10160	BSU_26150	experimental	string-db	YhgE	YhgE	YqbD	YqbD	224308.BSU10160/224308.BSU26150
BSU_10160	BSU_03740	experimental	string-db	YhgE	YhgE	YclI	YclI	224308.BSU10160/224308.BSU03740
BSU_10160	BSU_39810	experimental	string-db	YhgE	YhgE	CsbC	CsbC	224308.BSU10160/224308.BSU39810
BSU_10160	BSU_00640	experimental	string-db	YhgE	YhgE	SpoIIE	SpoIIE	224308.BSU10160/224308.BSU00640
BSU_10160	BSU_33020	experimental	string-db	YhgE	YhgE	CssS	CssS	224308.BSU10160/224308.BSU33020
BSU_10160	BSU_12790	experimental	string-db	YhgE	YhgE	XhlA	XhlA	224308.BSU10160/224308.BSU12790
BSU_10160	BSU_28010	experimental	string-db	YhgE	YhgE	MreD	MreD	224308.BSU10160/224308.BSU28010
BSU_10160	BSU_40840	experimental	string-db	YhgE	YhgE	YyaJ	YyaJ	224308.BSU10160/224308.BSU40840
BSU_10160	BSU_12890	experimental	string-db	YhgE	YhgE	YkcC	YkcC	224308.BSU10160/224308.BSU12890
BSU_10160	BSU_40360	experimental	string-db	YhgE	YhgE	HtrC	HtrC	224308.BSU10160/224308.BSU40360
BSU_10160	BSU_09900	experimental	string-db	YhgE	YhgE	YhaP	YhaP	224308.BSU10160/224308.BSU09900
BSU_10160	BSU_06710	experimental	string-db	YhgE	YhgE	SwrC	SwrC	224308.BSU10160/224308.BSU06710
BSU_10160	BSU_05240	experimental	string-db	YhgE	YhgE	YdeL	YdeL	224308.BSU10160/224308.BSU05240
BSU_10160	BSU_15240	experimental	string-db	YhgE	YhgE	DivIB	DivIB	224308.BSU10160/224308.BSU15240
BSU_10160	BSU_07010	experimental	string-db	YhgE	YhgE	RhgR	YesS	224308.BSU10160/224308.BSU07010
BSU_10160	BSU_15940	experimental	string-db	YhgE	YhgE	Smc	Smc	224308.BSU10160/224308.BSU15940
BSU_10160	BSU_37420	experimental	string-db	YhgE	YhgE	AlbF	AlbF	224308.BSU10160/224308.BSU37420
BSU_10160	BSU_13060	experimental	string-db	YhgE	YhgE	YkjA	YkjA	224308.BSU10160/224308.BSU13060
BSU_10160	BSU_00660	experimental	string-db	YhgE	YhgE	YabT	YabT	224308.BSU10160/224308.BSU00660
BSU_10160	BSU_13390	experimental	string-db	YhgE	YhgE	YkoT	YkoT	224308.BSU10160/224308.BSU13390
BSU_10160	BSU_00690	experimental	string-db	YhgE	YhgE	FtsH	FtsH	224308.BSU10160/224308.BSU00690
BSU_10160	BSU_04480	experimental	string-db	YhgE	YhgE	YdbI	YdbI	224308.BSU10160/224308.BSU04480
BSU_10160	BSU_15160	experimental	string-db	YhgE	YhgE	PbpB	PbpB	224308.BSU10160/224308.BSU15160
BSU_10160	BSU_00620	experimental	string-db	YhgE	YhgE	DivIC	DivIC	224308.BSU10160/224308.BSU00620
BSU_10160	BSU_15150	experimental	string-db	YhgE	YhgE	FtsL	FtsL	224308.BSU10160/224308.BSU15150
BSU_10160	BSU_03550	experimental	string-db	YhgE	YhgE	YcxC	YcxC	224308.BSU10160/224308.BSU03550
BSU_10160	BSU_25330	experimental	string-db	YhgE	YhgE	YqfF	YqfF	224308.BSU10160/224308.BSU25330
BSU_10160	BSU_07580	experimental	string-db	YhgE	YhgE	CitS	CitS	224308.BSU10160/224308.BSU07580
BSU_10160	BSU_37030	experimental	string-db	YhgE	YhgE	RacA	RacA	224308.BSU10160/224308.BSU37030
BSU_10160	BSU_20710	experimental	string-db	YhgE	YhgE	YopZ	YopZ	224308.BSU10160/224308.BSU20710
BSU_10160	BSU_36190	experimental	string-db	YhgE	YhgE	YwqJ	RttN	224308.BSU10160/224308.BSU36190
BSU_10160	BSU_15280	experimental	string-db	YhgE	YhgE	FtsA	FtsA	224308.BSU10160/224308.BSU15280
BSU_10160	BSU_30150	experimental	string-db	YhgE	YhgE	YtdP	YtdP	224308.BSU10160/224308.BSU30150
BSU_10170	BSU_11330	database	string-db	FabHB	FabHB	FabHA	FabHA	224308.BSU10170/224308.BSU11330
BSU_10250	BSU_29740	experimental	string-db	LplJ	LplJ	CcpA	CcpA	224308.BSU10250/224308.BSU29740
BSU_10270	BSU_10360	database	string-db	LcfB	LcfB	YhfT	YhfT	224308.BSU10270/224308.BSU10360
BSU_10270	BSU_28560	database	string-db	LcfB	LcfB	LcfA	LcfA	224308.BSU10270/224308.BSU28560
BSU_10350	BSU_32830	database	string-db	YhfS	YhfS	FadA	FadA	224308.BSU10350/224308.BSU32830
BSU_10350	BSU_24170	database	string-db	YhfS	YhfS	MmgA	MmgA	224308.BSU10350/224308.BSU24170
BSU_10360	BSU_10270	database	string-db	YhfT	YhfT	LcfB	LcfB	224308.BSU10360/224308.BSU10270
BSU_10360	BSU_28560	database	string-db	YhfT	YhfT	LcfA	LcfA	224308.BSU10360/224308.BSU28560
BSU_10370	BSU_01470	database	string-db	YhfU	BioY	YbaF	EcfT	224308.BSU10370/224308.BSU01470
BSU_10370	BSU_01470	database	string-db	YhfU	BioY	YbaF	EcfT	224308.BSU10370/224308.BSU01470
BSU_10370	BSU_01460	database	string-db	YhfU	BioY	YbaE	EcfAB	224308.BSU10370/224308.BSU01460
BSU_10370	BSU_32030	database	string-db	YhfU	BioY	YuiG	BioYB	224308.BSU10370/224308.BSU32030
BSU_10370	BSU_01450	database	string-db	YhfU	BioY	YbxA	EcfA	224308.BSU10370/224308.BSU01450
BSU_10370	BSU_13210	database	string-db	YhfU	BioY	ThiX	ThiX	224308.BSU10370/224308.BSU13210
BSU_10370	BSU_23050	textmined	string-db	YhfU	BioY	RibU	FmnP	224308.BSU10370/224308.BSU23050
BSU_10370	BSU_30990	textmined	string-db	YhfU	BioY	ThiT	ThiT	224308.BSU10370/224308.BSU30990
BSU_10380	BSU_31250	experimental	string-db	HemAT	HemAT	TlpA	TlpA	224308.BSU10380/224308.BSU31250
BSU_10380	BSU_31240	experimental	string-db	HemAT	HemAT	McpA	McpA	224308.BSU10380/224308.BSU31240
BSU_10420	BSU_00860	experimental	string-db	ComK	ComK	ClpC	ClpC	224308.BSU10420/224308.BSU00860
BSU_10570	BSU_13050	experimental	string-db	YhjN	YhjN	YkzH	YkzH	224308.BSU10570/224308.BSU13050
BSU_10570	BSU_24290	experimental	string-db	YhjN	YhjN	XseB	XseB	224308.BSU10570/224308.BSU24290
