"id1","id2","name1","name2","geneName1","geneName2","altName1","altName2","source","sourceLink","intType","species"
"WBGene00006843","WBGene00000100","unc-119","ajm-1","unc-119","ajm-1","unc-119","ajm-1","wormbase","WBInteraction000567612","physical","txid6239"
"WBGene00006843","WBGene00012964","unc-119","Y48A6B.3","unc-119","Y48A6B.3","unc-119","Y48A6B.3","wormbase","WBInteraction000567665","physical","txid6239"
"WBGene00006843","WBGene00011647","unc-119","noca-1","unc-119","noca-1","unc-119","noca-1","wormbase","WBInteraction000567726","physical","txid6239"
"WBGene00006843","WBGene00006824","unc-119","unc-95","unc-119","unc-95","unc-119","unc-95","wormbase","WBInteraction000567687","physical","txid6239"
"WBGene00006843","WBGene00004456","unc-119","rpl-43","unc-119","rpl-43","unc-119","rpl-43","wormbase","WBInteraction000567659","physical","txid6239"
"WBGene00006843","WBGene00002344","unc-119","let-70","unc-119","let-70","unc-119","let-70","wormbase","WBInteraction000567676","physical","txid6239"
"WBGene00006843","WBGene00018811","unc-119","pmt-2","unc-119","pmt-2","unc-119","pmt-2","wormbase","WBInteraction000567750","physical","txid6239"
"WBGene00006843","WBGene00000479","unc-119","cgh-1","unc-119","cgh-1","unc-119","cgh-1","wormbase","WBInteraction000567742","physical","txid6239"
"WBGene00006843","WBGene00013255","unc-119","tric-1B.1","unc-119","WBGene00013255","unc-119","tric-1B.1","wormbase","WBInteraction000567709","physical","txid6239"
"WBGene00006843","WBGene00015754","unc-119","C14B9.8","unc-119","C14B9.8","unc-119","C14B9.8","wormbase","WBInteraction000567759","physical","txid6239"
"WBGene00006843","WBGene00011743","unc-119","T13F2.2","unc-119","T13F2.2","unc-119","T13F2.2","wormbase","WBInteraction000567723","physical","txid6239"
"WBGene00006843","WBGene00002058","unc-119","ifd-2","unc-119","ifd-2","unc-119","ifd-2","wormbase","WBInteraction000567602","physical","txid6239"
"WBGene00006843","WBGene00012230","unc-119","cacn-1","unc-119","cacn-1","unc-119","cacn-1","wormbase","WBInteraction000567583","physical","txid6239"
"WBGene00006843","WBGene00008429","unc-119","etc-1","unc-119","WBGene00008429","unc-119","etc-1","wormbase","WBInteraction000567719","physical","txid6239"
"WBGene00006843","WBGene00014117","unc-119","clec-91","unc-119","clec-91","unc-119","clec-91","wormbase","WBInteraction000567705","physical","txid6239"
"WBGene00006843","WBGene00003930","unc-119","pat-3","unc-119","pat-3","unc-119","pat-3","wormbase","WBInteraction000567675","physical","txid6239"
"WBGene00006843","WBGene00010677","unc-119","gtbp-1","unc-119","gtbp-1","unc-119","gtbp-1","wormbase","WBInteraction000567655","physical","txid6239"
"WBGene00006843","WBGene00000931","unc-119","dao-5","unc-119","dao-5","unc-119","dao-5","wormbase","WBInteraction000567739","physical","txid6239"
"WBGene00006843","WBGene00006351","unc-119","sur-5","unc-119","sur-5","unc-119","sur-5","wormbase","WBInteraction000567601","physical","txid6239"
"WBGene00006843","WBGene00008564","unc-119","acox-1.1","unc-119","acox-1.1","unc-119","acox-1.1","wormbase","WBInteraction000567689","physical","txid6239"
"WBGene00006843","WBGene00001077","unc-119","dpy-18","unc-119","dpy-18","unc-119","dpy-18","wormbase","WBInteraction000567668","physical","txid6239"
"WBGene00006843","WBGene00004304","unc-119","ran-3","unc-119","ran-3","unc-119","ran-3","wormbase","WBInteraction000567644","physical","txid6239"
"WBGene00006843","WBGene00003415","unc-119","mars-1","unc-119","mars-1","unc-119","mars-1","wormbase","WBInteraction000567588","physical","txid6239"
"WBGene00006843","WBGene00006911","unc-119","vha-2","unc-119","WBGene00006911","unc-119","vha-2","wormbase","WBInteraction000567715","physical","txid6239"
"WBGene00006843","WBGene00015647","unc-119","C09F5.1","unc-119","C09F5.1","unc-119","C09F5.1","wormbase","WBInteraction000567622","physical","txid6239"
"WBGene00006843","WBGene00009158","unc-119","F26E4.3","unc-119","F26E4.3","unc-119","F26E4.3","wormbase","WBInteraction000567747","physical","txid6239"
"WBGene00006843","WBGene00000188","unc-119","arl-3","unc-119","arl-3","unc-119","arl-3","wormbase","WBInteraction000506443","physical","txid6239"
"WBGene00006843","WBGene00015116","unc-119","paic-1","unc-119","pacs-1","unc-119","paic-1","wormbase","WBInteraction000567567","physical","txid6239"
"WBGene00006843","WBGene00006541","unc-119","tbh-1","unc-119","WBGene00006541","unc-119","tbh-1","wormbase","WBInteraction000567566","physical","txid6239"
"WBGene00006843","WBGene00014218","unc-119","prp-40","unc-119","ZK1098.1","unc-119","prp-40","wormbase","WBInteraction000567557","physical","txid6239"
"WBGene00006843","WBGene00015802","unc-119","kynu-1","unc-119","flu-2","unc-119","kynu-1","wormbase","WBInteraction000567556","physical","txid6239"
"WBGene00006843","WBGene00020511","unc-119","immt-1","unc-119","immt-1","unc-119","immt-1","wormbase","WBInteraction000567571","physical","txid6239"
"WBGene00006843","WBGene00000197","unc-119","aars-2","unc-119","aars-2","unc-119","aars-2","wormbase","WBInteraction000567573","physical","txid6239"
"WBGene00006843","WBGene00016020","unc-119","sptl-1","unc-119","sptl-1","unc-119","sptl-1","wormbase","WBInteraction000567575","physical","txid6239"
"WBGene00006843","WBGene00012484","unc-119","car-1","unc-119","car-1","unc-119","car-1","wormbase","WBInteraction000567568","physical","txid6239"
"WBGene00006843","WBGene00006769","unc-119","unc-33","unc-119","unc-33","unc-119","unc-33","wormbase","WBInteraction000567117","physical","txid6239"
"WBGene00006843","WBGene00006961","unc-119","xnp-1","unc-119","xnp-1","unc-119","xnp-1","wormbase","WBInteraction000567569","physical","txid6239"
"WBGene00006843","WBGene00007812","unc-119","C29F7.3","unc-119","C29F7.3","unc-119","C29F7.3","wormbase","WBInteraction000567590","physical","txid6239"
"WBGene00006843","WBGene00018967","unc-119","ddx-15","unc-119","ddx-15","unc-119","ddx-15","wormbase","WBInteraction000567654","physical","txid6239"
"WBGene00006843","WBGene00007024","unc-119","plin-1","unc-119","plin-1","unc-119","plin-1","wormbase","WBInteraction000567580","physical","txid6239"
"WBGene00006843","WBGene00019001","unc-119","ipgm-1","unc-119","ipgm-1","unc-119","ipgm-1","wormbase","WBInteraction000567663","physical","txid6239"
"WBGene00006843","WBGene00001944","unc-119","his-70","unc-119","his-70","unc-119","his-70","wormbase","WBInteraction000567584","physical","txid6239"
"WBGene00006843","WBGene00020682","unc-119","T22D1.3","unc-119","T22D1.3","unc-119","T22D1.3","wormbase","WBInteraction000567592","physical","txid6239"
"WBGene00006843","WBGene00002891","unc-119","let-767","unc-119","let-767","unc-119","let-767","wormbase","WBInteraction000567735","physical","txid6239"
"WBGene00006843","WBGene00017319","unc-119","mrps-9","unc-119","mrps-9","unc-119","mrps-9","wormbase","WBInteraction000567776","physical","txid6239"
"WBGene00006843","WBGene00004467","unc-119","rpn-11","unc-119","rpn-11","unc-119","rpn-11","wormbase","WBInteraction000567738","physical","txid6239"
"WBGene00006843","WBGene00006926","unc-119","vit-2","unc-119","vit-2","unc-119","vit-2","wormbase","WBInteraction000567774","physical","txid6239"
"WBGene00006843","WBGene00010593","unc-119","gsnl-1","unc-119","gsnl-1","unc-119","gsnl-1","wormbase","WBInteraction000567648","physical","txid6239"
"WBGene00006843","WBGene00020185","unc-119","pgk-1","unc-119","pgk-1","unc-119","pgk-1","wormbase","WBInteraction000567640","physical","txid6239"
"WBGene00006843","WBGene00013765","unc-119","cdkr-3","unc-119","cdkr-3","unc-119","cdkr-3","wormbase","WBInteraction000567704","physical","txid6239"
"WBGene00006843","WBGene00017719","unc-119","ldp-1","unc-119","ldp-1","unc-119","ldp-1","wormbase","WBInteraction000567775","physical","txid6239"
"WBGene00006843","WBGene00010842","unc-119","ymel-1","unc-119","ymel-1","unc-119","ymel-1","wormbase","WBInteraction000567680","physical","txid6239"
"WBGene00006843","WBGene00006787","unc-119","unc-52","unc-119","unc-52","unc-119","unc-52","wormbase","WBInteraction000567638","physical","txid6239"
"WBGene00006843","WBGene00002061","unc-119","ife-3","unc-119","ife-3","unc-119","ife-3","wormbase","WBInteraction000567766","physical","txid6239"
"WBGene00006843","WBGene00013260","unc-119","rsr-2","unc-119","rsr-2","unc-119","rsr-2","wormbase","WBInteraction000567691","physical","txid6239"
"WBGene00006843","WBGene00016995","unc-119","acly-1","unc-119","acly-1","unc-119","acly-1","wormbase","WBInteraction000567737","physical","txid6239"
"WBGene00006843","WBGene00014098","unc-119","ogdh-2","unc-119","ogdh-2","unc-119","ogdh-2","wormbase","WBInteraction000567589","physical","txid6239"
"WBGene00006843","WBGene00019322","unc-119","ahcy-1","unc-119","ahcy-1","unc-119","ahcy-1","wormbase","WBInteraction000567582","physical","txid6239"
"WBGene00006843","WBGene00014030","unc-119","glb-1","unc-119","glb-1","unc-119","glb-1","wormbase","WBInteraction000567740","physical","txid6239"
"WBGene00006843","WBGene00003936","unc-119","pat-12","unc-119","pat-12","unc-119","pat-12","wormbase","WBInteraction000567713","physical","txid6239"
"WBGene00006843","WBGene00011109","unc-119","gpch-1","unc-119","R07E5.1","unc-119","gpch-1","wormbase","WBInteraction000567587","physical","txid6239"
"WBGene00006843","WBGene00002053","unc-119","ifb-1","unc-119","ifb-1","unc-119","ifb-1","wormbase","WBInteraction000567753","physical","txid6239"
"WBGene00006843","WBGene00006648","unc-119","ttb-1","unc-119","ttb-1","unc-119","ttb-1","wormbase","WBInteraction000567681","physical","txid6239"
"WBGene00006843","WBGene00019898","unc-119","R05G6.4","unc-119","R05G6.4","unc-119","R05G6.4","wormbase","WBInteraction000567760","physical","txid6239"
"WBGene00006843","WBGene00008514","unc-119","mrpl-44","unc-119","mrpl-44","unc-119","mrpl-44","wormbase","WBInteraction000567771","physical","txid6239"
"WBGene00006843","WBGene00003530","unc-119","nas-11","unc-119","WBGene00003530","unc-119","nas-11","wormbase","WBInteraction000567658","physical","txid6239"
"WBGene00006843","WBGene00019820","unc-119","cogc-8","unc-119","cogc-8","unc-119","cogc-8","wormbase","WBInteraction000567703","physical","txid6239"
"WBGene00006843","WBGene00011510","unc-119","pdha-1","unc-119","WBGene00011510","unc-119","pdha-1","wormbase","WBInteraction000567615","physical","txid6239"
"WBGene00006843","WBGene00013232","unc-119","faah-4","unc-119","faah-4","unc-119","faah-4","wormbase","WBInteraction000567706","physical","txid6239"
"WBGene00006843","WBGene00003497","unc-119","mup-4","unc-119","mup-4","unc-119","mup-4","wormbase","WBInteraction000567610","physical","txid6239"
"WBGene00006843","WBGene00003834","unc-119","nxf-1","unc-119","nxf-1","unc-119","nxf-1","wormbase","WBInteraction000567746","physical","txid6239"
"WBGene00006843","WBGene00006930","unc-119","vit-6","unc-119","vit-6","unc-119","vit-6","wormbase","WBInteraction000567650","physical","txid6239"
"WBGene00006843","WBGene00001633","unc-119","gly-8","unc-119","gly-8","unc-119","gly-8","wormbase","WBInteraction000567761","physical","txid6239"
"WBGene00006843","WBGene00002073","unc-119","ima-2","unc-119","ima-2","unc-119","ima-2","wormbase","WBInteraction000567621","physical","txid6239"
"WBGene00006843","WBGene00022470","unc-119","mrpl-19","unc-119","mrpl-19","unc-119","mrpl-19","wormbase","WBInteraction000567674","physical","txid6239"
"WBGene00003657","WBGene00003601","nhr-67","nhr-2","nhr-67","nhr-2","nhr-67","nhr-2","wormbase","WBInteraction000506518","physical","txid6239"
"WBGene00003657","WBGene00006773","nhr-67","unc-37","nhr-67","unc-37","nhr-67","unc-37","wormbase","WBInteraction000506507","physical","txid6239"
"WBGene00003657","WBGene00000915","nhr-67","hsp-90","nhr-67","daf-21","nhr-67","hsp-90","wormbase","WBInteraction000512394","physical","txid6239"
"WBGene00003657","WBGene00003912","nhr-67","pal-1","nhr-67","pal-1","nhr-67","pal-1","wormbase","WBInteraction000512385","physical","txid6239"
"WBGene00003657","WBGene00016754","nhr-67","cebp-2","nhr-67","cebp-2","nhr-67","cebp-2","wormbase","WBInteraction000525559","physical","txid6239"
"WBGene00003657","WBGene00000441","nhr-67","ceh-18","nhr-67","ceh-18","nhr-67","ceh-18","wormbase","WBInteraction000525577","physical","txid6239"
"WBGene00003657","WBGene00001182","nhr-67","egl-13","nhr-67","egl-13","nhr-67","egl-13","wormbase","WBInteraction000525741","physical","txid6239"
"WBGene00003657","WBGene00001253","nhr-67","elt-6","nhr-67","elt-6","nhr-67","elt-6","wormbase","WBInteraction000525843","physical","txid6239"
"WBGene00003657","WBGene00001186","nhr-67","egl-18","nhr-67","WBGene00001186","nhr-67","egl-18","wormbase","WBInteraction000525754","physical","txid6239"
"WBGene00003657","WBGene00001207","nhr-67","egl-43","nhr-67","egl-43","nhr-67","egl-43","wormbase","WBInteraction000525771","physical","txid6239"
"WBGene00003657","WBGene00001223","nhr-67","ehn-3","nhr-67","ehn-3","nhr-67","ehn-3","wormbase","WBInteraction000525811","physical","txid6239"
"WBGene00003657","WBGene00001377","nhr-67","eya-1","nhr-67","eya-1","nhr-67","eya-1","wormbase","WBInteraction000525889","physical","txid6239"
"WBGene00003657","WBGene00016138","nhr-67","flh-2","nhr-67","flh-2","nhr-67","flh-2","wormbase","WBInteraction000526098","physical","txid6239"
"WBGene00003657","WBGene00012435","nhr-67","flh-1","nhr-67","flh-1","nhr-67","flh-1","wormbase","WBInteraction000526062","physical","txid6239"
"WBGene00003657","WBGene00012005","nhr-67","jun-1","nhr-67","jun-1","nhr-67","jun-1","wormbase","WBInteraction000526381","physical","txid6239"
"WBGene00003657","WBGene00003024","nhr-67","lin-39","nhr-67","lin-39","nhr-67","lin-39","wormbase","WBInteraction000526443","physical","txid6239"
"WBGene00003657","WBGene00003167","nhr-67","mec-3","nhr-67","mec-3","nhr-67","mec-3","wormbase","WBInteraction000526622","physical","txid6239"
"WBGene00003657","WBGene00003968","nhr-67","peb-1","nhr-67","WBGene00003968","nhr-67","peb-1","wormbase","WBInteraction000527105","physical","txid6239"
"WBGene00003657","WBGene00003607","nhr-67","nhr-8","nhr-67","nhr-8","nhr-67","nhr-8","wormbase","WBInteraction000527042","physical","txid6239"
"WBGene00003657","WBGene00003639","nhr-67","nhr-49","nhr-67","nhr-49","nhr-67","nhr-49","wormbase","WBInteraction000526964","physical","txid6239"
"WBGene00003657","WBGene00004771","nhr-67","sem-2","nhr-67","sem-2","nhr-67","sem-2","wormbase","WBInteraction000527220","physical","txid6239"
"WBGene00003657","WBGene00006796","nhr-67","unc-62","nhr-67","unc-62","nhr-67","unc-62","wormbase","WBInteraction000527569","physical","txid6239"
"WBGene00003657","WBGene00006546","nhr-67","tbx-9","nhr-67","tbx-9","nhr-67","tbx-9","wormbase","WBInteraction000527450","physical","txid6239"
"WBGene00003657","WBGene00019960","nhr-67","ztf-16","nhr-67","WBGene00019960","nhr-67","ztf-16","wormbase","WBInteraction000527892","physical","txid6239"
"WBGene00003657","WBGene00013383","nhr-67","aptf-2","nhr-67","aptf-2","nhr-67","aptf-2","wormbase","WBInteraction000527794","physical","txid6239"
"WBGene00003657","WBGene00008762","nhr-67","ztf-2","nhr-67","ztf-2","nhr-67","ztf-2","wormbase","WBInteraction000528014","physical","txid6239"
"WBGene00006773","WBGene00001226","unc-37","eif-3.C","unc-37","eif-3.C","unc-37","eif-3.C","wormbase","WBInteraction000522894","physical","txid6239"
"WBGene00006773","WBGene00002978","unc-37","lev-11","unc-37","lev-11","unc-37","lev-11","wormbase","WBInteraction000522895","physical","txid6239"
"WBGene00006773","WBGene00000434","unc-37","ceh-9","unc-37","ceh-9","unc-37","ceh-9","wormbase","WBInteraction000525637","physical","txid6239"
"WBGene00006773","WBGene00000442","unc-37","ceh-19","unc-37","ceh-19","unc-37","ceh-19","wormbase","WBInteraction000525584","physical","txid6239"
"WBGene00006773","WBGene00000453","unc-37","ceh-32","unc-37","ceh-32","unc-37","ceh-32","wormbase","WBInteraction000525607","physical","txid6239"
"WBGene00006773","WBGene00000428","unc-37","ceh-1","unc-37","ceh-1","unc-37","ceh-1","wormbase","WBInteraction000525564","physical","txid6239"
"WBGene00006773","WBGene00000447","unc-37","ceh-24","unc-37","ceh-24","unc-37","ceh-24","wormbase","WBInteraction000525605","physical","txid6239"
"WBGene00006773","WBGene00000439","unc-37","ceh-16","unc-37","ceh-16","unc-37","ceh-16","wormbase","WBInteraction000525567","physical","txid6239"
"WBGene00006773","WBGene00007776","unc-37","dmd-4","unc-37","dmd-4","unc-37","dmd-4","wormbase","WBInteraction000525681","physical","txid6239"
"WBGene00006773","WBGene00001207","unc-37","egl-43","unc-37","egl-43","unc-37","egl-43","wormbase","WBInteraction000525783","physical","txid6239"
"WBGene00006773","WBGene00001434","unc-37","fkh-2","unc-37","fkh-2","unc-37","fkh-2","wormbase","WBInteraction000526043","physical","txid6239"
"WBGene00006773","WBGene00017601","unc-37","ets-7","unc-37","ets-7","unc-37","ets-7","wormbase","WBInteraction000525945","physical","txid6239"
"WBGene00006773","WBGene00001377","unc-37","eya-1","unc-37","eya-1","unc-37","eya-1","wormbase","WBInteraction000525912","physical","txid6239"
"WBGene00006773","WBGene00016138","unc-37","flh-2","unc-37","flh-2","unc-37","flh-2","wormbase","WBInteraction000526110","physical","txid6239"
"WBGene00006773","WBGene00007984","unc-37","irx-1","unc-37","irx-1","unc-37","irx-1","wormbase","WBInteraction000526366","physical","txid6239"
"WBGene00006773","WBGene00018990","unc-37","klf-1","unc-37","klf-1","unc-37","klf-1","wormbase","WBInteraction000526391","physical","txid6239"
"WBGene00006773","WBGene00003114","unc-37","mab-23","unc-37","mab-23","unc-37","mab-23","wormbase","WBInteraction000526521","physical","txid6239"
"WBGene00006773","WBGene00003106","unc-37","mab-9","unc-37","mab-9","unc-37","mab-9","wormbase","WBInteraction000526577","physical","txid6239"
"WBGene00006773","WBGene00003380","unc-37","mnm-2","unc-37","mnm-2","unc-37","mnm-2","wormbase","WBInteraction000526697","physical","txid6239"
"WBGene00006773","WBGene00003601","unc-37","nhr-2","unc-37","nhr-2","unc-37","nhr-2","wormbase","WBInteraction000526834","physical","txid6239"
"WBGene00006773","WBGene00003619","unc-37","nhr-20","unc-37","WBGene00003619","unc-37","nhr-20","wormbase","WBInteraction000526839","physical","txid6239"
"WBGene00006773","WBGene00003939","unc-37","pax-3","unc-37","pax-3","unc-37","pax-3","wormbase","WBInteraction000527096","physical","txid6239"
"WBGene00006773","WBGene00003909","unc-37","pag-3","unc-37","pag-3","unc-37","pag-3","wormbase","WBInteraction000527091","physical","txid6239"
"WBGene00006773","WBGene00011926","unc-37","sptf-2","unc-37","sptf-2","unc-37","sptf-2","wormbase","WBInteraction000527235","physical","txid6239"
"WBGene00006773","WBGene00006604","unc-37","tra-1","unc-37","tra-1","unc-37","tra-1","wormbase","WBInteraction000527507","physical","txid6239"
"WBGene00006773","WBGene00006853","unc-37","unc-130","unc-37","unc-130","unc-37","unc-130","wormbase","WBInteraction000527515","physical","txid6239"
"WBGene00006773","WBGene00006546","unc-37","tbx-9","unc-37","tbx-9","unc-37","tbx-9","wormbase","WBInteraction000527482","physical","txid6239"
"WBGene00006773","WBGene00006873","unc-37","vab-7","unc-37","vab-7","unc-37","vab-7","wormbase","WBInteraction000527645","physical","txid6239"
"WBGene00006773","WBGene00004393","unc-37","rnt-1","unc-37","rnt-1","unc-37","rnt-1","wormbase","WBInteraction000539991","physical","txid6239"
"WBGene00006773","WBGene00006744","unc-37","unc-4","unc-37","unc-4","unc-37","unc-4","wormbase","WBInteraction000539985","physical","txid6239"
"WBGene00003209","WBGene00004888","mel-26","smo-1","mel-26","smo-1","mel-26","smo-1","wormbase","WBInteraction000506543","physical","txid6239"
"WBGene00003209","WBGene00007016","mel-26","mdt-15","mel-26","mdt-15","mel-26","mdt-15","wormbase","WBInteraction000506523","physical","txid6239"
"WBGene00003209","WBGene00003183","mel-26","mei-1","mel-26","mei-1","mel-26","mei-1","wormbase","WBInteraction000512408","physical","txid6239"
"WBGene00003209","WBGene00003912","mel-26","pal-1","mel-26","pal-1","mel-26","pal-1","wormbase","WBInteraction000512404","physical","txid6239"
"WBGene00003209","WBGene00019960","mel-26","ztf-16","mel-26","WBGene00019960","mel-26","ztf-16","wormbase","WBInteraction000512406","physical","txid6239"
"WBGene00003209","WBGene00003587","mel-26","ned-8","mel-26","ned-8","mel-26","ned-8","wormbase","WBInteraction000522803","physical","txid6239"
"WBGene00003209","WBGene00006815","mel-26","unc-83","mel-26","unc-83","mel-26","unc-83","wormbase","WBInteraction000522807","physical","txid6239"
"WBGene00003209","WBGene00001660","mel-26","gop-1","mel-26","gop-1","mel-26","gop-1","wormbase","WBInteraction000522809","physical","txid6239"
"WBGene00003209","WBGene00020092","mel-26","pcf-11","mel-26","pcf-11","mel-26","pcf-11","wormbase","WBInteraction000523092","physical","txid6239"
"WBGene00003209","WBGene00015352","mel-26","C02F5.12","mel-26","C02F5.12","mel-26","C02F5.12","wormbase","WBInteraction000523090","physical","txid6239"
"WBGene00007016","WBGene00004735","mdt-15","sbp-1","mdt-15","sbp-1","mdt-15","sbp-1","wormbase","WBInteraction000522508","physical","txid6239"
"WBGene00007016","WBGene00003603","mdt-15","nhr-4","mdt-15","nhr-4","mdt-15","nhr-4","wormbase","WBInteraction000526918","physical","txid6239"
"WBGene00007016","WBGene00003624","mdt-15","nhr-28","mdt-15","nhr-28","mdt-15","nhr-28","wormbase","WBInteraction000526890","physical","txid6239"
"WBGene00007016","WBGene00003704","mdt-15","nhr-114","mdt-15","nhr-114","mdt-15","nhr-114","wormbase","WBInteraction000526791","physical","txid6239"
"WBGene00007016","WBGene00003611","mdt-15","nhr-12","mdt-15","nhr-12","mdt-15","nhr-12","wormbase","WBInteraction000526815","physical","txid6239"
"WBGene00007016","WBGene00003639","mdt-15","nhr-49","mdt-15","nhr-49","mdt-15","nhr-49","wormbase","WBInteraction000526950","physical","txid6239"
"WBGene00007016","WBGene00003676","mdt-15","nhr-86","mdt-15","nhr-86","mdt-15","nhr-86","wormbase","WBInteraction000527056","physical","txid6239"
"WBGene00007016","WBGene00003654","mdt-15","nhr-64","mdt-15","nhr-64","mdt-15","nhr-64","wormbase","WBInteraction000527004","physical","txid6239"
"WBGene00007016","WBGene00003659","mdt-15","nhr-69","mdt-15","nhr-69","mdt-15","nhr-69","wormbase","WBInteraction000560747","physical","txid6239"
"WBGene00007016","WBGene00001953","mdt-15","hlh-8","mdt-15","hlh-8","mdt-15","hlh-8","wormbase","WBInteraction000560757","physical","txid6239"
"WBGene00007016","WBGene00003609","mdt-15","nhr-10","mdt-15","nhr-10","mdt-15","nhr-10","wormbase","WBInteraction000560746","physical","txid6239"
"WBGene00007016","WBGene00003607","mdt-15","nhr-8","mdt-15","nhr-8","mdt-15","nhr-8","wormbase","WBInteraction000560755","physical","txid6239"
"WBGene00007016","WBGene00008762","mdt-15","ztf-2","mdt-15","ztf-2","mdt-15","ztf-2","wormbase","WBInteraction000560745","physical","txid6239"
"WBGene00007016","WBGene00013976","mdt-15","hizr-1","mdt-15","hizr-1","mdt-15","hizr-1","wormbase","WBInteraction000565324","physical","txid6239"
"WBGene00011892","WBGene00000817","erh-1","csn-5","erh-1","csn-5","erh-1","csn-5","wormbase","WBInteraction000512431","physical","txid6239"
"WBGene00011892","WBGene00016449","erh-1","tost-1","erh-1","tost-1","erh-1","tost-1","wormbase","WBInteraction000578841","physical","txid6239"
"WBGene00014112","WBGene00013689","ZK856.11","bath-40","ZK856.11","bath-40","ZK856.11","bath-40","wormbase","WBInteraction000506661","physical","txid6239"
"WBGene00001233","WBGene00001119","eif-3.K","dyf-3","eif-3.K","dyf-3","eif-3.K","dyf-3","wormbase","WBInteraction000506671","physical","txid6239"
"WBGene00001233","WBGene00015920","eif-3.K","eif-3.L","eif-3.K","WBGene00015920","eif-3.K","eif-3.L","wormbase","WBInteraction000512476","physical","txid6239"
"WBGene00005022","WBGene00004888","sqv-4","smo-1","sqv-4","smo-1","sqv-4","smo-1","wormbase","WBInteraction000521474","physical","txid6239"
"WBGene00008379","WBGene00000567","secs-1","cnx-1","WBGene00008379","cnx-1","secs-1","cnx-1","wormbase","WBInteraction000512519","physical","txid6239"
"WBGene00008379","WBGene00006922","secs-1","vhl-1","WBGene00008379","vhl-1","secs-1","vhl-1","wormbase","WBInteraction000547612","physical","txid6239"
"WBGene00003559","WBGene00003406","ncl-1","mrg-1","ncl-1","mrg-1","ncl-1","mrg-1","wormbase","WBInteraction000540140","physical","txid6239"
"WBGene00000249","WBGene00003701","bir-1","nhr-111","bir-1","WBGene00003701","bir-1","nhr-111","wormbase","WBInteraction000506874","physical","txid6239"
"WBGene00000249","WBGene00000804","bir-1","csc-1","bir-1","csc-1","bir-1","csc-1","wormbase","WBInteraction000512559","physical","txid6239"
"WBGene00000249","WBGene00000817","bir-1","csn-5","bir-1","csn-5","bir-1","csn-5","wormbase","WBInteraction000512560","physical","txid6239"
"WBGene00000249","WBGene00001793","bir-1","gsy-1","bir-1","gsy-1","bir-1","gsy-1","wormbase","WBInteraction000522888","physical","txid6239"
"WBGene00000249","WBGene00004980","bir-1","spk-1","bir-1","spk-1","bir-1","spk-1","wormbase","WBInteraction000522887","physical","txid6239"
"WBGene00000249","WBGene00006546","bir-1","tbx-9","bir-1","tbx-9","bir-1","tbx-9","wormbase","WBInteraction000527386","physical","txid6239"
"WBGene00000249","WBGene00003912","bir-1","pal-1","bir-1","pal-1","bir-1","pal-1","wormbase","WBInteraction000539534","physical","txid6239"
"WBGene00000249","WBGene00003605","bir-1","nhr-6","bir-1","nhr-6","bir-1","nhr-6","wormbase","WBInteraction000539532","physical","txid6239"
"WBGene00000249","WBGene00003124","bir-1","mai-1","bir-1","mai-1","bir-1","mai-1","wormbase","WBInteraction000539530","physical","txid6239"
"WBGene00000249","WBGene00004408","bir-1","rla-0","bir-1","rla-0","bir-1","rla-0","wormbase","WBInteraction000539538","physical","txid6239"
"WBGene00007059","WBGene00011824","vps-52","tsct-1","vps-52","tsct-1","vps-52","tsct-1","wormbase","WBInteraction000506925","physical","txid6239"
"WBGene00007059","WBGene00003241","vps-52","mig-5","vps-52","mig-5","vps-52","mig-5","wormbase","WBInteraction000512999","physical","txid6239"
"WBGene00007059","WBGene00011300","vps-52","R107.5","vps-52","R107.5","vps-52","R107.5","wormbase","WBInteraction000512995","physical","txid6239"
"WBGene00007059","WBGene00015176","vps-52","vps-51","vps-52","vps-51","vps-52","vps-51","wormbase","WBInteraction000512993","physical","txid6239"
"WBGene00007059","WBGene00011867","vps-52","chc-1","vps-52","chc-1","vps-52","chc-1","wormbase","WBInteraction000512996","physical","txid6239"
"WBGene00007059","WBGene00002067","vps-52","ifp-1","vps-52","ifp-1","vps-52","ifp-1","wormbase","WBInteraction000516115","physical","txid6239"
"WBGene00007059","WBGene00011502","vps-52","vps-53","vps-52","WBGene00011502","vps-52","vps-53","wormbase","WBInteraction000522521","physical","txid6239"
"WBGene00007059","WBGene00006373","vps-52","syx-5","vps-52","syx-5","vps-52","syx-5","wormbase","WBInteraction000522536","physical","txid6239"
"WBGene00007059","WBGene00007128","vps-52","memb-1","vps-52","memb-1","vps-52","memb-1","wormbase","WBInteraction000522538","physical","txid6239"
"WBGene00002249","WBGene00002258","lap-1","lbp-6","lap-1","lbp-6","lap-1","lbp-6","wormbase","WBInteraction000522139","physical","txid6239"
"WBGene00006575","WBGene00021369","tir-1","siah-1","tir-1","siah-1","tir-1","siah-1","wormbase","WBInteraction000513449","physical","txid6239"
"WBGene00006575","WBGene00002187","tir-1","kgb-1","tir-1","kgb-1","tir-1","kgb-1","wormbase","WBInteraction000513463","physical","txid6239"
"WBGene00006575","WBGene00006779","tir-1","unc-43","tir-1","unc-43","tir-1","unc-43","wormbase","WBInteraction000555853","physical","txid6239"
"WBGene00000942","WBGene00006824","deb-1","unc-95","deb-1","unc-95","deb-1","unc-95","wormbase","WBInteraction000522223","physical","txid6239"
