"id1","id2","name1","name2","geneName1","geneName2","altName1","altName2","source","sourceLink","intType","species"
"FBgn0086706","FBgn0015279","pix","Pi3K92E","pix","Pi3K92E","pix","Pi3K92E","flybase","FBrf0190282","enhanceable","txid7227"
"FBgn0086706","FBgn0004569","pix","aos","pix","aos","pix","aos","flybase","FBrf0190712","enhanceable","txid7227"
"FBgn0283442","FBgn0003015","vas","osk","vas","osk","vas","osk","flybase","FBrf0137253","enhanceable","txid7227"
"FBgn0283442","FBgn0003721","vas","Tm1","vas","Tm1","vas","Tm1","flybase","FBrf0137253","enhanceable","txid7227"
"FBgn0283442","FBgn0002441","vas","l(3)mbt","vas","l(3)mbt","vas","l(3)mbt","flybase","FBrf0212713","suppressible","txid7227"
"FBgn0283442","FBgn0026206","vas","mei-P26","vas","mei-P26","vas","mei-P26","flybase","FBrf0209427","enhanceable","txid7227"
"FBgn0283442","FBgn0000183","vas","BicD","vas","BicD","vas","BicD","flybase","FBrf0073738","suppressible","txid7227"
"FBgn0283442","FBgn0000158","vas","bam","vas","bam","vas","bam","flybase","FBrf0208488","suppressible","txid7227"
"FBgn0283442","FBgn0043010","vas","Fsn","vas","Fsn","vas","Fsn","flybase","FBrf0210170","enhanceable","txid7227"
"FBgn0260780","FBgn0004882","wisp","orb","wisp","orb","wisp","orb","flybase","FBrf0205291","enhanceable","txid7227"
"FBgn0011828","FBgn0284408","Pxn","trol","Pxn","trol","Pxn","trol","flybase","FBrf0255212","suppressible","txid7227"
"FBgn0265137","FBgn0262738","Spn42Da","norpA","Spn42Da","norpA","Spn42Da","norpA","flybase","FBrf0218298","suppressible","txid7227"
"FBgn0024944","FBgn0003053","Oamb","peb","Oamb","peb","Oamb","peb","flybase","FBrf0237759","suppressible","txid7227"
"FBgn0024944","FBgn0038063","Oamb","Octbeta2R","Oamb","Octβ2R","Oamb","Octbeta2R","flybase","FBrf0225852","suppressible","txid7227"
"FBgn0026722","FBgn0003996","drosha","w","drosha","w","drosha","w","flybase","FBrf0216392","suppressible","txid7227"
"FBgn0051217","FBgn0030926","modSP","FBgn0030926","modSP","psh","modSP","FBgn0030926","flybase","FBrf0208605","enhanceable","txid7227"
"FBgn0043900","FBgn0000117","pygo","arm","pygo","arm","pygo","arm","flybase","FBrf0149129","suppressible","txid7227"
"FBgn0043900","FBgn0015589","pygo","Apc","pygo","Apc","pygo","Apc","flybase","FBrf0221572","suppressible","txid7227"
"FBgn0043900","FBgn0026598","pygo","Apc2","pygo","Apc2","pygo","Apc2","flybase","FBrf0221572","suppressible","txid7227"
"FBgn0043900","FBgn0026597","pygo","Axn","pygo","Axn","pygo","Axn","flybase","FBrf0148960","suppressible","txid7227"
"FBgn0043900","FBgn0284084","pygo","wg","pygo","wg","pygo","wg","flybase","FBrf0148960","suppressible","txid7227"
"FBgn0043900","FBgn0004647","pygo","N","pygo","N","pygo","N","flybase","FBrf0210104","suppressible","txid7227"
"FBgn0043900","FBgn0002940","pygo","ninaE","pygo","ninaE","pygo","ninaE","flybase","FBrf0257128","suppressible","txid7227"
"FBgn0043900","FBgn0288433","pygo","FBgn0288433","pygo","L","pygo","FBgn0288433","flybase","FBrf0187660","suppressible","txid7227"
"FBgn0043900","FBgn0013764","pygo","Chi","pygo","Chi","pygo","Chi","flybase","FBrf0235074","suppressible","txid7227"
"FBgn0035625","FBgn0005638","Blimp-1","slbo","Blimp-1","slbo","Blimp-1","slbo","flybase","FBrf0253067","enhanceable","txid7227"
"FBgn0032401","FBgn0003205","Plzf","Ras85D","Plzf","Ras85D","Plzf","Ras85D","flybase","FBrf0218378","enhanceable","txid7227"
"FBgn0032401","FBgn0003256","Plzf","rl","Plzf","rl","Plzf","rl","flybase","FBrf0218378","suppressible","txid7227"
"FBgn0032713","FBgn0265487","CG17323","mbl","Ugt36D1","mbl","CG17323","mbl","flybase","FBrf0210274","suppressible","txid7227"
"FBgn0259985","FBgn0266464","Mppe","Nsf2","Mppe","Nsf2","Mppe","Nsf2","flybase","FBrf0187645","suppressible","txid7227"
"FBgn0027560","FBgn0004507","Tps1","GlyP","Tps1","Glyp","Tps1","GlyP","flybase","FBrf0241988","enhanceable","txid7227"
"FBgn0263102","FBgn0031655","psq","Marcal1","psq","Marcal1","psq","Marcal1","flybase","FBrf0234417","suppressible","txid7227"
"FBgn0263102","FBgn0000241","psq","bw","psq","bw","psq","bw","flybase","FBrf0211786","enhanceable","txid7227"
"FBgn0263102","FBgn0003651","psq","svp","psq","svp","psq","svp","flybase","FBrf0086124","suppressible","txid7227"
"FBgn0263102","FBgn0003334","psq","Scm","psq","Scm","psq","Scm","flybase","FBrf0155950","enhanceable","txid7227"
"FBgn0263102","FBgn0003042","psq","Pc","psq","Pc","psq","Pc","flybase","FBrf0152312","enhanceable","txid7227"
"FBgn0263102","FBgn0010501","psq","Dcp-1","psq","Dcp-1","psq","Dcp-1","flybase","FBrf0209948","enhanceable","txid7227"
"FBgn0263102","FBgn0014179","psq","gcm","psq","gcm","psq","gcm","flybase","FBrf0220515","enhanceable","txid7227"
"FBgn0263102","FBgn0005624","psq","Psc","psq","Psc","psq","Psc","flybase","FBrf0155950","enhanceable","txid7227"
"FBgn0263102","FBgn0003731","psq","Egfr","psq","Egfr","psq","Egfr","flybase","FBrf0225573","enhanceable","txid7227"
"FBgn0033697","FBgn0264562","Cyp6t3","Hr4","Cyp6t3","Hr4","Cyp6t3","Hr4","flybase","FBrf0216318","suppressible","txid7227"
"FBgn0035407","FBgn0020306","Asciz","dom","Asciz","dom","Asciz","dom","flybase","FBrf0230159","enhanceable","txid7227"
"FBgn0033885","FBgn0011829","DJ-1alpha","Ret","DJ-1α","Ret","DJ-1alpha","Ret","flybase","FBrf0210541","enhanceable","txid7227"
"FBgn0033885","FBgn0003205","DJ-1alpha","Ras85D","DJ-1α","Ras85D","DJ-1alpha","Ras85D","flybase","FBrf0210541","suppressible","txid7227"
"FBgn0033885","FBgn0029891","DJ-1alpha","Pink1","DJ-1α","Pink1","DJ-1alpha","Pink1","flybase","FBrf0210895","suppressible","txid7227"
"FBgn0033885","FBgn0026379","DJ-1alpha","Pten","DJ-1α","Pten","DJ-1alpha","Pten","flybase","FBrf0183770","enhanceable","txid7227"
"FBgn0033885","FBgn0025800","DJ-1alpha","Smox","DJ-1α","Smox","DJ-1alpha","Smox","flybase","FBrf0235445","suppressible","txid7227"
"FBgn0005632","FBgn0003090","faf","pk","faf","pk","faf","pk","flybase","FBrf0230423","suppressible","txid7227"
"FBgn0005632","FBgn0262699","faf","fzr","faf","fzr","faf","fzr","flybase","FBrf0237532","suppressible","txid7227"
"FBgn0005632","FBgn0010501","faf","Dcp-1","faf","Dcp-1","faf","Dcp-1","flybase","FBrf0209948","suppressible","txid7227"
"FBgn0005632","FBgn0004636","faf","Rap1","faf","Rap1","faf","Rap1","flybase","FBrf0099363","enhanceable","txid7227"
"FBgn0005632","FBgn0003463","faf","sog","faf","sog","faf","sog","flybase","FBrf0219593","suppressible","txid7227"
"FBgn0005632","FBgn0030057","faf","Ppt1","faf","Ppt1","faf","Ppt1","flybase","FBrf0201672","enhanceable","txid7227"
"FBgn0005632","FBgn0030600","faf","hiw","faf","hiw","faf","hiw","flybase","FBrf0137327","suppressible","txid7227"
"FBgn0023511","FBgn0283499","Edem1","InR","Edem1","InR","Edem1","InR","flybase","FBrf0249292","suppressible","txid7227"
"FBgn0023511","FBgn0002940","Edem1","ninaE","Edem1","ninaE","Edem1","ninaE","flybase","FBrf0208988","suppressible","txid7227"
"FBgn0023511","FBgn0041191","Edem1","Rheb","Edem1","Rheb","Edem1","Rheb","flybase","FBrf0249292","suppressible","txid7227"
"FBgn0023511","FBgn0033483","Edem1","egr","Edem1","egr","Edem1","egr","flybase","FBrf0249292","suppressible","txid7227"
"FBgn0027889","FBgn0020299","ball","stumps","ball","stumps","ball","stumps","flybase","FBrf0187664","suppressible","txid7227"
"FBgn0027889","FBgn0027948","ball","msps","ball","msps","ball","msps","flybase","FBrf0190928","suppressible","txid7227"
"FBgn0027889","FBgn0000158","ball","bam","ball","bam","ball","bam","flybase","FBrf0225339","suppressible","txid7227"
"FBgn0027889","FBgn0003041","ball","pbl","ball","pbl","ball","pbl","flybase","FBrf0199094","enhanceable","txid7227"
"FBgn0027889","FBgn0028343","ball","Ankle2","ball","Ankle2","ball","Ankle2","flybase","FBrf0244364","suppressible","txid7227"
"FBgn0027889","FBgn0019686","ball","lok","ball","lok","ball","lok","flybase","FBrf0207160","enhanceable","txid7227"
"FBgn0027889","FBgn0032006","ball","Pvr","ball","Pvr","ball","Pvr","flybase","FBrf0187664","suppressible","txid7227"
"FBgn0027889","FBgn0285896","ball","btl","ball","btl","ball","btl","flybase","FBrf0187664","suppressible","txid7227"
"FBgn0028375","FBgn0001169","heix","H","heix","H","heix","H","flybase","FBrf0149093","enhanceable","txid7227"
"FBgn0028375","FBgn0029891","heix","Pink1","heix","Pink1","heix","Pink1","flybase","FBrf0218543","suppressible","txid7227"
"FBgn0028375","FBgn0003053","heix","peb","heix","peb","heix","peb","flybase","FBrf0180294","suppressible","txid7227"
"FBgn0028375","FBgn0041100","heix","park","heix","park","heix","park","flybase","FBrf0218543","suppressible","txid7227"
"FBgn0259785","FBgn0039507","pzg","mrt","pzg","mrt","pzg","mrt","flybase","FBrf0240036","suppressible","txid7227"
"FBgn0259785","FBgn0004864","pzg","hop","pzg","hop","pzg","hop","flybase","FBrf0213648","enhanceable","txid7227"
"FBgn0259785","FBgn0004198","pzg","ct","pzg","ct","pzg","ct","flybase","FBrf0187644","suppressible","txid7227"
"FBgn0259785","FBgn0001169","pzg","H","pzg","H","pzg","H","flybase","FBrf0190751","suppressible","txid7227"
"FBgn0039183","FBgn0003079","Dis3","Raf","Dis3","Raf","Dis3","Raf","flybase","FBrf0232581","enhanceable","txid7227"
"FBgn0039183","FBgn0003205","Dis3","Ras85D","Dis3","Ras85D","Dis3","Ras85D","flybase","FBrf0232581","suppressible","txid7227"
"FBgn0025366","FBgn0000463","Ip259","Dl","Ip259","Delta","Ip259","Dl","flybase","FBrf0241681","suppressible","txid7227"
"FBgn0025366","FBgn0283521","Ip259","lola","Ip259","lola","Ip259","lola","flybase","FBrf0241681","suppressible","txid7227"
"FBgn0025366","FBgn0263102","Ip259","psq","Ip259","psq","Ip259","psq","flybase","FBrf0241681","suppressible","txid7227"
"FBgn0027567","FBgn0003205","CG8108","Ras85D","Ciz1","Ras85D","CG8108","Ras85D","flybase","FBrf0247206","suppressible","txid7227"
"FBgn0025680","FBgn0262738","cry","norpA","cry","norpA","cry","norpA","flybase","FBrf0128455","enhanceable","txid7227"
"FBgn0025680","FBgn0263116","cry","5-HT1B","cry","5-HT1B","cry","5-HT1B","flybase","FBrf0188183","suppressible","txid7227"
"FBgn0025680","FBgn0003371","cry","sgg","cry","sgg","cry","sgg","flybase","FBrf0202062","suppressible","txid7227"
"FBgn0025680","FBgn0004618","cry","gl","cry","gl","cry","gl","flybase","FBrf0174852","enhanceable","txid7227"
"FBgn0025680","FBgn0003460","cry","so","cry","so","cry","so","flybase","FBrf0152146","enhanceable","txid7227"
"FBgn0025680","FBgn0031652","cry","jet","cry","jet","cry","jet","flybase","FBrf0192726","enhanceable","txid7227"
"FBgn0025680","FBgn0014396","cry","tim","cry","tim","cry","tim","flybase","FBrf0191431","suppressible","txid7227"
"FBgn0025680","FBgn0024734","cry","PRL-1","cry","PRL-1","cry","PRL-1","flybase","FBrf0247706","suppressible","txid7227"
"FBgn0025680","FBgn0003068","cry","per","cry","per","cry","per","flybase","FBrf0191431","suppressible","txid7227"
"FBgn0025680","FBgn0003997","cry","hid","cry","hid","cry","hid","flybase","FBrf0174852","enhanceable","txid7227"
"FBgn0025680","FBgn0036260","cry","FBgn0036260","cry","Rh7","cry","FBgn0036260","flybase","FBrf0235590","enhanceable","txid7227"
"FBgn0032336","FBgn0035934","AstC","TrpA1","AstC","TrpA1","AstC","TrpA1","flybase","FBrf0247833","suppressible","txid7227"
"FBgn0036789","FBgn0267704","AstC-R2","FBgn0267704","AstC-R2","lncRNA:flam","AstC-R2","FBgn0267704","flybase","FBrf0233726","enhanceable","txid7227"
"FBgn0036789","FBgn0004198","AstC-R2","ct","AstC-R2","ct","AstC-R2","ct","flybase","FBrf0233726","enhanceable","txid7227"
"FBgn0044324","FBgn0283499","Chro","InR","Chro","InR","Chro","InR","flybase","FBrf0236201","suppressible","txid7227"
"FBgn0044324","FBgn0041191","Chro","Rheb","Chro","Rheb","Chro","Rheb","flybase","FBrf0236201","suppressible","txid7227"
"FBgn0044324","FBgn0015279","Chro","Pi3K92E","Chro","Pi3K92E","Chro","Pi3K92E","flybase","FBrf0236201","suppressible","txid7227"
"FBgn0020415","FBgn0035111","Idgf2","Dis3l2","Idgf2","Dis3l2","Idgf2","Dis3l2","flybase","FBrf0247728","suppressible","txid7227"
"FBgn0003334","FBgn0003862","Scm","trx","Scm","trx","Scm","trx","flybase","FBrf0129826","suppressible","txid7227"
"FBgn0003334","FBgn0000629","Scm","E(z)","Scm","E(z)","Scm","E(z)","flybase","FBrf0141551","suppressible","txid7227"
"FBgn0003334","FBgn0284084","Scm","wg","Scm","wg","Scm","wg","flybase","FBrf0191246","enhanceable","txid7227"
"FBgn0003334","FBgn0004050","Scm","z","Scm","z","Scm","z","flybase","FBrf0086923","suppressible","txid7227"
"FBgn0003334","FBgn0000015","Scm","Abd-B","Scm","Abd-B","Scm","Abd-B","flybase","FBrf0093606","enhanceable","txid7227"
"FBgn0003334","FBgn0004198","Scm","ct","Scm","ct","Scm","ct","flybase","FBrf0090696","suppressible","txid7227"
"FBgn0003334","FBgn0011766","Scm","E2f1","Scm","E2f1","Scm","E2f1","flybase","FBrf0220353","suppressible","txid7227"
"FBgn0003334","FBgn0003996","Scm","w","Scm","w","Scm","w","flybase","FBrf0102846","suppressible","txid7227"
"FBgn0003334","FBgn0260789","Scm","mxc","Scm","mxc","Scm","mxc","flybase","FBrf0103357","enhanceable","txid7227"
"FBgn0003334","FBgn0003042","Scm","Pc","Scm","Pc","Scm","Pc","flybase","FBrf0048952","enhanceable","txid7227"
"FBgn0003334","FBgn0004034","Scm","y","Scm","y","Scm","y","flybase","FBrf0135809","enhanceable","txid7227"
"FBgn0003334","FBgn0003567","Scm","su(Hw)","Scm","su(Hw)","Scm","su(Hw)","flybase","FBrf0135809","enhanceable","txid7227"
"FBgn0003334","FBgn0005386","Scm","ash1","Scm","ash1","Scm","ash1","flybase","FBrf0129826","suppressible","txid7227"
"FBgn0010313","FBgn0003256","corto","rl","corto","rl","corto","rl","flybase","FBrf0213310","enhanceable","txid7227"
"FBgn0010313","FBgn0000015","corto","Abd-B","corto","Abd-B","corto","Abd-B","flybase","FBrf0205871","enhanceable","txid7227"
"FBgn0010313","FBgn0032642","corto","CG5110","corto","Lamtor3","corto","CG5110","flybase","FBrf0213310","enhanceable","txid7227"
"FBgn0010313","FBgn0261885","corto","osa","corto","osa","corto","osa","flybase","FBrf0145129","enhanceable","txid7227"
"FBgn0010313","FBgn0004861","corto","ph-p","corto","ph-p","corto","ph-p","flybase","FBrf0100787","enhanceable","txid7227"
"FBgn0010313","FBgn0039858","corto","CycG","corto","CycG","corto","CycG","flybase","FBrf0205871","enhanceable","txid7227"
"FBgn0010313","FBgn0003044","corto","Pcl","corto","Pcl","corto","Pcl","flybase","FBrf0145129","enhanceable","txid7227"
"FBgn0010313","FBgn0004101","corto","bs","corto","bs","corto","bs","flybase","FBrf0213310","enhanceable","txid7227"
"FBgn0010313","FBgn0004635","corto","rho","corto","rho","corto","rho","flybase","FBrf0213310","enhanceable","txid7227"
"FBgn0010313","FBgn0004860","corto","ph-d","corto","ph-d","corto","ph-d","flybase","FBrf0100787","enhanceable","txid7227"
"FBgn0010313","FBgn0013263","corto","Trl","corto","Trl","corto","Trl","flybase","FBrf0145129","enhanceable","txid7227"
"FBgn0010313","FBgn0011715","corto","Snr1","corto","Snr1","corto","Snr1","flybase","FBrf0174517","enhanceable","txid7227"
"FBgn0010313","FBgn0003042","corto","Pc","corto","Pc","corto","Pc","flybase","FBrf0100787","enhanceable","txid7227"
"FBgn0010313","FBgn0260789","corto","mxc","corto","mxc","corto","mxc","flybase","FBrf0145129","enhanceable","txid7227"
"FBgn0265193","FBgn0024329","Atf-2","Mekk1","Atf-2","Mekk1","Atf-2","Mekk1","flybase","FBrf0188065","suppressible","txid7227"
"FBgn0028550","FBgn0014020","Atf3","Rho1","Atf3","Rho1","Atf3","Rho1","flybase","FBrf0209550","enhanceable","txid7227"
"FBgn0021872","FBgn0283499","Xbp1","InR","Xbp1","InR","Xbp1","InR","flybase","FBrf0226085","suppressible","txid7227"
"FBgn0021872","FBgn0015664","Xbp1","Dref","Xbp1","Dref","Xbp1","Dref","flybase","FBrf0207590","suppressible","txid7227"
"FBgn0021872","FBgn0261274","Xbp1","Ero1L","Xbp1","Ero1L","Xbp1","Ero1L","flybase","FBrf0228364","suppressible","txid7227"
"FBgn0021872","FBgn0013764","Xbp1","Chi","Xbp1","Chi","Xbp1","Chi","flybase","FBrf0211594","suppressible","txid7227"
"FBgn0021872","FBgn0010303","Xbp1","hep","Xbp1","hep","Xbp1","hep","flybase","FBrf0226085","suppressible","txid7227"
"FBgn0021872","FBgn0265598","Xbp1","Bx","Xbp1","Bx","Xbp1","Bx","flybase","FBrf0211594","enhanceable","txid7227"
"FBgn0021872","FBgn0000229","Xbp1","bsk","Xbp1","bsk","Xbp1","bsk","flybase","FBrf0226085","suppressible","txid7227"
"FBgn0021872","FBgn0002940","Xbp1","ninaE","Xbp1","ninaE","Xbp1","ninaE","flybase","FBrf0194899","enhanceable","txid7227"
"FBgn0021872","FBgn0025630","Xbp1","Rtca","Xbp1","Rtca","Xbp1","Rtca","flybase","FBrf0228534","suppressible","txid7227"
"FBgn0021872","FBgn0003048","Xbp1","pcx","Xbp1","pcx","Xbp1","pcx","flybase","FBrf0217160","suppressible","txid7227"
"FBgn0021872","FBgn0283681","Xbp1","Tcs3","Xbp1","Tcs3","Xbp1","Tcs3","flybase","FBrf0234987","suppressible","txid7227"
"FBgn0021872","FBgn0267978","Xbp1","ap","Xbp1","ap","Xbp1","ap","flybase","FBrf0211594","enhanceable","txid7227"
"FBgn0021872","FBgn0011481","Xbp1","Ssdp","Xbp1","Ssdp","Xbp1","Ssdp","flybase","FBrf0211594","suppressible","txid7227"
"FBgn0021872","FBgn0033483","Xbp1","egr","Xbp1","egr","Xbp1","egr","flybase","FBrf0258210","enhanceable","txid7227"
"FBgn0021872","FBgn0261984","Xbp1","Ire1","Xbp1","Ire1","Xbp1","Ire1","flybase","FBrf0250195","suppressible","txid7227"
"FBgn0021872","FBgn0038197","Xbp1","foxo","Xbp1","foxo","Xbp1","foxo","flybase","FBrf0250195","suppressible","txid7227"
"FBgn0021872","FBgn0004647","Xbp1","N","Xbp1","N","Xbp1","N","flybase","FBrf0226085","enhanceable","txid7227"
"FBgn0021872","FBgn0263289","Xbp1","scrib","Xbp1","scrib","Xbp1","scrib","flybase","FBrf0258210","suppressible","txid7227"
"FBgn0038539","FBgn0261984","Atg8b","Ire1","Atg8b","Ire1","Atg8b","Ire1","flybase","FBrf0243839","suppressible","txid7227"
"FBgn0038539","FBgn0052672","Atg8b","Atg8a","Atg8b","Atg8a","Atg8b","Atg8a","flybase","FBrf0251487","suppressible","txid7227"
"FBgn0038539","FBgn0020306","Atg8b","dom","Atg8b","dom","Atg8b","dom","flybase","FBrf0221645","enhanceable","txid7227"
"FBgn0035300","FBgn0036007","CG1139","path","acs","path","CG1139","path","flybase","FBrf0187461","suppressible","txid7227"
"FBgn0035300","FBgn0038197","CG1139","foxo","acs","foxo","CG1139","foxo","flybase","FBrf0187461","enhanceable","txid7227"
"FBgn0035300","FBgn0021796","CG1139","Tor","acs","mTor","CG1139","Tor","flybase","FBrf0187461","enhanceable","txid7227"
"FBgn0041789","FBgn0260945","Pax","Atg1","Pax","Atg1","Pax","Atg1","flybase","FBrf0203068","enhanceable","txid7227"
"FBgn0041789","FBgn0004397","Pax","Vinc","Pax","Vinc","Pax","Vinc","flybase","FBrf0234127","enhanceable","txid7227"
"FBgn0041789","FBgn0014020","Pax","Rho1","Pax","Rho1","Pax","Rho1","flybase","FBrf0184160","suppressible","txid7227"
"FBgn0041789","FBgn0002789","Pax","Mp20","Pax","Mp20","Pax","Mp20","flybase","FBrf0211535","enhanceable","txid7227"
"FBgn0041789","FBgn0020269","Pax","mspo","Pax","mspo","Pax","mspo","flybase","FBrf0211535","suppressible","txid7227"
"FBgn0041789","FBgn0010333","Pax","Rac1","Pax","Rac1","Pax","Rac1","flybase","FBrf0184160","enhanceable","txid7227"
"FBgn0041789","FBgn0014343","Pax","mirr","Pax","mirr","Pax","mirr","flybase","FBrf0221577","suppressible","txid7227"
"FBgn0032250","FBgn0003205","holn1","Ras85D","holn1","Ras85D","holn1","Ras85D","flybase","FBrf0216857","enhanceable","txid7227"
"FBgn0001316","FBgn0036667","klar","CG9669","klar","kud","klar","CG9669","flybase","FBrf0236591","enhanceable","txid7227"
"FBgn0001316","FBgn0261434","klar","hkb","klar","hkb","klar","hkb","flybase","FBrf0155504","suppressible","txid7227"
"FBgn0001316","FBgn0013733","klar","shot","klar","shot","klar","shot","flybase","FBrf0242585","suppressible","txid7227"
"FBgn0001316","FBgn0001108","klar","DCTN1-p150","klar","DCTN1-p150","klar","DCTN1-p150","flybase","FBrf0221747","enhanceable","txid7227"
"FBgn0005322","FBgn0265598","nmd","Bx","nmd","Bx","nmd","Bx","flybase","FBrf0202749","suppressible","txid7227"
"FBgn0005322","FBgn0267978","nmd","ap","nmd","ap","nmd","ap","flybase","FBrf0202749","suppressible","txid7227"
"FBgn0013726","FBgn0003410","pnut","sina","pnut","sina","pnut","sina","flybase","FBrf0077257","enhanceable","txid7227"
"FBgn0013726","FBgn0003997","pnut","hid","pnut","hid","pnut","hid","flybase","FBrf0174601","suppressible","txid7227"
"FBgn0013726","FBgn0015946","pnut","grim","pnut","grim","pnut","grim","flybase","FBrf0174601","suppressible","txid7227"
"FBgn0013726","FBgn0003218","pnut","FBgn0003218","pnut","rdgB","pnut","FBgn0003218","flybase","FBrf0252936","suppressible","txid7227"
"FBgn0013726","FBgn0003310","pnut","S","pnut","S","pnut","S","flybase","FBrf0167499","enhanceable","txid7227"
"FBgn0013726","FBgn0011706","pnut","rpr","pnut","rpr","pnut","rpr","flybase","FBrf0174601","suppressible","txid7227"
"FBgn0013726","FBgn0013733","pnut","shot","pnut","shot","pnut","shot","flybase","FBrf0242585","suppressible","txid7227"
"FBgn0013726","FBgn0021760","pnut","chb","pnut","chb","pnut","chb","flybase","FBrf0211499","enhanceable","txid7227"
"FBgn0013726","FBgn0003205","pnut","Ras85D","pnut","Ras85D","pnut","Ras85D","flybase","FBrf0139680","enhanceable","txid7227"
"FBgn0013726","FBgn0034970","pnut","yki","pnut","yki","pnut","yki","flybase","FBrf0238801","enhanceable","txid7227"
"FBgn0267792","FBgn0004198","rgr","ct","rgr","ct","rgr","ct","flybase","FBrf0187644","suppressible","txid7227"
"FBgn0259678","FBgn0260945","sqa","Atg1","sqa","Atg1","sqa","Atg1","flybase","FBrf0213047","suppressible","txid7227"
"FBgn0259678","FBgn0036255","sqa","Atg12","sqa","Atg12","sqa","Atg12","flybase","FBrf0213047","suppressible","txid7227"
"FBgn0036813","FBgn0010501","Atg3","Dcp-1","Atg3","Dcp-1","Atg3","Dcp-1","flybase","FBrf0209948","suppressible","txid7227"
"FBgn0036813","FBgn0260945","Atg3","Atg1","Atg3","Atg1","Atg3","Atg1","flybase","FBrf0208086","suppressible","txid7227"
"FBgn0003449","FBgn0003028","snf","ovo","snf","ovo","snf","ovo","flybase","FBrf0080317","enhanceable","txid7227"
"FBgn0003449","FBgn0264270","snf","Sxl","snf","Sxl","snf","Sxl","flybase","FBrf0047948","suppressible","txid7227"
"FBgn0029949","FBgn0263198","CG15035","Acn","CG15035","Acn","CG15035","Acn","flybase","FBrf0252465","enhanceable","txid7227"
"FBgn0034792","FBgn0035039","YME1L","Adck","YME1L","Adck1","YME1L","Adck","flybase","FBrf0242622","suppressible","txid7227"
"FBgn0062442","FBgn0029891","Cisd2","Pink1","Cisd","Pink1","Cisd2","Pink1","flybase","FBrf0257349","suppressible","txid7227"
"FBgn0062442","FBgn0030057","Cisd2","Ppt1","Cisd","Ppt1","Cisd2","Ppt1","flybase","FBrf0225020","suppressible","txid7227"
"FBgn0062442","FBgn0002567","Cisd2","Rab32","Cisd","Rab32","Cisd2","Rab32","flybase","FBrf0245745","suppressible","txid7227"
"FBgn0062442","FBgn0036756","Cisd2","Cln3","Cisd","Cln3","Cisd2","Cln3","flybase","FBrf0225020","enhanceable","txid7227"
"FBgn0062442","FBgn0041100","Cisd2","park","Cisd","park","Cisd2","park","flybase","FBrf0258636","suppressible","txid7227"
"FBgn0003415","FBgn0003205","skd","Ras85D","skd","Ras85D","skd","Ras85D","flybase","FBrf0105879","suppressible","txid7227"
"FBgn0003415","FBgn0003044","skd","Pcl","skd","Pcl","skd","Pcl","flybase","FBrf0066905","suppressible","txid7227"
"FBgn0003415","FBgn0039904","skd","Hcf","skd","Hcf","skd","Hcf","flybase","FBrf0216958","enhanceable","txid7227"
"FBgn0003415","FBgn0003944","skd","Ubx","skd","Ubx","skd","Ubx","flybase","FBrf0066905","suppressible","txid7227"
"FBgn0003415","FBgn0020299","skd","stumps","skd","stumps","skd","stumps","flybase","FBrf0187664","suppressible","txid7227"
"FBgn0003415","FBgn0285896","skd","btl","skd","btl","skd","btl","flybase","FBrf0187664","suppressible","txid7227"
"FBgn0003415","FBgn0010382","skd","CycE","skd","CycE","skd","CycE","flybase","FBrf0151282","suppressible","txid7227"
"FBgn0003415","FBgn0260642","skd","Antp","skd","Antp","skd","Antp","flybase","FBrf0066905","suppressible","txid7227"
"FBgn0003415","FBgn0267978","skd","ap","skd","ap","skd","ap","flybase","FBrf0202749","suppressible","txid7227"
"FBgn0003415","FBgn0000117","skd","arm","skd","arm","skd","arm","flybase","FBrf0225552","enhanceable","txid7227"
"FBgn0003415","FBgn0085436","skd","Not1","skd","Not1","skd","Not1","flybase","FBrf0246104","enhanceable","txid7227"
"FBgn0003415","FBgn0265598","skd","Bx","skd","Bx","skd","Bx","flybase","FBrf0202749","suppressible","txid7227"
"FBgn0003415","FBgn0032006","skd","Pvr","skd","Pvr","skd","Pvr","flybase","FBrf0187664","suppressible","txid7227"
"FBgn0003415","FBgn0026160","skd","tna","skd","tna","skd","tna","flybase","FBrf0155711","enhanceable","txid7227"
"FBgn0003415","FBgn0001324","skd","kto","skd","kto","skd","kto","flybase","FBrf0160638","enhanceable","txid7227"
"FBgn0003415","FBgn0000629","skd","E(z)","skd","E(z)","skd","E(z)","flybase","FBrf0141551","suppressible","txid7227"
"FBgn0003415","FBgn0051481","skd","pb","skd","pb","skd","pb","flybase","FBrf0131257","enhanceable","txid7227"
"FBgn0003415","FBgn0003042","skd","Pc","skd","Pc","skd","Pc","flybase","FBrf0048952","suppressible","txid7227"
"FBgn0003415","FBgn0003339","skd","Scr","skd","Scr","skd","Scr","flybase","FBrf0131257","enhanceable","txid7227"
"FBgn0003415","FBgn0037262","skd","MED31","skd","MED31","skd","MED31","flybase","FBrf0203117","enhanceable","txid7227"
"FBgn0003415","FBgn0003366","skd","sev","skd","sev","skd","sev","flybase","FBrf0105879","suppressible","txid7227"
"FBgn0037944","FBgn0027598","CG6923","cindr","CG6923","cindr","CG6923","cindr","flybase","FBrf0237191","suppressible","txid7227"
"FBgn0259483","FBgn0035649","Mob4","CG10483","Mob4","PXo","Mob4","CG10483","flybase","FBrf0256600","suppressible","txid7227"
